interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,non_spinning_reserves,regulation_down,regulation_up,responsive_reserves,ercot_contingency_reserve_service
2024-10-14 02:00:00-05:00,2024-10-14 07:00:00+00:00,2024-10-14 03:00:00-05:00,2024-10-14 08:00:00+00:00,DAM,0.05,0.49,0.87,0.49,0.04
2024-10-14 03:00:00-05:00,2024-10-14 08:00:00+00:00,2024-10-14 04:00:00-05:00,2024-10-14 09:00:00+00:00,DAM,0.05,0.49,1.0,0.49,0.04
2024-10-14 04:00:00-05:00,2024-10-14 09:00:00+00:00,2024-10-14 05:00:00-05:00,2024-10-14 10:00:00+00:00,DAM,0.05,0.49,1.24,0.49,0.05
2024-10-14 05:00:00-05:00,2024-10-14 10:00:00+00:00,2024-10-14 06:00:00-05:00,2024-10-14 11:00:00+00:00,DAM,0.05,0.49,1.3,0.5,0.05
2024-10-14 06:00:00-05:00,2024-10-14 11:00:00+00:00,2024-10-14 07:00:00-05:00,2024-10-14 12:00:00+00:00,DAM,1.0,0.49,1.29,0.5,0.04
2024-10-14 07:00:00-05:00,2024-10-14 12:00:00+00:00,2024-10-14 08:00:00-05:00,2024-10-14 13:00:00+00:00,DAM,1.0,0.79,1.29,0.63,0.06
2024-10-14 08:00:00-05:00,2024-10-14 13:00:00+00:00,2024-10-14 09:00:00-05:00,2024-10-14 14:00:00+00:00,DAM,1.0,2.02,1.1,0.71,0.71
2024-10-14 09:00:00-05:00,2024-10-14 14:00:00+00:00,2024-10-14 10:00:00-05:00,2024-10-14 15:00:00+00:00,DAM,0.97,0.79,1.14,0.76,0.76
2024-10-14 10:00:00-05:00,2024-10-14 15:00:00+00:00,2024-10-14 11:00:00-05:00,2024-10-14 16:00:00+00:00,DAM,1.0,0.79,1.1,0.64,0.64
2024-10-14 11:00:00-05:00,2024-10-14 16:00:00+00:00,2024-10-14 12:00:00-05:00,2024-10-14 17:00:00+00:00,DAM,1.0,0.79,1.54,0.63,0.63
2024-10-14 12:00:00-05:00,2024-10-14 17:00:00+00:00,2024-10-14 13:00:00-05:00,2024-10-14 18:00:00+00:00,DAM,1.02,1.29,1.85,0.6,0.6
2024-10-14 13:00:00-05:00,2024-10-14 18:00:00+00:00,2024-10-14 14:00:00-05:00,2024-10-14 19:00:00+00:00,DAM,1.88,0.79,1.88,0.73,0.73
2024-10-14 14:00:00-05:00,2024-10-14 19:00:00+00:00,2024-10-14 15:00:00-05:00,2024-10-14 20:00:00+00:00,DAM,1.01,1.26,2.05,0.8,0.8
2024-10-14 15:00:00-05:00,2024-10-14 20:00:00+00:00,2024-10-14 16:00:00-05:00,2024-10-14 21:00:00+00:00,DAM,1.07,1.29,2.26,1.01,1.01
2024-10-14 16:00:00-05:00,2024-10-14 21:00:00+00:00,2024-10-14 17:00:00-05:00,2024-10-14 22:00:00+00:00,DAM,1.36,1.29,2.45,1.2,1.2
2024-10-14 17:00:00-05:00,2024-10-14 22:00:00+00:00,2024-10-14 18:00:00-05:00,2024-10-14 23:00:00+00:00,DAM,3.25,2.02,3.84,1.5,1.5
2024-10-14 18:00:00-05:00,2024-10-14 23:00:00+00:00,2024-10-14 19:00:00-05:00,2024-10-15 00:00:00+00:00,DAM,47.51,5.05,66.15,71.01,71.01
2024-10-14 19:00:00-05:00,2024-10-15 00:00:00+00:00,2024-10-14 20:00:00-05:00,2024-10-15 01:00:00+00:00,DAM,25.6,4.42,27.6,34.95,34.95
2024-10-14 20:00:00-05:00,2024-10-15 01:00:00+00:00,2024-10-14 21:00:00-05:00,2024-10-15 02:00:00+00:00,DAM,4.36,0.79,4.95,3.96,3.96
2024-10-14 21:00:00-05:00,2024-10-15 02:00:00+00:00,2024-10-14 22:00:00-05:00,2024-10-15 03:00:00+00:00,DAM,2.0,0.79,2.25,1.5,2.0
2024-10-14 22:00:00-05:00,2024-10-15 03:00:00+00:00,2024-10-14 23:00:00-05:00,2024-10-15 04:00:00+00:00,DAM,0.5,0.55,0.99,0.51,0.51
2024-10-14 23:00:00-05:00,2024-10-15 04:00:00+00:00,2024-10-15 00:00:00-05:00,2024-10-15 05:00:00+00:00,DAM,0.5,0.5,0.99,0.5,0.5
2024-10-15 00:00:00-05:00,2024-10-15 05:00:00+00:00,2024-10-15 01:00:00-05:00,2024-10-15 06:00:00+00:00,DAM,0.07,0.79,1.0,0.5,0.06
2024-10-15 01:00:00-05:00,2024-10-15 06:00:00+00:00,2024-10-15 02:00:00-05:00,2024-10-15 07:00:00+00:00,DAM,0.07,0.78,0.88,0.5,0.06
2024-10-15 02:00:00-05:00,2024-10-15 07:00:00+00:00,2024-10-15 03:00:00-05:00,2024-10-15 08:00:00+00:00,DAM,0.06,0.5,0.88,0.5,0.05
2024-10-15 03:00:00-05:00,2024-10-15 08:00:00+00:00,2024-10-15 04:00:00-05:00,2024-10-15 09:00:00+00:00,DAM,0.06,0.49,1.07,0.5,0.05
2024-10-15 04:00:00-05:00,2024-10-15 09:00:00+00:00,2024-10-15 05:00:00-05:00,2024-10-15 10:00:00+00:00,DAM,0.06,0.49,1.25,0.5,0.05
2024-10-15 05:00:00-05:00,2024-10-15 10:00:00+00:00,2024-10-15 06:00:00-05:00,2024-10-15 11:00:00+00:00,DAM,0.06,0.49,1.47,0.5,0.05
2024-10-15 06:00:00-05:00,2024-10-15 11:00:00+00:00,2024-10-15 07:00:00-05:00,2024-10-15 12:00:00+00:00,DAM,0.96,0.49,0.98,0.5,0.05
2024-10-15 07:00:00-05:00,2024-10-15 12:00:00+00:00,2024-10-15 08:00:00-05:00,2024-10-15 13:00:00+00:00,DAM,0.96,0.78,0.79,0.5,0.07
2024-10-15 08:00:00-05:00,2024-10-15 13:00:00+00:00,2024-10-15 09:00:00-05:00,2024-10-15 14:00:00+00:00,DAM,0.96,2.18,1.43,0.75,0.75
2024-10-15 09:00:00-05:00,2024-10-15 14:00:00+00:00,2024-10-15 10:00:00-05:00,2024-10-15 15:00:00+00:00,DAM,0.94,0.79,1.43,0.81,0.81
2024-10-15 10:00:00-05:00,2024-10-15 15:00:00+00:00,2024-10-15 11:00:00-05:00,2024-10-15 16:00:00+00:00,DAM,0.97,0.77,1.58,0.8,0.8
2024-10-15 11:00:00-05:00,2024-10-15 16:00:00+00:00,2024-10-15 12:00:00-05:00,2024-10-15 17:00:00+00:00,DAM,0.97,0.79,1.59,0.71,0.71
2024-10-15 12:00:00-05:00,2024-10-15 17:00:00+00:00,2024-10-15 13:00:00-05:00,2024-10-15 18:00:00+00:00,DAM,1.0,1.29,1.61,0.73,0.73
2024-10-15 13:00:00-05:00,2024-10-15 18:00:00+00:00,2024-10-15 14:00:00-05:00,2024-10-15 19:00:00+00:00,DAM,1.07,1.0,1.61,0.75,0.75
2024-10-15 14:00:00-05:00,2024-10-15 19:00:00+00:00,2024-10-15 15:00:00-05:00,2024-10-15 20:00:00+00:00,DAM,1.21,1.29,1.95,0.86,0.86
2024-10-15 15:00:00-05:00,2024-10-15 20:00:00+00:00,2024-10-15 16:00:00-05:00,2024-10-15 21:00:00+00:00,DAM,1.07,1.33,1.8,1.0,1.0
2024-10-15 16:00:00-05:00,2024-10-15 21:00:00+00:00,2024-10-15 17:00:00-05:00,2024-10-15 22:00:00+00:00,DAM,1.48,1.49,2.54,1.29,1.29
2024-10-15 17:00:00-05:00,2024-10-15 22:00:00+00:00,2024-10-15 18:00:00-05:00,2024-10-15 23:00:00+00:00,DAM,3.99,3.67,3.99,1.65,1.65
2024-10-15 18:00:00-05:00,2024-10-15 23:00:00+00:00,2024-10-15 19:00:00-05:00,2024-10-16 00:00:00+00:00,DAM,32.68,5.46,43.47,47.68,47.68
2024-10-15 19:00:00-05:00,2024-10-16 00:00:00+00:00,2024-10-15 20:00:00-05:00,2024-10-16 01:00:00+00:00,DAM,18.67,4.9,17.09,21.5,21.5
2024-10-15 20:00:00-05:00,2024-10-16 01:00:00+00:00,2024-10-15 21:00:00-05:00,2024-10-16 02:00:00+00:00,DAM,3.0,0.79,2.94,3.0,3.0
2024-10-15 21:00:00-05:00,2024-10-16 02:00:00+00:00,2024-10-15 22:00:00-05:00,2024-10-16 03:00:00+00:00,DAM,1.0,0.79,1.5,1.0,1.0
2024-10-15 22:00:00-05:00,2024-10-16 03:00:00+00:00,2024-10-15 23:00:00-05:00,2024-10-16 04:00:00+00:00,DAM,0.5,0.5,0.72,0.63,0.63
2024-10-15 23:00:00-05:00,2024-10-16 04:00:00+00:00,2024-10-16 00:00:00-05:00,2024-10-16 05:00:00+00:00,DAM,0.2,0.5,0.99,0.5,0.07
2024-10-16 00:00:00-05:00,2024-10-16 05:00:00+00:00,2024-10-16 01:00:00-05:00,2024-10-16 06:00:00+00:00,DAM,0.05,0.49,1.0,0.49,0.05
2024-10-16 01:00:00-05:00,2024-10-16 06:00:00+00:00,2024-10-16 02:00:00-05:00,2024-10-16 07:00:00+00:00,DAM,0.06,0.49,0.85,0.49,0.05
2024-10-16 02:00:00-05:00,2024-10-16 07:00:00+00:00,2024-10-16 03:00:00-05:00,2024-10-16 08:00:00+00:00,DAM,0.05,0.49,1.1,0.49,0.04
2024-10-16 03:00:00-05:00,2024-10-16 08:00:00+00:00,2024-10-16 04:00:00-05:00,2024-10-16 09:00:00+00:00,DAM,0.05,0.49,1.29,0.49,0.04
2024-10-16 04:00:00-05:00,2024-10-16 09:00:00+00:00,2024-10-16 05:00:00-05:00,2024-10-16 10:00:00+00:00,DAM,0.05,0.49,1.29,0.49,0.05
2024-10-16 05:00:00-05:00,2024-10-16 10:00:00+00:00,2024-10-16 06:00:00-05:00,2024-10-16 11:00:00+00:00,DAM,0.05,0.49,1.3,0.5,0.05
2024-10-16 06:00:00-05:00,2024-10-16 11:00:00+00:00,2024-10-16 07:00:00-05:00,2024-10-16 12:00:00+00:00,DAM,0.73,0.49,0.79,0.73,0.05
2024-10-16 07:00:00-05:00,2024-10-16 12:00:00+00:00,2024-10-16 08:00:00-05:00,2024-10-16 13:00:00+00:00,DAM,0.94,0.63,0.5,0.5,0.07
2024-10-16 08:00:00-05:00,2024-10-16 13:00:00+00:00,2024-10-16 09:00:00-05:00,2024-10-16 14:00:00+00:00,DAM,0.92,2.3,1.1,0.5,0.5
2024-10-16 09:00:00-05:00,2024-10-16 14:00:00+00:00,2024-10-16 10:00:00-05:00,2024-10-16 15:00:00+00:00,DAM,0.92,1.24,1.59,0.79,0.79
2024-10-16 10:00:00-05:00,2024-10-16 15:00:00+00:00,2024-10-16 11:00:00-05:00,2024-10-16 16:00:00+00:00,DAM,1.01,0.79,1.54,0.74,0.74
2024-10-16 11:00:00-05:00,2024-10-16 16:00:00+00:00,2024-10-16 12:00:00-05:00,2024-10-16 17:00:00+00:00,DAM,1.02,0.5,1.47,0.67,0.67
2024-10-16 12:00:00-05:00,2024-10-16 17:00:00+00:00,2024-10-16 13:00:00-05:00,2024-10-16 18:00:00+00:00,DAM,1.01,1.43,1.43,0.63,0.63
2024-10-16 13:00:00-05:00,2024-10-16 18:00:00+00:00,2024-10-16 14:00:00-05:00,2024-10-16 19:00:00+00:00,DAM,1.0,0.94,1.44,0.64,0.64
2024-10-16 14:00:00-05:00,2024-10-16 19:00:00+00:00,2024-10-16 15:00:00-05:00,2024-10-16 20:00:00+00:00,DAM,0.58,0.79,1.72,0.64,0.64
2024-10-16 15:00:00-05:00,2024-10-16 20:00:00+00:00,2024-10-16 16:00:00-05:00,2024-10-16 21:00:00+00:00,DAM,0.6,1.0,1.72,0.71,0.71
2024-10-16 16:00:00-05:00,2024-10-16 21:00:00+00:00,2024-10-16 17:00:00-05:00,2024-10-16 22:00:00+00:00,DAM,0.72,1.0,1.52,0.72,0.72
2024-10-16 17:00:00-05:00,2024-10-16 22:00:00+00:00,2024-10-16 18:00:00-05:00,2024-10-16 23:00:00+00:00,DAM,0.95,2.88,2.23,0.79,0.79
2024-10-16 18:00:00-05:00,2024-10-16 23:00:00+00:00,2024-10-16 19:00:00-05:00,2024-10-17 00:00:00+00:00,DAM,3.12,3.63,4.8,3.12,3.12
2024-10-16 19:00:00-05:00,2024-10-17 00:00:00+00:00,2024-10-16 20:00:00-05:00,2024-10-17 01:00:00+00:00,DAM,5.0,4.65,4.18,8.36,8.36
2024-10-16 20:00:00-05:00,2024-10-17 01:00:00+00:00,2024-10-16 21:00:00-05:00,2024-10-17 02:00:00+00:00,DAM,1.03,1.28,1.0,1.0,1.0
2024-10-16 21:00:00-05:00,2024-10-17 02:00:00+00:00,2024-10-16 22:00:00-05:00,2024-10-17 03:00:00+00:00,DAM,0.99,0.79,1.7,0.95,0.95
2024-10-16 22:00:00-05:00,2024-10-17 03:00:00+00:00,2024-10-16 23:00:00-05:00,2024-10-17 04:00:00+00:00,DAM,0.25,0.49,1.19,0.49,0.07
2024-10-16 23:00:00-05:00,2024-10-17 04:00:00+00:00,2024-10-17 00:00:00-05:00,2024-10-17 05:00:00+00:00,DAM,0.22,0.49,1.19,0.49,0.06
2024-10-17 00:00:00-05:00,2024-10-17 05:00:00+00:00,2024-10-17 01:00:00-05:00,2024-10-17 06:00:00+00:00,DAM,0.08,0.49,0.58,0.49,0.05
2024-10-17 01:00:00-05:00,2024-10-17 06:00:00+00:00,2024-10-17 02:00:00-05:00,2024-10-17 07:00:00+00:00,DAM,0.08,0.49,0.87,0.49,0.05
2024-10-17 02:00:00-05:00,2024-10-17 07:00:00+00:00,2024-10-17 03:00:00-05:00,2024-10-17 08:00:00+00:00,DAM,0.07,0.49,1.0,0.49,0.04
2024-10-17 03:00:00-05:00,2024-10-17 08:00:00+00:00,2024-10-17 04:00:00-05:00,2024-10-17 09:00:00+00:00,DAM,0.07,0.49,1.06,0.49,0.04
2024-10-17 04:00:00-05:00,2024-10-17 09:00:00+00:00,2024-10-17 05:00:00-05:00,2024-10-17 10:00:00+00:00,DAM,0.07,0.49,1.29,0.49,0.05
2024-10-17 05:00:00-05:00,2024-10-17 10:00:00+00:00,2024-10-17 06:00:00-05:00,2024-10-17 11:00:00+00:00,DAM,0.08,0.49,1.24,0.49,0.05
2024-10-17 06:00:00-05:00,2024-10-17 11:00:00+00:00,2024-10-17 07:00:00-05:00,2024-10-17 12:00:00+00:00,DAM,1.07,0.49,0.79,0.75,0.07
2024-10-17 07:00:00-05:00,2024-10-17 12:00:00+00:00,2024-10-17 08:00:00-05:00,2024-10-17 13:00:00+00:00,DAM,1.48,0.63,0.75,0.75,0.75
2024-10-17 08:00:00-05:00,2024-10-17 13:00:00+00:00,2024-10-17 09:00:00-05:00,2024-10-17 14:00:00+00:00,DAM,1.07,1.88,1.43,0.79,0.79
2024-10-17 09:00:00-05:00,2024-10-17 14:00:00+00:00,2024-10-17 10:00:00-05:00,2024-10-17 15:00:00+00:00,DAM,1.05,0.79,1.58,0.81,0.81
2024-10-17 10:00:00-05:00,2024-10-17 15:00:00+00:00,2024-10-17 11:00:00-05:00,2024-10-17 16:00:00+00:00,DAM,1.21,0.79,1.58,0.79,0.79
2024-10-17 11:00:00-05:00,2024-10-17 16:00:00+00:00,2024-10-17 12:00:00-05:00,2024-10-17 17:00:00+00:00,DAM,1.39,0.5,1.54,0.74,0.74
2024-10-17 12:00:00-05:00,2024-10-17 17:00:00+00:00,2024-10-17 13:00:00-05:00,2024-10-17 18:00:00+00:00,DAM,1.07,1.29,1.54,0.74,0.74
2024-10-17 13:00:00-05:00,2024-10-17 18:00:00+00:00,2024-10-17 14:00:00-05:00,2024-10-17 19:00:00+00:00,DAM,1.05,0.5,1.54,0.74,0.74
2024-10-17 14:00:00-05:00,2024-10-17 19:00:00+00:00,2024-10-17 15:00:00-05:00,2024-10-17 20:00:00+00:00,DAM,0.79,0.79,1.79,0.79,0.79
2024-10-17 15:00:00-05:00,2024-10-17 20:00:00+00:00,2024-10-17 16:00:00-05:00,2024-10-17 21:00:00+00:00,DAM,0.8,1.29,1.8,0.8,0.8
2024-10-17 16:00:00-05:00,2024-10-17 21:00:00+00:00,2024-10-17 17:00:00-05:00,2024-10-17 22:00:00+00:00,DAM,0.86,1.29,1.86,0.86,0.86
2024-10-17 17:00:00-05:00,2024-10-17 22:00:00+00:00,2024-10-17 18:00:00-05:00,2024-10-17 23:00:00+00:00,DAM,1.0,2.88,2.23,1.0,1.0
2024-10-17 18:00:00-05:00,2024-10-17 23:00:00+00:00,2024-10-17 19:00:00-05:00,2024-10-18 00:00:00+00:00,DAM,1.5,4.0,2.21,1.5,1.5
2024-10-17 19:00:00-05:00,2024-10-18 00:00:00+00:00,2024-10-17 20:00:00-05:00,2024-10-18 01:00:00+00:00,DAM,2.38,4.65,1.5,2.88,2.88
2024-10-17 20:00:00-05:00,2024-10-18 01:00:00+00:00,2024-10-17 21:00:00-05:00,2024-10-18 02:00:00+00:00,DAM,1.05,1.05,1.0,1.0,1.0
2024-10-17 21:00:00-05:00,2024-10-18 02:00:00+00:00,2024-10-17 22:00:00-05:00,2024-10-18 03:00:00+00:00,DAM,1.24,0.79,1.5,0.99,0.99
2024-10-17 22:00:00-05:00,2024-10-18 03:00:00+00:00,2024-10-17 23:00:00-05:00,2024-10-18 04:00:00+00:00,DAM,0.75,0.79,1.25,0.5,0.5
2024-10-17 23:00:00-05:00,2024-10-18 04:00:00+00:00,2024-10-18 00:00:00-05:00,2024-10-18 05:00:00+00:00,DAM,0.5,0.79,1.22,0.5,0.5
2024-10-18 00:00:00-05:00,2024-10-18 05:00:00+00:00,2024-10-18 01:00:00-05:00,2024-10-18 06:00:00+00:00,DAM,0.25,0.49,0.5,0.49,0.49
2024-10-18 01:00:00-05:00,2024-10-18 06:00:00+00:00,2024-10-18 02:00:00-05:00,2024-10-18 07:00:00+00:00,DAM,0.25,0.49,0.87,0.49,0.26
2024-10-18 02:00:00-05:00,2024-10-18 07:00:00+00:00,2024-10-18 03:00:00-05:00,2024-10-18 08:00:00+00:00,DAM,0.2,0.49,0.87,0.49,0.06
2024-10-18 03:00:00-05:00,2024-10-18 08:00:00+00:00,2024-10-18 04:00:00-05:00,2024-10-18 09:00:00+00:00,DAM,0.16,0.49,1.29,0.49,0.06
2024-10-18 04:00:00-05:00,2024-10-18 09:00:00+00:00,2024-10-18 05:00:00-05:00,2024-10-18 10:00:00+00:00,DAM,0.2,0.49,1.3,0.5,0.21
2024-10-18 05:00:00-05:00,2024-10-18 10:00:00+00:00,2024-10-18 06:00:00-05:00,2024-10-18 11:00:00+00:00,DAM,0.25,0.49,1.3,0.5,0.5
2024-10-18 06:00:00-05:00,2024-10-18 11:00:00+00:00,2024-10-18 07:00:00-05:00,2024-10-18 12:00:00+00:00,DAM,1.07,0.49,0.79,0.65,0.1
2024-10-18 07:00:00-05:00,2024-10-18 12:00:00+00:00,2024-10-18 08:00:00-05:00,2024-10-18 13:00:00+00:00,DAM,1.05,0.63,0.72,0.72,0.72
2024-10-18 08:00:00-05:00,2024-10-18 13:00:00+00:00,2024-10-18 09:00:00-05:00,2024-10-18 14:00:00+00:00,DAM,1.04,1.53,1.12,0.74,0.74
2024-10-18 09:00:00-05:00,2024-10-18 14:00:00+00:00,2024-10-18 10:00:00-05:00,2024-10-18 15:00:00+00:00,DAM,1.04,0.5,1.45,0.8,0.8
2024-10-18 10:00:00-05:00,2024-10-18 15:00:00+00:00,2024-10-18 11:00:00-05:00,2024-10-18 16:00:00+00:00,DAM,1.04,0.5,1.13,0.75,0.75
2024-10-18 11:00:00-05:00,2024-10-18 16:00:00+00:00,2024-10-18 12:00:00-05:00,2024-10-18 17:00:00+00:00,DAM,1.05,0.5,1.47,0.7,0.7
2024-10-18 12:00:00-05:00,2024-10-18 17:00:00+00:00,2024-10-18 13:00:00-05:00,2024-10-18 18:00:00+00:00,DAM,1.04,0.74,1.5,0.7,0.7
2024-10-18 13:00:00-05:00,2024-10-18 18:00:00+00:00,2024-10-18 14:00:00-05:00,2024-10-18 19:00:00+00:00,DAM,1.04,0.5,1.54,0.74,0.74
2024-10-18 14:00:00-05:00,2024-10-18 19:00:00+00:00,2024-10-18 15:00:00-05:00,2024-10-18 20:00:00+00:00,DAM,0.78,0.5,1.78,0.78,0.78
2024-10-18 15:00:00-05:00,2024-10-18 20:00:00+00:00,2024-10-18 16:00:00-05:00,2024-10-18 21:00:00+00:00,DAM,0.8,1.0,1.79,0.79,0.79
2024-10-18 16:00:00-05:00,2024-10-18 21:00:00+00:00,2024-10-18 17:00:00-05:00,2024-10-18 22:00:00+00:00,DAM,0.96,1.0,1.86,0.86,0.86
2024-10-18 17:00:00-05:00,2024-10-18 22:00:00+00:00,2024-10-18 18:00:00-05:00,2024-10-18 23:00:00+00:00,DAM,1.13,2.19,1.97,1.13,1.13
2024-10-18 18:00:00-05:00,2024-10-18 23:00:00+00:00,2024-10-18 19:00:00-05:00,2024-10-19 00:00:00+00:00,DAM,2.15,4.0,2.23,1.95,1.95
2024-10-18 19:00:00-05:00,2024-10-19 00:00:00+00:00,2024-10-18 20:00:00-05:00,2024-10-19 01:00:00+00:00,DAM,3.0,4.0,1.5,4.0,4.0
2024-10-18 20:00:00-05:00,2024-10-19 01:00:00+00:00,2024-10-18 21:00:00-05:00,2024-10-19 02:00:00+00:00,DAM,1.5,0.79,1.47,1.5,1.5
2024-10-18 21:00:00-05:00,2024-10-19 02:00:00+00:00,2024-10-18 22:00:00-05:00,2024-10-19 03:00:00+00:00,DAM,1.5,0.79,1.2,0.79,0.79
2024-10-18 22:00:00-05:00,2024-10-19 03:00:00+00:00,2024-10-18 23:00:00-05:00,2024-10-19 04:00:00+00:00,DAM,1.0,0.79,1.38,0.63,0.63
2024-10-18 23:00:00-05:00,2024-10-19 04:00:00+00:00,2024-10-19 00:00:00-05:00,2024-10-19 05:00:00+00:00,DAM,0.5,0.79,1.22,0.5,0.5
2024-10-19 00:00:00-05:00,2024-10-19 05:00:00+00:00,2024-10-19 01:00:00-05:00,2024-10-19 06:00:00+00:00,DAM,0.24,0.49,1.0,0.49,0.49
2024-10-19 01:00:00-05:00,2024-10-19 06:00:00+00:00,2024-10-19 02:00:00-05:00,2024-10-19 07:00:00+00:00,DAM,0.24,0.49,0.87,0.49,0.49
2024-10-19 02:00:00-05:00,2024-10-19 07:00:00+00:00,2024-10-19 03:00:00-05:00,2024-10-19 08:00:00+00:00,DAM,0.08,0.49,0.87,0.49,0.06
2024-10-19 03:00:00-05:00,2024-10-19 08:00:00+00:00,2024-10-19 04:00:00-05:00,2024-10-19 09:00:00+00:00,DAM,0.08,0.49,1.06,0.49,0.06
2024-10-19 04:00:00-05:00,2024-10-19 09:00:00+00:00,2024-10-19 05:00:00-05:00,2024-10-19 10:00:00+00:00,DAM,0.2,0.49,1.24,0.49,0.49
2024-10-19 05:00:00-05:00,2024-10-19 10:00:00+00:00,2024-10-19 06:00:00-05:00,2024-10-19 11:00:00+00:00,DAM,0.2,0.49,1.29,0.49,0.49
2024-10-19 06:00:00-05:00,2024-10-19 11:00:00+00:00,2024-10-19 07:00:00-05:00,2024-10-19 12:00:00+00:00,DAM,1.03,0.49,0.79,0.65,0.65
2024-10-19 07:00:00-05:00,2024-10-19 12:00:00+00:00,2024-10-19 08:00:00-05:00,2024-10-19 13:00:00+00:00,DAM,1.03,0.63,0.72,0.72,0.72
2024-10-19 08:00:00-05:00,2024-10-19 13:00:00+00:00,2024-10-19 09:00:00-05:00,2024-10-19 14:00:00+00:00,DAM,1.03,1.53,1.13,0.75,0.75
2024-10-19 09:00:00-05:00,2024-10-19 14:00:00+00:00,2024-10-19 10:00:00-05:00,2024-10-19 15:00:00+00:00,DAM,1.01,0.79,1.45,0.8,0.8
2024-10-19 10:00:00-05:00,2024-10-19 15:00:00+00:00,2024-10-19 11:00:00-05:00,2024-10-19 16:00:00+00:00,DAM,1.01,0.79,1.5,0.76,0.76
2024-10-19 11:00:00-05:00,2024-10-19 16:00:00+00:00,2024-10-19 12:00:00-05:00,2024-10-19 17:00:00+00:00,DAM,1.01,0.79,1.5,0.74,0.74
2024-10-19 12:00:00-05:00,2024-10-19 17:00:00+00:00,2024-10-19 13:00:00-05:00,2024-10-19 18:00:00+00:00,DAM,1.0,0.79,1.5,0.7,0.7
2024-10-19 13:00:00-05:00,2024-10-19 18:00:00+00:00,2024-10-19 14:00:00-05:00,2024-10-19 19:00:00+00:00,DAM,0.97,0.5,1.44,0.64,0.64
2024-10-19 14:00:00-05:00,2024-10-19 19:00:00+00:00,2024-10-19 15:00:00-05:00,2024-10-19 20:00:00+00:00,DAM,0.64,0.79,1.44,0.64,0.64
2024-10-19 15:00:00-05:00,2024-10-19 20:00:00+00:00,2024-10-19 16:00:00-05:00,2024-10-19 21:00:00+00:00,DAM,0.7,1.0,1.7,0.7,0.7
2024-10-19 16:00:00-05:00,2024-10-19 21:00:00+00:00,2024-10-19 17:00:00-05:00,2024-10-19 22:00:00+00:00,DAM,0.74,1.29,1.74,0.74,0.74
2024-10-19 17:00:00-05:00,2024-10-19 22:00:00+00:00,2024-10-19 18:00:00-05:00,2024-10-19 23:00:00+00:00,DAM,1.07,1.88,1.93,1.13,1.13
2024-10-19 18:00:00-05:00,2024-10-19 23:00:00+00:00,2024-10-19 19:00:00-05:00,2024-10-20 00:00:00+00:00,DAM,2.73,3.0,2.23,2.4,2.4
2024-10-19 19:00:00-05:00,2024-10-20 00:00:00+00:00,2024-10-19 20:00:00-05:00,2024-10-20 01:00:00+00:00,DAM,3.2,4.0,1.5,4.2,4.2
2024-10-19 20:00:00-05:00,2024-10-20 01:00:00+00:00,2024-10-19 21:00:00-05:00,2024-10-20 02:00:00+00:00,DAM,2.27,1.29,1.47,1.5,1.5
2024-10-19 21:00:00-05:00,2024-10-20 02:00:00+00:00,2024-10-19 22:00:00-05:00,2024-10-20 03:00:00+00:00,DAM,2.0,0.79,1.75,1.0,1.0
2024-10-19 22:00:00-05:00,2024-10-20 03:00:00+00:00,2024-10-19 23:00:00-05:00,2024-10-20 04:00:00+00:00,DAM,1.0,0.79,1.47,0.72,0.72
2024-10-19 23:00:00-05:00,2024-10-20 04:00:00+00:00,2024-10-20 00:00:00-05:00,2024-10-20 05:00:00+00:00,DAM,0.49,0.77,1.0,0.49,0.49
2024-10-20 00:00:00-05:00,2024-10-20 05:00:00+00:00,2024-10-20 01:00:00-05:00,2024-10-20 06:00:00+00:00,DAM,0.08,0.49,0.58,0.49,0.06
2024-10-20 01:00:00-05:00,2024-10-20 06:00:00+00:00,2024-10-20 02:00:00-05:00,2024-10-20 07:00:00+00:00,DAM,0.08,0.49,0.87,0.49,0.05
2024-10-20 02:00:00-05:00,2024-10-20 07:00:00+00:00,2024-10-20 03:00:00-05:00,2024-10-20 08:00:00+00:00,DAM,0.08,0.49,0.87,0.49,0.04
2024-10-20 03:00:00-05:00,2024-10-20 08:00:00+00:00,2024-10-20 04:00:00-05:00,2024-10-20 09:00:00+00:00,DAM,0.08,0.49,0.58,0.49,0.04
2024-10-20 04:00:00-05:00,2024-10-20 09:00:00+00:00,2024-10-20 05:00:00-05:00,2024-10-20 10:00:00+00:00,DAM,0.08,0.49,1.24,0.49,0.05
2024-10-20 05:00:00-05:00,2024-10-20 10:00:00+00:00,2024-10-20 06:00:00-05:00,2024-10-20 11:00:00+00:00,DAM,0.08,0.49,1.29,0.49,0.05
2024-10-20 06:00:00-05:00,2024-10-20 11:00:00+00:00,2024-10-20 07:00:00-05:00,2024-10-20 12:00:00+00:00,DAM,1.0,0.49,0.5,0.5,0.05
2024-10-20 07:00:00-05:00,2024-10-20 12:00:00+00:00,2024-10-20 08:00:00-05:00,2024-10-20 13:00:00+00:00,DAM,1.0,0.63,0.5,0.5,0.06
2024-10-20 08:00:00-05:00,2024-10-20 13:00:00+00:00,2024-10-20 09:00:00-05:00,2024-10-20 14:00:00+00:00,DAM,1.0,1.88,1.1,0.5,0.5
