Timestamp,mileage_factor_RegU_ERCOT,performance_factor_RegU_ERCOT,mileage_factor_RegD_ERCOT,performance_factor_RegD_ERCOT
2024-11-22 11:00:00,7.5619,0.9686,7.8138,1.0
2024-11-22 12:00:00,7.0987,0.9477,8.3272,0.9159
2024-11-22 13:00:00,8.5042,0.8939,7.5243,1.0
2024-11-22 14:00:00,7.4747,0.919,8.0976,0.8668
2024-11-22 15:00:00,7.0431,0.9316,6.8646,0.9644
2024-11-22 16:00:00,7.2116,1.0,6.8474,0.8929
2024-11-22 17:00:00,7.5841,0.8891,9.004,0.9752
2024-11-22 18:00:00,8.0626,0.8566,7.7316,0.8582
2024-11-22 19:00:00,8.8187,0.9402,7.3022,0.9666
2024-11-22 20:00:00,7.6202,0.9487,7.462,1.0
2024-11-22 21:00:00,8.6239,0.9796,7.1758,0.8919
2024-11-22 22:00:00,6.5867,0.8961,6.7773,0.907
2024-11-22 23:00:00,7.738,0.983,7.8415,0.9175
2024-11-23 00:00:00,7.4332,0.9364,7.0246,1.0
2024-11-23 01:00:00,6.9279,0.8094,7.4112,1.0
2024-11-23 02:00:00,7.5336,1.0,7.6331,0.9937
2024-11-23 03:00:00,7.8291,0.8824,9.5764,0.9365
2024-11-23 04:00:00,6.6895,0.9135,8.4326,0.999
2024-11-23 05:00:00,5.9649,0.9217,7.6444,1.0
2024-11-23 06:00:00,8.0529,0.9619,8.3492,0.9173
2024-11-23 07:00:00,7.8552,0.9695,7.0677,0.8877
2024-11-23 08:00:00,8.0308,0.9329,6.0616,0.9949
2024-11-23 09:00:00,7.3496,0.9389,7.4622,0.8826
2024-11-23 10:00:00,8.2848,0.9219,7.7842,0.9437
2024-11-23 11:00:00,6.2731,0.9469,8.393,1.0
2024-11-23 12:00:00,6.6717,0.9509,7.4935,0.908
2024-11-23 13:00:00,8.2147,0.9423,7.9471,0.9013
2024-11-23 14:00:00,7.6084,1.0,7.0604,0.8653
2024-11-23 15:00:00,7.775,0.9077,8.3345,0.9538
2024-11-23 16:00:00,6.4938,1.0,8.5002,0.9392
2024-11-23 17:00:00,7.2154,0.9753,8.4892,0.9868
2024-11-23 18:00:00,6.613,0.9393,7.4434,0.9559
2024-11-23 19:00:00,7.0271,0.8944,7.2286,0.8936
2024-11-23 20:00:00,7.547,1.0,6.5704,0.9934
2024-11-23 21:00:00,7.1322,0.8924,8.2105,0.9403
2024-11-23 22:00:00,7.1139,0.8809,7.2313,1.0
2024-11-23 23:00:00,7.1276,0.8823,7.4311,0.8816
2024-11-24 00:00:00,8.0324,0.9648,6.785,0.9017
2024-11-24 01:00:00,9.1991,0.9922,7.5441,0.8921
2024-11-24 02:00:00,7.5685,1.0,6.6219,0.9267
2024-11-24 03:00:00,8.023,0.8884,7.251,0.9695
2024-11-24 04:00:00,6.8628,0.9095,7.7595,0.9714
2024-11-24 05:00:00,6.6156,0.9669,6.9608,0.9286
2024-11-24 06:00:00,8.92,0.9231,7.0016,1.0
2024-11-24 07:00:00,6.5434,0.9132,7.1017,0.9355
2024-11-24 08:00:00,8.395,0.9497,7.3713,0.9571
2024-11-24 09:00:00,7.0501,0.8975,8.0919,0.9705
2024-11-24 10:00:00,6.5512,0.9419,6.2447,0.9478
2024-11-24 11:00:00,6.8956,0.8976,9.0656,0.9972
2024-11-24 12:00:00,8.5269,0.8687,7.6237,0.9147
2024-11-24 13:00:00,8.1322,1.0,6.3848,1.0
2024-11-24 14:00:00,7.7639,0.9761,6.9291,0.9929
2024-11-24 15:00:00,7.8876,0.9678,6.1006,0.9064
2024-11-24 16:00:00,7.494,0.9107,9.3102,0.9853
2024-11-24 17:00:00,6.7028,0.9507,7.6097,0.9199
2024-11-24 18:00:00,6.4967,0.9671,8.0166,0.9707
2024-11-24 19:00:00,7.3096,0.9841,8.3135,0.9725
2024-11-24 20:00:00,6.1553,0.9278,7.2205,0.9446
2024-11-24 21:00:00,6.1455,0.9594,7.5822,0.9386
2024-11-24 22:00:00,7.4372,0.973,7.2867,0.9146
2024-11-24 23:00:00,7.1889,0.9068,6.7075,0.9438
2024-11-25 00:00:00,7.4795,0.9269,7.346,0.9832
2024-11-25 01:00:00,7.9198,0.9225,7.4704,0.9769
2024-11-25 02:00:00,8.1747,1.0,8.3015,0.8914
2024-11-25 03:00:00,7.8353,0.8884,8.5145,0.9684
2024-11-25 04:00:00,7.4302,0.9943,7.2973,0.9268
2024-11-25 05:00:00,6.9561,0.9264,6.6357,1.0
2024-11-25 06:00:00,7.9609,0.8035,7.5717,0.9333
2024-11-25 07:00:00,7.4562,0.9119,8.1581,0.8813
2024-11-25 08:00:00,7.5955,0.9318,6.7005,0.9609
2024-11-25 09:00:00,8.1078,0.987,7.3582,1.0
2024-11-25 10:00:00,8.6754,0.9414,9.048,1.0
2024-11-25 11:00:00,7.6125,0.959,7.2429,0.8923
2024-11-25 12:00:00,7.3284,0.9308,7.3654,0.9695
2024-11-25 13:00:00,8.8199,0.9685,8.1415,0.9447
2024-11-25 14:00:00,7.5086,0.9682,6.77,0.907
2024-11-25 15:00:00,8.3752,0.9855,7.0746,0.9405
2024-11-25 16:00:00,6.5583,0.9343,6.6074,0.8875
2024-11-25 17:00:00,6.9857,0.9542,8.7205,0.9641
2024-11-25 18:00:00,7.5738,0.9809,7.4032,1.0
2024-11-25 19:00:00,7.7544,0.9351,8.0452,0.9369
2024-11-25 20:00:00,8.7012,0.9881,7.2329,0.9157
2024-11-25 21:00:00,7.7585,0.9573,8.347,0.903
2024-11-25 22:00:00,6.7161,1.0,7.2342,0.912
2024-11-25 23:00:00,7.248,0.9921,6.7292,0.9347
2024-11-26 00:00:00,8.56,0.9368,8.2067,0.8621
2024-11-26 01:00:00,6.9806,0.9629,6.9969,0.9541
2024-11-26 02:00:00,7.1474,0.9107,7.5274,0.9418
2024-11-26 03:00:00,7.6548,0.9261,6.7251,0.9274
2024-11-26 04:00:00,8.1712,0.9233,7.3641,0.9484
2024-11-26 05:00:00,6.5124,0.9088,8.1429,0.98
2024-11-26 06:00:00,7.1101,1.0,7.3559,0.9226
2024-11-26 07:00:00,5.4329,0.9778,6.8791,0.9119
2024-11-26 08:00:00,6.7573,0.9044,7.9399,0.9908
2024-11-26 09:00:00,8.0746,0.9472,7.099,0.981
2024-11-26 10:00:00,8.0711,0.8055,7.2845,0.9817
2024-11-26 11:00:00,8.1382,0.9987,7.9353,0.9103
2024-11-26 12:00:00,6.5336,0.8927,7.349,0.9768
2024-11-26 13:00:00,6.6581,0.9436,7.4426,0.9744
2024-11-26 14:00:00,6.9855,0.9684,6.9361,0.9639
2024-11-26 15:00:00,6.4753,0.9507,6.9663,0.8801
2024-11-26 16:00:00,7.1085,0.9645,7.1838,1.0
2024-11-26 17:00:00,7.4437,1.0,6.947,0.9054
2024-11-26 18:00:00,7.7061,0.9885,7.1666,0.9577
2024-11-26 19:00:00,7.301,0.9541,8.5026,0.9064
2024-11-26 20:00:00,7.0585,1.0,6.3534,1.0
2024-11-26 21:00:00,8.0965,0.9777,7.2434,0.9486
2024-11-26 22:00:00,7.4394,0.9986,7.2587,0.9472
2024-11-26 23:00:00,8.0043,0.9266,8.0399,0.8754
2024-11-27 00:00:00,8.4874,0.8473,7.3234,0.9076
2024-11-27 01:00:00,7.3726,1.0,7.3662,0.9675
2024-11-27 02:00:00,7.473,0.8936,7.1328,0.9411
2024-11-27 03:00:00,9.0106,0.878,7.7871,0.9446
2024-11-27 04:00:00,7.9092,0.9084,8.1706,0.8687
2024-11-27 05:00:00,7.1593,0.9577,7.0498,0.9392
2024-11-27 06:00:00,7.5783,0.9855,7.1821,1.0
2024-11-27 07:00:00,8.0487,1.0,7.2707,0.921
2024-11-27 08:00:00,8.1286,0.93,7.064,0.8954
2024-11-27 09:00:00,8.1447,0.9094,9.3013,0.9627
2024-11-27 10:00:00,9.6194,0.9352,8.3546,0.9296
2024-11-27 11:00:00,8.2449,1.0,8.231,0.8653
2024-11-27 12:00:00,7.5836,0.9756,6.8278,1.0
2024-11-27 13:00:00,6.9342,0.9367,7.7505,1.0
2024-11-27 14:00:00,7.5868,0.9325,5.9538,0.9636
2024-11-27 15:00:00,8.8009,0.9454,7.8209,0.8576
2024-11-27 16:00:00,7.4984,1.0,8.2046,0.9296
2024-11-27 17:00:00,7.7566,0.8961,7.9915,0.9485
2024-11-27 18:00:00,7.5101,0.9625,7.2637,0.9202
2024-11-27 19:00:00,7.6399,0.9786,6.638,0.9966
2024-11-27 20:00:00,8.2229,1.0,7.9303,1.0
2024-11-27 21:00:00,7.4558,0.8869,7.0843,0.9171
2024-11-27 22:00:00,9.0511,0.8973,7.42,0.9646
2024-11-27 23:00:00,9.051,0.9619,6.5601,0.9588
2024-11-28 00:00:00,5.6507,0.9843,8.6367,0.941
2024-11-28 01:00:00,7.2196,0.9082,6.6684,0.9859
2024-11-28 02:00:00,7.5052,0.9624,7.3961,0.8931
2024-11-28 03:00:00,8.8658,0.8948,7.0552,0.9314
2024-11-28 04:00:00,7.1754,0.957,5.5857,0.9621
2024-11-28 05:00:00,7.8325,0.9306,7.2941,0.9132
2024-11-28 06:00:00,8.4936,0.9723,7.8852,0.8922
2024-11-28 07:00:00,7.8533,1.0,6.1404,0.8971
2024-11-28 08:00:00,6.9629,1.0,7.4975,0.9846
2024-11-28 09:00:00,8.3842,1.0,7.9842,0.8747
2024-11-28 10:00:00,6.4249,1.0,8.7497,1.0
2024-11-28 11:00:00,6.5274,0.9448,8.0641,1.0
2024-11-28 12:00:00,6.0656,0.9342,8.2153,0.9327
2024-11-28 13:00:00,7.401,0.9262,8.5896,0.9608
2024-11-28 14:00:00,7.3287,0.8953,7.1364,0.9281
2024-11-28 15:00:00,7.3334,0.9098,6.4732,0.8752
2024-11-28 16:00:00,7.7216,0.9501,7.2662,1.0
2024-11-28 17:00:00,7.7345,0.9706,7.4606,0.8955
2024-11-28 18:00:00,7.8896,1.0,8.4879,1.0
2024-11-28 19:00:00,6.8696,0.9188,7.0457,0.9926
2024-11-28 20:00:00,7.465,0.9018,7.1005,0.9104
2024-11-28 21:00:00,7.1361,0.9481,8.7873,1.0
2024-11-28 22:00:00,6.3963,0.9524,7.2078,0.9953
2024-11-28 23:00:00,8.4629,0.9469,7.6529,1.0
2024-11-29 00:00:00,8.012,1.0,8.674,0.975
2024-11-29 01:00:00,7.0764,0.9771,7.0317,0.9305
2024-11-29 02:00:00,7.1139,0.97,6.3916,0.9817
2024-11-29 03:00:00,8.4312,0.9956,7.1337,0.9051
2024-11-29 04:00:00,5.3608,1.0,7.1262,0.9654
2024-11-29 05:00:00,7.5322,0.9053,7.7591,0.9389
2024-11-29 06:00:00,6.6067,0.934,7.2987,0.932
2024-11-29 07:00:00,8.6304,0.9027,7.2383,1.0
2024-11-29 08:00:00,7.1314,0.8943,7.1515,0.9331
2024-11-29 09:00:00,7.5199,1.0,7.033,1.0
2024-11-29 10:00:00,6.5063,0.9984,6.6796,0.9164
2024-11-29 11:00:00,6.0047,0.9251,6.8813,0.9136
2024-11-29 12:00:00,6.5217,0.916,6.5451,0.9847
2024-11-29 13:00:00,7.6524,0.9097,7.8056,1.0
2024-11-29 14:00:00,6.8377,0.9112,8.3165,0.9406
2024-11-29 15:00:00,7.6698,0.8849,6.5375,0.9506
2024-11-29 16:00:00,7.388,0.9028,8.7108,0.9489
2024-11-29 17:00:00,8.4399,0.928,6.0296,0.8814
2024-11-29 18:00:00,6.3585,0.9661,6.434,0.9458
2024-11-29 19:00:00,6.9736,0.9622,7.7133,0.9328
2024-11-29 20:00:00,7.6987,0.9653,8.1852,0.9146
2024-11-29 21:00:00,7.1588,0.9195,7.3014,0.9385
2024-11-29 22:00:00,7.2381,0.979,7.4381,0.9604
2024-11-29 23:00:00,7.2592,1.0,7.0367,0.9583
2024-11-30 00:00:00,6.8732,1.0,6.4793,0.9331
2024-11-30 01:00:00,7.8024,0.8703,7.8799,0.9968
2024-11-30 02:00:00,7.4605,0.9117,5.81,0.9092
2024-11-30 03:00:00,8.2235,0.9669,7.8833,0.88
2024-11-30 04:00:00,7.337,0.9336,7.869,0.9081
2024-11-30 05:00:00,7.0109,0.8559,7.688,0.9234
2024-11-30 06:00:00,7.8133,1.0,7.3651,0.9317
2024-11-30 07:00:00,6.2046,0.9827,7.7184,0.9994
2024-11-30 08:00:00,7.6988,1.0,7.7912,1.0
2024-11-30 09:00:00,5.7605,0.9248,7.5754,0.963
2024-11-30 10:00:00,8.4113,1.0,8.2095,0.8854
2024-11-30 11:00:00,8.246,0.9154,6.2804,0.9312
2024-11-30 12:00:00,8.2744,0.8596,7.1435,1.0
2024-11-30 13:00:00,6.1356,0.8923,7.3622,0.9099
2024-11-30 14:00:00,7.2036,0.9864,8.8395,0.9708
2024-11-30 15:00:00,7.5647,0.9362,6.2166,1.0
2024-11-30 16:00:00,8.1027,0.9318,7.2792,0.9662
2024-11-30 17:00:00,7.6119,0.9018,6.5618,0.9958
2024-11-30 18:00:00,6.8153,0.9657,7.9389,1.0
2024-11-30 19:00:00,8.7775,0.9474,7.0154,0.9564
2024-11-30 20:00:00,7.7482,1.0,6.9612,0.9048
2024-11-30 21:00:00,6.3636,0.9315,8.4363,1.0
2024-11-30 22:00:00,7.7533,0.929,7.8285,0.9914
2024-11-30 23:00:00,7.1502,0.8997,8.7953,0.926
2024-12-01 00:00:00,7.6334,0.8377,7.7561,0.9812
2024-12-01 01:00:00,7.2623,0.9719,7.1166,0.9437
2024-12-01 02:00:00,6.1234,0.8134,8.0553,0.9233
2024-12-01 03:00:00,7.2356,0.8977,7.0108,0.9018
2024-12-01 04:00:00,6.6935,0.9513,8.5438,0.9606
2024-12-01 05:00:00,5.8456,0.9431,8.8282,0.9952
2024-12-01 06:00:00,9.1018,1.0,6.858,1.0
2024-12-01 07:00:00,8.3666,0.9258,7.4686,0.9904
2024-12-01 08:00:00,7.7124,0.8867,8.005,0.9315
2024-12-01 09:00:00,6.4901,0.8335,7.753,0.9946
2024-12-01 10:00:00,7.484,0.9196,7.5679,0.86
2024-12-01 11:00:00,6.8218,0.9072,6.7095,0.9469
2024-12-01 12:00:00,8.1023,0.8983,7.517,0.9088
2024-12-01 13:00:00,7.8293,0.9805,7.7662,0.9112
2024-12-01 14:00:00,7.2639,0.9109,8.1134,0.9063
2024-12-01 15:00:00,7.839,1.0,7.5804,0.9147
2024-12-01 16:00:00,7.0049,1.0,7.4772,0.9979
2024-12-01 17:00:00,7.1573,0.9601,7.5995,0.9288
2024-12-01 18:00:00,8.2036,0.9398,8.2493,0.9567
2024-12-01 19:00:00,6.7108,0.939,8.1966,0.9176
2024-12-01 20:00:00,6.8196,0.9696,7.1188,0.8976
2024-12-01 21:00:00,6.1411,0.9337,5.6683,0.9875
2024-12-01 22:00:00,6.5655,0.8801,7.7636,0.9413
2024-12-01 23:00:00,8.1005,0.9258,7.664,0.9518
2024-12-02 00:00:00,6.2157,1.0,8.5413,0.9746
2024-12-02 01:00:00,7.3083,0.9465,8.0516,0.9149
2024-12-02 02:00:00,6.8945,0.9458,6.8684,0.9856
2024-12-02 03:00:00,6.9141,1.0,6.464,0.9315
2024-12-02 04:00:00,6.4908,1.0,8.9247,0.9158
2024-12-02 05:00:00,6.5962,0.9686,6.6854,0.9143
2024-12-02 06:00:00,7.875,0.8727,7.286,1.0
2024-12-02 07:00:00,7.5627,0.9035,7.5764,1.0
2024-12-02 08:00:00,8.2116,0.9392,8.1175,0.9411
2024-12-02 09:00:00,8.8202,0.8977,7.5758,0.9394
2024-12-02 10:00:00,6.8572,1.0,6.9964,0.9632
2024-12-02 11:00:00,7.7256,0.9207,6.4153,0.8615
2024-12-02 12:00:00,6.9903,0.9627,7.4826,0.9847
2024-12-02 13:00:00,7.4177,0.8893,8.5072,0.9
2024-12-02 14:00:00,7.5229,0.9858,7.8623,0.8965
2024-12-02 15:00:00,7.2321,1.0,8.3682,0.9502
2024-12-02 16:00:00,7.7659,0.9732,8.1683,0.8807
2024-12-02 17:00:00,7.1628,0.9868,7.3417,0.9967
2024-12-02 18:00:00,6.1296,0.9138,7.7943,1.0
2024-12-02 19:00:00,6.6322,0.9512,8.1025,0.9397
2024-12-02 20:00:00,5.9618,0.9918,7.2142,0.9477
2024-12-02 21:00:00,7.3306,0.8963,7.9204,0.9014
2024-12-02 22:00:00,7.4667,1.0,7.577,0.8796
2024-12-02 23:00:00,6.8075,0.8861,7.2874,0.9619
2024-12-03 00:00:00,7.9721,0.9417,7.16,0.9732
2024-12-03 01:00:00,7.4615,0.9384,8.7694,1.0
2024-12-03 02:00:00,6.0497,0.9176,6.6049,0.9113
2024-12-03 03:00:00,8.3191,1.0,7.9013,0.9388
2024-12-03 04:00:00,7.577,0.8951,6.0494,0.9241
2024-12-03 05:00:00,6.753,1.0,8.1291,1.0
2024-12-03 06:00:00,8.1877,0.9373,8.3122,0.9516
2024-12-03 07:00:00,8.387,0.9096,6.908,0.8864
2024-12-03 08:00:00,7.2346,0.9566,6.5907,0.9696
2024-12-03 09:00:00,5.9358,0.8473,8.2275,0.9382
2024-12-03 10:00:00,8.8963,0.9228,7.2684,0.9865
2024-12-03 11:00:00,6.5645,0.9477,7.706,0.873
2024-12-03 12:00:00,6.8443,0.9224,7.469,0.9006
2024-12-03 13:00:00,6.7692,1.0,6.7795,0.8897
2024-12-03 14:00:00,8.2158,0.9385,6.9624,0.9096
2024-12-03 15:00:00,7.299,1.0,7.444,0.9722
2024-12-03 16:00:00,6.7899,0.9988,6.2555,1.0
2024-12-03 17:00:00,7.9357,0.9602,7.2091,0.9895
2024-12-03 18:00:00,7.8159,0.9627,6.6298,0.8867
2024-12-03 19:00:00,6.3718,0.9721,6.1555,0.923
2024-12-03 20:00:00,7.9686,0.9351,6.5214,0.92
2024-12-03 21:00:00,7.5624,1.0,6.5296,1.0
2024-12-03 22:00:00,9.0446,0.9261,7.9632,0.9768
2024-12-03 23:00:00,7.0111,0.9734,8.1873,0.9243
2024-12-04 00:00:00,7.5725,0.946,6.27,0.9795
2024-12-04 01:00:00,7.5133,0.9941,8.2414,1.0
2024-12-04 02:00:00,6.7231,0.9589,7.6919,0.9841
2024-12-04 03:00:00,8.7674,0.9378,8.77,0.9237
2024-12-04 04:00:00,7.713,1.0,8.4843,0.9677
2024-12-04 05:00:00,7.6294,0.8973,7.3657,0.9351
2024-12-04 06:00:00,7.0775,0.9726,6.4318,1.0
2024-12-04 07:00:00,6.4205,0.9528,7.773,0.9812
2024-12-04 08:00:00,9.644,0.9072,7.6037,0.9178
2024-12-04 09:00:00,7.3806,0.9086,7.121,0.9338
2024-12-04 10:00:00,7.3518,0.9951,6.4878,0.9244
2024-12-04 11:00:00,6.7682,0.999,8.1686,0.968
2024-12-04 12:00:00,6.7976,0.9064,6.9628,0.9211
2024-12-04 13:00:00,6.9812,0.9617,7.3969,0.9913
2024-12-04 14:00:00,7.0017,0.8961,7.2176,0.8701
2024-12-04 15:00:00,8.0609,0.9772,7.4192,1.0
2024-12-04 16:00:00,7.9062,0.9817,7.0122,0.9543
2024-12-04 17:00:00,8.3064,0.8587,6.2693,1.0
2024-12-04 18:00:00,7.6373,0.9519,7.1772,0.869
2024-12-04 19:00:00,7.3685,1.0,8.2077,0.9757
2024-12-04 20:00:00,6.1829,0.8607,7.4311,0.9683
2024-12-04 21:00:00,7.1786,0.9357,7.6818,0.9494
2024-12-04 22:00:00,7.6081,0.9687,6.9,1.0
2024-12-04 23:00:00,8.1019,1.0,8.1659,0.9132
2024-12-05 00:00:00,5.8583,0.8934,6.7806,0.9768
2024-12-05 01:00:00,6.3279,1.0,7.4188,0.944
2024-12-05 02:00:00,6.0039,0.9402,6.8018,0.8912
2024-12-05 03:00:00,6.6674,0.9606,8.554,0.843
2024-12-05 04:00:00,8.9647,0.8659,8.6341,0.9506
2024-12-05 05:00:00,7.7937,0.9671,7.2647,0.9265
2024-12-05 06:00:00,6.8975,0.9435,7.2139,1.0
2024-12-05 07:00:00,6.8775,0.9701,6.8925,1.0
2024-12-05 08:00:00,7.9233,0.9758,7.1588,0.8689
2024-12-05 09:00:00,8.2296,0.8912,8.0836,0.9444
2024-12-05 10:00:00,7.3462,0.9874,6.825,0.9852
2024-12-05 11:00:00,8.3616,0.9711,6.4271,0.8973
2024-12-05 12:00:00,7.5591,1.0,6.488,0.8853
2024-12-05 13:00:00,7.2588,0.9968,7.5833,1.0
2024-12-05 14:00:00,5.9794,0.9527,7.8241,1.0
2024-12-05 15:00:00,6.7494,0.9978,7.0553,0.9275
2024-12-05 16:00:00,6.7817,0.9571,7.4134,0.9826
2024-12-05 17:00:00,7.5015,0.9277,5.824,0.9982
2024-12-05 18:00:00,7.1331,1.0,7.3251,0.8523
2024-12-05 19:00:00,8.0628,0.8505,7.1382,0.8871
2024-12-05 20:00:00,7.6172,0.9304,7.3901,0.9619
2024-12-05 21:00:00,7.8814,0.94,6.3256,0.9798
2024-12-05 22:00:00,7.5663,0.8968,6.7073,0.9998
2024-12-05 23:00:00,7.5153,0.9405,7.824,0.926
2024-12-06 00:00:00,7.8096,1.0,7.481,0.883
2024-12-06 01:00:00,8.9584,0.8917,8.2649,0.963
2024-12-06 02:00:00,7.5324,1.0,7.2418,0.9474
2024-12-06 03:00:00,7.641,0.941,7.9997,0.9384
2024-12-06 04:00:00,7.2941,1.0,8.0047,0.9721
2024-12-06 05:00:00,8.4671,0.9727,8.7513,0.9424
2024-12-06 06:00:00,7.2798,0.878,7.1674,0.9694
2024-12-06 07:00:00,7.8208,0.9476,8.8433,1.0
2024-12-06 08:00:00,6.8663,0.9611,7.5687,0.9891
2024-12-06 09:00:00,6.094,0.9133,7.9335,0.8913
2024-12-06 10:00:00,6.8604,0.9368,8.204,0.9608
2024-12-06 11:00:00,7.7236,0.87,6.1807,0.9409
2024-12-06 12:00:00,7.5114,0.9772,7.4553,0.9865
2024-12-06 13:00:00,8.2345,1.0,9.0627,0.9947
2024-12-06 14:00:00,8.8608,0.9668,6.9705,0.8726
2024-12-06 15:00:00,7.5351,1.0,7.4383,0.9672
2024-12-06 16:00:00,7.5254,0.9183,5.7713,0.8284
2024-12-06 17:00:00,8.6251,0.9086,7.2045,0.9653
2024-12-06 18:00:00,8.3344,0.9826,7.1083,0.9493
2024-12-06 19:00:00,6.7844,1.0,6.7137,0.9304
2024-12-06 20:00:00,7.8058,0.8931,6.7362,0.9526
2024-12-06 21:00:00,7.6052,0.9141,7.5227,0.9931
2024-12-06 22:00:00,6.7702,0.9112,8.2963,0.9018
2024-12-06 23:00:00,6.1949,0.9128,6.0582,0.872
2024-12-07 00:00:00,6.8006,0.9098,7.9703,0.9263
2024-12-07 01:00:00,7.2796,0.9647,7.1286,0.9628
2024-12-07 02:00:00,8.504,0.9221,7.5462,0.9831
2024-12-07 03:00:00,7.814,0.9265,7.3521,0.844
2024-12-07 04:00:00,6.6067,0.903,7.6845,0.9216
2024-12-07 05:00:00,7.899,1.0,8.1266,0.8114
2024-12-07 06:00:00,7.3871,0.8946,6.999,0.931
2024-12-07 07:00:00,7.0993,0.8976,7.9097,1.0
2024-12-07 08:00:00,7.0722,0.9261,7.2466,0.9232
2024-12-07 09:00:00,8.5543,0.9047,8.148,0.9582
2024-12-07 10:00:00,6.7077,0.9747,8.5444,0.9924
2024-12-07 11:00:00,7.9255,0.886,8.0865,0.9894
2024-12-07 12:00:00,5.8975,0.9244,6.859,1.0
2024-12-07 13:00:00,7.7001,1.0,6.5149,0.888
2024-12-07 14:00:00,7.4683,0.9344,6.3057,0.9872
2024-12-07 15:00:00,8.5145,1.0,6.4647,0.933
2024-12-07 16:00:00,8.1369,1.0,5.7522,1.0
2024-12-07 17:00:00,7.6636,0.9175,6.6603,0.9325
2024-12-07 18:00:00,8.2258,0.9928,7.5412,0.9514
2024-12-07 19:00:00,7.0555,0.9841,8.064,0.9722
2024-12-07 20:00:00,8.5183,0.9659,7.3905,0.9345
2024-12-07 21:00:00,7.1683,0.9308,8.5855,0.9393
2024-12-07 22:00:00,8.1301,0.973,8.4845,0.8936
2024-12-07 23:00:00,7.1771,1.0,7.7639,1.0
2024-12-08 00:00:00,7.8425,0.9238,8.5002,0.9035
2024-12-08 01:00:00,6.9449,1.0,8.5054,0.8711
2024-12-08 02:00:00,7.2043,0.9565,7.7141,0.9629
2024-12-08 03:00:00,5.3246,0.9619,6.6911,0.9433
2024-12-08 04:00:00,7.6311,0.939,7.3857,0.9365
2024-12-08 05:00:00,8.511,1.0,8.5036,0.9253
2024-12-08 06:00:00,8.9,0.9307,7.5341,0.9392
2024-12-08 07:00:00,7.9379,0.9712,6.7611,0.9642
2024-12-08 08:00:00,7.5481,0.9268,6.6467,0.9993
2024-12-08 09:00:00,7.4296,0.8914,7.2819,0.9982
2024-12-08 10:00:00,9.3278,0.8906,6.8672,0.9563
2024-12-08 11:00:00,7.5362,1.0,7.6006,1.0
2024-12-08 12:00:00,7.0619,0.8867,7.5972,0.949
2024-12-08 13:00:00,6.9161,0.886,6.741,1.0
2024-12-08 14:00:00,7.6674,0.958,6.8661,0.942
2024-12-08 15:00:00,7.5706,1.0,7.9862,0.882
2024-12-08 16:00:00,7.1006,0.9497,7.7223,0.9513
2024-12-08 17:00:00,7.6887,0.942,8.165,1.0
2024-12-08 18:00:00,7.2507,0.8435,8.7601,0.9765
2024-12-08 19:00:00,7.7969,0.9612,6.4755,0.9517
2024-12-08 20:00:00,7.1728,0.9475,6.4877,0.9617
2024-12-08 21:00:00,7.3104,0.9004,7.4484,0.9372
2024-12-08 22:00:00,7.7281,0.907,7.4034,0.8374
2024-12-08 23:00:00,6.412,0.9711,7.5593,0.8534
2024-12-09 00:00:00,6.822,1.0,6.4024,0.9436
2024-12-09 01:00:00,7.6119,0.8978,8.3774,1.0
2024-12-09 02:00:00,6.4125,1.0,7.9216,0.9314
2024-12-09 03:00:00,8.9898,0.8963,8.7663,0.953
2024-12-09 04:00:00,6.4715,0.9035,8.9237,0.9569
2024-12-09 05:00:00,6.777,1.0,8.5474,0.8984
2024-12-09 06:00:00,7.3223,0.8516,6.4472,0.9115
2024-12-09 07:00:00,8.6171,0.9189,6.1938,1.0
2024-12-09 08:00:00,6.6272,0.9603,7.3942,0.9634
2024-12-09 09:00:00,8.1531,0.9606,7.4964,1.0
2024-12-09 10:00:00,6.9593,0.998,8.1941,0.992
2024-12-09 11:00:00,6.0162,0.8781,7.9087,0.9194
2024-12-09 12:00:00,7.5501,0.8816,7.558,1.0
2024-12-09 13:00:00,8.2406,0.9012,7.6609,0.9443
2024-12-09 14:00:00,8.5706,1.0,7.2011,1.0
2024-12-09 15:00:00,7.7913,0.9593,7.542,0.9704
2024-12-09 16:00:00,7.0145,0.9154,7.1524,0.878
2024-12-09 17:00:00,8.016,0.8901,8.8465,0.9433
2024-12-09 18:00:00,7.6206,0.9905,8.4612,1.0
2024-12-09 19:00:00,7.2827,0.9463,6.177,0.8711
2024-12-09 20:00:00,7.023,1.0,6.9696,0.8578
2024-12-09 21:00:00,7.707,0.959,6.8136,0.9742
2024-12-09 22:00:00,6.7552,0.9503,7.5998,0.9436
2024-12-09 23:00:00,8.3244,0.9998,8.7941,1.0
2024-12-10 00:00:00,7.1594,0.858,7.2575,0.9596
2024-12-10 01:00:00,7.507,0.9378,7.6234,0.9346
2024-12-10 02:00:00,7.7993,0.9772,8.0033,0.9377
2024-12-10 03:00:00,7.7906,0.9316,7.2599,0.9159
2024-12-10 04:00:00,7.2209,0.9107,7.4855,0.9513
2024-12-10 05:00:00,7.3923,0.9949,6.9109,0.8824
2024-12-10 06:00:00,7.8708,0.9356,7.3271,0.9057
2024-12-10 07:00:00,8.0864,0.8908,6.8176,0.9479
2024-12-10 08:00:00,7.8445,0.8595,8.2492,0.9448
2024-12-10 09:00:00,7.6316,0.9188,8.5449,0.9564
