HourOfYear,deploy_factor_Reg_MISO,deploy_factor_Spin_MISO,deploy_factor_Sup_MISO,deploy_factor_STR_MISO
7419,0.7029,0.9453,0.9743,0.8272
7420,0.7375,0.9536,0.9889,0.8804
7421,0.6781,0.9382,0.9631,0.8409
7422,0.6885,0.9673,0.9706,0.9030
7423,0.7183,0.9338,0.9844,0.9373
7424,0.7291,0.9450,0.9695,0.9383
7425,0.7028,0.9620,0.9030,0.9243
7426,0.6424,0.9185,0.8918,0.8961
7427,0.6649,0.8988,0.8684,0.9166
7428,0.6536,0.9531,0.8629,0.9074
7429,0.6838,0.9582,0.8249,0.9019
7430,0.6608,0.9838,0.8118,0.8890
7431,0.7155,0.9433,0.7877,0.8861
7432,0.7465,0.9073,0.8355,0.9025
7433,0.6943,0.9106,0.9218,0.9139
7434,0.7506,0.8931,0.8729,0.8759
7435,0.6947,0.8243,0.8901,0.9402
7436,0.7161,0.8838,0.8735,0.9378
7437,0.7042,0.9367,0.8963,0.9167
7438,0.6989,0.9652,0.9008,0.8673
7439,0.7356,0.9935,0.8913,0.8372
7440,0.7397,0.9854,0.8950,0.8568
7441,0.6892,0.9530,0.8728,0.8427
7442,0.6742,1.0000,0.8964,0.8677
7443,0.6958,1.0000,0.9450,0.8422
7444,0.7324,1.0000,0.9773,0.8534
7445,0.7535,0.9034,0.9559,0.8803
7446,0.7347,0.9086,0.9641,0.8766
7447,0.7151,0.8974,0.9334,0.9180
7448,0.7784,0.9085,0.9317,0.9385
7449,0.7911,0.8835,0.9221,0.9202
7450,0.7643,0.9000,0.9183,0.8200
7451,0.7512,0.8785,0.9241,0.8590
7452,0.7047,0.9063,0.9319,0.9041
7453,0.6924,0.8753,0.9420,0.9430
7454,0.6747,0.8910,0.9163,0.8863
7455,0.6677,0.9008,0.9223,0.9088
7456,0.7120,0.9095,0.9103,0.9107
7457,0.6667,0.8963,0.9121,0.9103
7458,0.6677,0.8828,0.8942,0.8993
7459,0.6433,0.9235,0.8904,0.9133
7460,0.6644,0.9198,0.8268,0.9523
7461,0.7174,0.9031,0.8872,0.9530
7462,0.7373,0.8927,0.8813,0.9272
7463,0.7364,0.9109,0.9269,0.9742
7464,0.7620,0.8877,0.9211,0.9566
7465,0.7783,0.8822,0.9189,0.9611
7466,0.7465,0.8719,0.9643,0.9282
7467,0.6792,0.9257,0.9792,0.9734
7468,0.7226,0.9092,0.9028,0.9449
7469,0.6784,0.8752,0.9465,0.9415
7470,0.6444,0.8472,0.9003,0.9566
7471,0.6479,0.8486,0.9107,0.9217
7472,0.6401,0.8533,0.9373,0.9199
7473,0.6142,0.8699,0.9331,0.8839
7474,0.6304,0.8581,0.8950,0.9280
7475,0.6361,0.8707,0.9177,0.9154
7476,0.6664,0.9247,0.9106,0.9432
7477,0.6743,0.9139,0.9515,0.9162
7478,0.6908,0.9443,0.9529,0.9181
7479,0.6878,0.9364,0.9538,0.8888
7480,0.7016,0.9064,0.9556,0.8663
7481,0.6874,0.8858,0.9667,0.8875
7482,0.6859,0.9006,0.9458,0.8986
7483,0.6607,0.8467,0.9613,0.8605
7484,0.6403,0.8682,1.0000,0.8900
7485,0.6552,0.8443,1.0000,0.9026
7486,0.7262,0.8917,1.0000,0.8425
7487,0.7346,0.9287,0.9742,0.8222
7488,0.7106,0.9117,0.9464,0.8613
7489,0.6592,0.9717,0.9227,0.8740
7490,0.6919,0.9299,0.9442,0.9062
7491,0.7320,0.8931,0.9248,0.9069
7492,0.7420,0.8868,0.9124,0.8997
7493,0.7479,0.8155,0.8553,0.8486
7494,0.6902,0.8376,0.8973,0.7826
7495,0.6965,0.8400,0.9175,0.7883
7496,0.6776,0.9248,0.9280,0.8376
7497,0.7030,0.8841,0.9330,0.8068
7498,0.6665,0.9579,0.9571,0.8072
7499,0.6716,0.9743,0.9078,0.8050
7500,0.7029,0.9073,0.8700,0.8362
7501,0.6782,0.9109,0.8760,0.9291
7502,0.6706,0.9245,0.8832,0.9308
7503,0.7062,0.9147,0.9081,0.9315
7504,0.7636,0.8729,0.8973,0.9074
7505,0.7735,0.8504,0.8700,0.8980
7506,0.7596,0.8475,0.8908,0.9132
7507,0.7258,0.8507,0.9084,0.9189
7508,0.7124,0.8579,0.9278,0.8923
7509,0.7316,0.8256,0.9116,0.8574
7510,0.7074,0.8585,0.9158,0.8729
7511,0.6906,0.8835,0.8582,0.8165
7512,0.6499,0.8439,0.8725,0.8586
7513,0.7283,0.8744,0.9319,0.8850
7514,0.7543,0.7933,0.9399,0.8776
7515,0.7290,0.7909,0.9039,0.8992
7516,0.7677,0.7881,0.8752,0.9267
7517,0.7657,0.8408,0.9026,0.9076
7518,0.7204,0.8297,0.9343,0.8698
7519,0.6978,0.8301,0.8877,0.9030
7520,0.6647,0.8711,0.8498,0.9212
7521,0.6839,0.8700,0.8399,0.8875
7522,0.7593,0.8608,0.8933,0.8756
7523,0.7459,0.8055,0.9253,0.9329
7524,0.7149,0.8466,0.8965,0.9029
7525,0.7060,0.8931,0.9364,0.9206
7526,0.7613,0.8956,0.9149,0.9452
7527,0.7728,0.9257,0.9504,0.9466
7528,0.7621,0.9258,0.9627,0.9600
7529,0.6960,0.8983,0.9999,0.9088
7530,0.7048,0.9330,0.9351,0.8894
7531,0.6795,0.9537,0.9423,0.8877
7532,0.7305,0.9311,0.8981,0.9303
7533,0.6912,0.9369,0.8542,0.9061
7534,0.6653,0.9769,0.8721,0.9490
7535,0.6922,0.9427,0.8614,0.9270
7536,0.6966,0.9546,0.8393,0.9241
7537,0.6705,0.9580,0.8758,0.9234
7538,0.6402,0.9483,0.8642,0.8827
7539,0.7144,0.9324,0.8587,0.8941
7540,0.7083,0.8598,0.8518,0.8984
7541,0.7100,0.9051,0.8587,0.8566
7542,0.7115,0.8743,0.8837,0.8793
7543,0.6475,0.8923,0.9471,0.8663
7544,0.6875,0.8789,0.9082,0.8991
7545,0.6694,0.9309,0.9135,0.8788
7546,0.6549,0.8986,0.9549,0.9090
7547,0.6667,0.8832,0.9311,0.8870
7548,0.6034,0.9492,0.9505,0.8555
7549,0.5663,0.9570,0.9391,0.8416
7550,0.6241,0.9215,0.9239,0.8798
7551,0.6630,0.9070,0.9065,0.8653
7552,0.6446,0.9180,0.8863,0.8425
7553,0.6940,0.8875,0.8836,0.8529
7554,0.7405,0.8761,0.9255,0.8777
7555,0.6864,0.8785,0.9153,0.8490
7556,0.7008,0.8931,0.8692,0.8800
7557,0.6831,0.9132,0.8860,0.8744
7558,0.6053,0.8641,0.8630,0.8672
7559,0.5823,0.8582,0.9142,0.9157
7560,0.6205,0.8729,0.8868,0.9068
7561,0.6074,0.9167,0.8697,0.9330
7562,0.6648,0.9144,0.8697,0.8980
7563,0.6788,0.9361,0.8841,0.8764
7564,0.7542,0.9095,0.8665,0.8801
7565,0.6886,0.9409,0.9075,0.8994
7566,0.7480,0.9235,0.9310,0.8793
7567,0.7732,0.9434,0.9163,0.8674
7568,0.7516,0.9291,0.9214,0.8451
7569,0.7884,0.9461,0.9270,0.8988
7570,0.7648,0.9255,0.8918,0.8562
7571,0.8030,0.9280,0.9462,0.9007
7572,0.7526,0.9186,0.9297,0.9291
7573,0.7464,0.9174,0.9633,0.9193
7574,0.7326,0.9332,0.9702,0.9051
7575,0.6823,0.9450,0.9688,0.9003
7576,0.6567,0.8950,0.9504,0.8898
7577,0.6736,0.9290,0.9702,0.8988
7578,0.6733,0.8831,0.9792,0.8988
7579,0.6898,0.8981,0.9640,0.8612
7580,0.6637,0.8655,0.9719,0.8520
7581,0.6374,0.9071,0.9400,0.8437
7582,0.6328,0.9334,0.8868,0.8663
7583,0.6560,0.9289,0.9002,0.8674
7584,0.6587,0.9001,0.9053,0.8424
7585,0.6536,0.9658,0.8600,0.8235
7586,0.6865,0.9381,0.8682,0.8235
7587,0.7043,0.9098,0.8571,0.8227
7588,0.7185,0.8041,0.8184,0.8236
7589,0.7118,0.7884,0.8269,0.8705
7590,0.6854,0.8572,0.8565,0.8768
7591,0.6467,0.8637,0.8325,0.8760
7592,0.6478,0.8603,0.8296,0.8377
7593,0.6631,0.8906,0.8675,0.8941
7594,0.7003,0.8746,0.8821,0.8775
7595,0.6907,0.8458,0.9251,0.8615
7596,0.6533,0.8744,0.9106,0.8190
7597,0.6185,0.8959,0.9154,0.8013
7598,0.6435,0.9144,0.8609,0.8232
7599,0.6827,0.8604,0.8279,0.8796
7600,0.6424,0.8941,0.8569,0.9174
7601,0.6937,0.9116,0.9210,0.8879
7602,0.6568,0.9182,0.9641,0.8235
7603,0.6426,0.9253,0.8934,0.8717
7604,0.6895,0.9304,0.9372,0.8900
7605,0.6758,0.8978,0.8859,0.8494
7606,0.6764,0.8665,0.9244,0.8643
7607,0.6948,0.8975,0.9040,0.8503
7608,0.7357,0.8927,0.8996,0.8469
7609,0.7248,0.9445,0.9234,0.8078
7610,0.7230,0.9186,0.9365,0.8396
7611,0.7122,0.9141,0.9455,0.8631
7612,0.6631,0.8743,0.9441,0.8811
7613,0.7141,0.8496,0.9620,0.9075
7614,0.6134,0.8453,0.9375,0.9053
7615,0.6427,0.8283,0.9553,0.8586
7616,0.6937,0.8763,0.9152,0.8480
7617,0.7384,0.9102,0.9069,0.8796
7618,0.7022,0.8448,0.9398,0.8301
7619,0.7150,0.8322,0.9354,0.9030
7620,0.6827,0.8353,0.9512,0.8872
7621,0.6637,0.8674,0.9470,0.8832
7622,0.7098,0.8655,0.9091,0.8976
7623,0.7102,0.7921,0.8655,0.8523
7624,0.7167,0.7781,0.8776,0.8867
7625,0.7415,0.8555,0.9095,0.9152
7626,0.7679,0.8467,0.8991,0.9033
7627,0.7468,0.8772,0.8832,0.8437
7628,0.6809,0.9066,0.9070,0.8666
7629,0.6753,0.8639,0.8527,0.8821
7630,0.7014,0.8721,0.8365,0.9642
7631,0.6489,0.9296,0.8464,0.9534
7632,0.6438,0.9303,0.9146,0.9432
7633,0.6427,0.9248,0.9236,0.9287
7634,0.6633,0.9171,0.9137,0.9072
7635,0.6502,0.9471,0.9406,0.9036
7636,0.6627,0.9953,0.8876,0.8623
7637,0.6327,0.9087,0.8813,0.8386
7638,0.6636,0.9717,0.8821,0.8550
7639,0.6859,0.9676,0.8808,0.8676
7640,0.8011,0.9698,0.9196,0.8881
7641,0.7451,0.9401,0.9094,0.8975
7642,0.7213,0.9836,0.9364,0.8671
7643,0.7603,0.9594,0.9570,0.8949
7644,0.6936,0.9449,0.9672,0.8838
7645,0.7866,0.9078,0.9468,0.9302
7646,0.7509,0.8711,0.9414,0.9424
7647,0.6885,0.8510,0.9128,0.9622
7648,0.7054,0.8957,0.9350,0.9555
7649,0.7061,0.9319,0.8794,1.0000
7650,0.6715,0.9508,0.8909,0.9667
7651,0.6558,0.9337,0.8461,0.9660
7652,0.6882,0.9499,0.8887,0.9711
7653,0.6471,0.9137,0.9166,0.9072
7654,0.6807,0.9092,0.9496,0.9121
7655,0.6628,0.8910,0.9346,0.9418
7656,0.7589,0.8731,0.9451,0.9583
7657,0.7969,0.8862,0.9200,0.9680
7658,0.7326,0.9070,0.8683,0.9673
7659,0.7118,0.8966,0.8808,0.9521
7660,0.7390,0.9155,0.9015,0.9657
7661,0.6321,0.9106,0.9155,0.9320
7662,0.6167,0.8482,0.9148,0.9612
7663,0.6191,0.8367,0.9624,0.9612
7664,0.5861,0.8667,0.9493,1.0000
7665,0.6119,0.8894,0.9544,1.0000
7666,0.6176,0.8782,0.9330,0.9655
7667,0.6080,0.8580,0.9336,0.9378
7668,0.6750,0.9091,0.9435,0.9346
7669,0.7088,0.9270,0.9199,0.9562
7670,0.7346,0.8631,0.8864,0.9649
7671,0.7279,0.8767,0.9160,0.9420
7672,0.7328,0.8852,0.9095,0.8685
7673,0.7827,0.8690,0.9034,0.8383
7674,0.7250,0.8725,0.9441,0.8709
7675,0.6852,0.8428,0.9310,0.8894
7676,0.7252,0.8828,0.9210,0.8746
7677,0.7376,0.9295,0.8996,0.8804
7678,0.7101,0.8960,0.9006,0.9101
7679,0.7229,0.8904,0.8893,0.8799
7680,0.6800,0.8615,0.9216,0.8676
7681,0.6979,0.8606,0.9419,0.8163
7682,0.6757,0.8907,0.9549,0.7812
7683,0.7321,0.8887,0.9428,0.7982
7684,0.7356,0.9132,0.9360,0.8630
7685,0.7281,0.9746,0.9467,0.8563
7686,0.7124,0.9362,0.9252,0.8266
7687,0.7199,0.9305,0.9451,0.8621
7688,0.7440,0.9104,0.8942,0.8662
7689,0.7250,0.9279,0.8672,0.8987
7690,0.7852,0.9219,0.8810,0.8763
7691,0.7611,0.9224,0.8957,0.9292
7692,0.7659,0.9166,0.9373,0.8997
7693,0.7627,0.9095,0.9608,0.8893
7694,0.6705,0.9182,1.0000,0.9318
7695,0.7115,0.9179,0.9563,0.9029
7696,0.7880,0.9457,0.9304,0.9288
7697,0.7820,0.9277,0.9474,0.8781
7698,0.7767,0.9694,0.9155,0.8325
7699,0.7685,0.9555,0.9171,0.8813
7700,0.7196,1.0000,0.8959,0.9018
7701,0.7167,1.0000,0.8643,0.8744
7702,0.7201,0.9784,0.8410,0.9307
7703,0.7424,0.9475,0.7886,0.8903
7704,0.7469,0.8980,0.8355,0.8547
7705,0.7547,0.9418,0.8543,0.8973
7706,0.7295,0.9917,0.8676,0.8546
7707,0.7611,0.9466,0.8169,0.8434
7708,0.7959,0.9336,0.8491,0.8945
7709,0.7848,0.9326,0.8846,0.8664
7710,0.7780,0.9260,0.8732,0.8615
7711,0.7392,0.8917,0.9074,0.9227
7712,0.7507,0.9272,0.8743,0.9112
7713,0.7391,0.9210,0.8934,0.9336
7714,0.7151,0.9765,0.8343,0.8760
7715,0.7011,0.9481,0.8462,0.9417
7716,0.7055,0.9358,0.8687,0.8951
7717,0.7080,0.9118,0.8641,0.8314
7718,0.7530,0.8640,0.8682,0.8526
7719,0.7224,0.8724,0.9170,0.8502
7720,0.7337,0.8585,0.8840,0.9103
7721,0.6927,0.9000,0.8323,0.9475
7722,0.6594,0.8962,0.8719,0.9258
7723,0.6061,0.8772,0.8372,0.9283
7724,0.6629,0.8377,0.8453,0.9006
7725,0.7031,0.8758,0.8310,0.9198
7726,0.6127,0.8648,0.8628,0.9387
7727,0.6375,0.8872,0.9010,0.8780
7728,0.6369,0.9042,0.8725,0.8723
7729,0.6607,0.9247,0.9122,0.8802
7730,0.6726,0.8865,0.8847,0.8287
7731,0.6713,0.9117,0.9008,0.8485
7732,0.6427,0.8970,0.8798,0.8294
7733,0.6336,0.9069,0.9239,0.8665
7734,0.6263,0.9002,0.8290,0.8550
7735,0.6299,0.9353,0.8010,0.8132
7736,0.6724,0.9357,0.8226,0.7950
7737,0.7363,0.9315,0.8053,0.8042
7738,0.7021,1.0000,0.8630,0.8416
7739,0.7240,1.0000,0.8240,0.8792
7740,0.6529,0.9734,0.8336,0.8450
7741,0.6065,0.9371,0.9623,0.8509
7742,0.6327,0.9209,0.9682,0.8780
7743,0.6743,0.9177,0.8934,0.8461
7744,0.6973,0.8767,0.9736,0.8173
7745,0.6815,0.9106,1.0000,0.8330
7746,0.7300,0.8919,0.9515,0.9260
7747,0.7035,0.9349,0.9464,0.8851
7748,0.6905,0.9464,0.8945,0.8994
7749,0.7022,0.9071,0.9011,0.9070
7750,0.7173,0.9013,0.9083,0.9129
7751,0.6760,0.8547,0.9003,0.8802
7752,0.6451,0.8796,0.9106,0.9517
7753,0.6852,0.8569,0.9394,0.9256
7754,0.6748,0.8708,0.9222,0.9241
7755,0.7043,0.8652,0.8668,0.8615
7756,0.6622,0.9140,0.8535,0.7995
7757,0.6580,0.9072,0.8606,0.8670
7758,0.7047,0.9652,0.8595,0.8660
7759,0.7424,0.8814,0.8845,0.8870
7760,0.7151,0.8683,0.9067,0.9587
7761,0.6417,0.9461,0.8785,0.9438
7762,0.6772,0.9224,0.8595,0.9047
7763,0.6897,0.9370,0.9531,0.9117
7764,0.7031,0.8994,0.9346,0.8971
7765,0.6632,0.9678,0.9614,0.9463
7766,0.6677,0.9400,0.8848,0.8919
7767,0.6782,0.8929,0.9565,0.8359
7768,0.7350,0.8920,0.9283,0.8587
7769,0.7675,0.8605,0.8774,0.8666
7770,0.7884,0.8353,0.8879,0.8833
7771,0.7765,0.8059,0.9564,0.8985
7772,0.7305,0.8077,1.0000,0.9125
7773,0.7162,0.8502,0.9725,0.8994
7774,0.6706,0.9087,0.9488,0.8987
7775,0.6736,0.9316,0.8930,0.8936
7776,0.6512,0.9390,0.9469,0.8396
7777,0.6617,0.9266,0.9716,0.8272
7778,0.6675,0.9202,0.9974,0.8207
7779,0.6430,0.8840,0.9485,0.8243
7780,0.6745,0.8998,0.9664,0.8706
7781,0.6377,0.8869,0.9307,0.8512
7782,0.7393,0.8947,0.9800,0.7832
7783,0.7720,0.9037,0.9266,0.8176
7784,0.7160,0.9149,0.9062,0.8097
7785,0.7215,0.9098,0.9269,0.7876
7786,0.7115,0.9306,0.8786,0.8277
7787,0.7043,0.8969,0.8800,0.8047
7788,0.6879,0.8629,0.8518,0.8085
7789,0.7214,0.8318,0.8546,0.8618
7790,0.6905,0.8592,0.8395,0.8773
7791,0.7298,0.8782,0.8683,0.8811
7792,0.7758,0.8818,0.8996,0.8450
7793,0.7301,0.8978,0.8948,0.8224
7794,0.7519,0.9385,0.9450,0.8594
7795,0.7645,0.8679,0.9220,0.8852
7796,0.6857,0.8632,0.8944,0.9086
7797,0.7455,0.8514,0.8876,0.8491
7798,0.7198,0.8401,0.8741,0.7688
7799,0.7198,0.8770,0.8250,0.8196
7800,0.7626,0.8830,0.8860,0.8520
7801,0.7746,0.8770,0.8557,0.8645
7802,0.7514,0.9069,0.8619,0.8532
7803,0.7667,0.9591,0.8957,0.8369
7804,0.7905,0.9545,0.8940,0.8568
7805,0.7719,0.9189,0.9008,0.8882
7806,0.7329,0.9034,0.8883,0.9097
7807,0.7371,0.9300,0.9249,0.9297
7808,0.7017,0.9081,0.9324,0.9195
7809,0.7364,0.9108,0.8783,0.8594
7810,0.6988,0.9069,0.9295,0.8282
7811,0.6752,0.9490,0.9047,0.8535
7812,0.7140,0.9141,0.9373,0.8552
7813,0.7114,0.8694,0.9344,0.8229
7814,0.7235,0.8626,0.8777,0.8556
7815,0.7410,0.8613,0.8862,0.8588
7816,0.7086,0.8605,0.9088,0.8442
7817,0.6905,0.8544,0.9185,0.9041
7818,0.7416,0.8734,0.9335,0.8391
7819,0.7542,0.8494,0.9169,0.8709
7820,0.7302,0.9156,0.8489,0.8735
7821,0.7328,0.9037,0.8346,0.9344
7822,0.7194,0.8934,0.8835,0.9160
7823,0.7441,0.9014,0.8871,0.9420
7824,0.7400,0.8956,0.9243,0.9133
7825,0.7276,0.8876,0.9160,0.9346
7826,0.6852,0.9255,0.9694,0.9388
7827,0.7101,0.9283,0.9477,0.9243
7828,0.6965,0.9220,0.9482,0.9407
7829,0.7300,0.8914,0.9878,0.9252
7830,0.6647,0.8908,0.9311,0.8894
7831,0.6555,0.8500,0.9325,0.9261
7832,0.6860,0.8811,0.9047,0.9101
7833,0.6889,0.9182,0.8508,0.9034
7834,0.6707,0.9350,0.8735,0.9035
7835,0.7154,0.9113,0.9061,0.8735
7836,0.7440,0.8582,0.8782,0.9219
7837,0.7087,0.8628,0.9416,0.9145
7838,0.7017,0.9058,0.9317,0.9200
7839,0.6692,0.9144,0.9200,0.9319
7840,0.6678,0.9106,0.9099,0.9616
7841,0.6681,0.9239,0.9052,0.8656
7842,0.6603,0.9074,0.9891,0.8155
7843,0.6928,0.9035,0.9813,0.8328
7844,0.7188,0.9222,0.9928,0.8746
7845,0.7533,0.8976,0.9391,0.8723
7846,0.7543,0.8849,0.9515,0.8632
7847,0.6878,0.9221,0.9611,0.9255
7848,0.6907,0.8961,0.9443,0.8589
7849,0.7185,0.8521,0.8883,0.9060
7850,0.7186,0.8289,0.8901,0.8858
7851,0.7427,0.8580,0.8614,0.9234
7852,0.7702,0.9019,0.8804,0.9132
7853,0.7069,0.9638,0.8711,0.9673
7854,0.7278,0.9264,0.9358,0.9054
7855,0.7348,0.8667,0.8933,0.8777
7856,0.7821,0.9327,0.8735,0.8879
7857,0.7438,0.9498,0.8450,0.8224
7858,0.7732,0.9287,0.9095,0.8332
7859,0.7541,0.9093,0.8842,0.8055
7860,0.7489,0.8963,0.8817,0.8355
7861,0.7390,0.8893,0.8741,0.9013
7862,0.7877,0.8987,0.9076,0.9343
7863,0.7384,0.9105,0.9567,0.9683
7864,0.7389,0.9347,0.9794,0.9141
7865,0.7690,0.9132,0.9473,0.9155
7866,0.8212,0.9451,0.8827,0.8471
7867,0.7617,0.9183,0.8441,0.8425
7868,0.7816,0.9245,0.8671,0.8752
7869,0.7547,0.8626,0.8442,0.9050
7870,0.7733,0.8548,0.8578,0.9207
7871,0.7349,0.8762,0.8350,0.8711
7872,0.7702,0.8511,0.8903,0.9036
7873,0.7435,0.8405,0.8492,0.8951
7874,0.7662,0.8796,0.8458,0.8890
7875,0.7499,0.8456,0.8103,0.8697
7876,0.6934,0.8678,0.8035,0.8348
7877,0.7032,0.9133,0.8603,0.8388
7878,0.6677,0.9389,0.8841,0.8738
7879,0.6640,0.9880,0.8947,0.8509
7880,0.7625,0.9638,0.8697,0.8608
7881,0.7594,0.9609,0.8440,0.8503
7882,0.7485,0.9508,0.8217,0.8216
7883,0.6962,0.9470,0.8619,0.8667
7884,0.6343,0.9447,0.8761,0.9157
7885,0.6217,0.8961,0.8849,0.9146
7886,0.6195,0.9042,0.9587,0.8907
7887,0.6061,0.9535,0.9099,0.9292
7888,0.6040,0.9566,0.9258,0.9700
7889,0.5754,0.9245,0.8802,1.0000
7890,0.5905,0.9408,0.8988,0.9647
7891,0.5537,0.8775,0.9685,0.9373
7892,0.5911,0.8990,0.9495,0.9206
7893,0.5808,0.8365,0.9883,0.9185
7894,0.6003,0.8209,0.9297,0.9029
7895,0.6350,0.8238,0.9269,0.9370
7896,0.6125,0.8182,0.9515,0.9194
7897,0.5906,0.8634,0.9627,0.8949
7898,0.6231,0.8568,0.9635,0.9029
7899,0.6076,0.8296,0.8754,0.9343
7900,0.6042,0.8356,0.9160,0.8947
7901,0.6075,0.8457,0.9497,0.8925
7902,0.6676,0.8665,0.9437,0.8870
7903,0.7318,0.8598,0.9792,0.9063
7904,0.6922,0.8985,0.9324,0.9470
7905,0.6586,0.9081,0.9671,0.8828
7906,0.6174,0.8970,0.9345,0.8848
7907,0.6555,0.9248,0.9236,0.8532
7908,0.6853,0.9843,0.8954,0.8499
7909,0.7277,0.9604,0.8541,0.8286
7910,0.7909,0.8886,0.8554,0.8525
7911,0.7670,0.8884,0.8557,0.8998
7912,0.7077,0.9348,0.8735,0.9327
7913,0.7376,0.9136,0.8605,0.9409
7914,0.6982,0.9129,0.8775,0.9691
7915,0.6517,0.8687,0.8887,0.9520
7916,0.7115,0.8916,0.9185,0.9222
7917,0.6282,0.8687,0.9554,0.8803
7918,0.6801,0.9096,0.9490,0.8727
7919,0.6977,0.8872,0.9402,0.8347
7920,0.6816,0.8434,0.9553,0.8848
7921,0.7045,0.8688,0.9541,0.8947
7922,0.7205,0.8638,0.9600,0.8689
7923,0.6902,0.8335,0.9286,0.8582
7924,0.6784,0.8762,0.8899,0.8822
7925,0.7713,0.8756,0.9385,0.8527
7926,0.7828,0.9134,0.9124,0.8825
7927,0.8365,0.8945,0.9401,0.9075
7928,0.7990,0.8866,0.9164,0.9442
7929,0.7533,0.9048,0.8499,0.9245
7930,0.7554,0.9204,0.8580,0.9496
7931,0.7247,0.8853,0.8595,0.9267
7932,0.7240,0.8873,0.8803,0.8667
7933,0.6880,0.9689,0.8752,0.8919
7934,0.6867,0.9991,0.8843,0.9200
7935,0.6470,0.9834,0.9073,0.8873
7936,0.6521,1.0000,0.9463,0.8291
7937,0.6787,0.9962,0.9169,0.8527
7938,0.6927,0.9468,0.9344,0.8443
7939,0.7120,0.9714,0.9046,0.8456
7940,0.6847,0.9082,0.9313,0.8328
7941,0.6810,0.8806,0.9371,0.9228
7942,0.6477,0.8898,0.9217,0.9130
7943,0.6815,0.9335,0.9568,0.8888
7944,0.7595,0.9596,0.8634,0.8400
7945,0.7409,0.9045,0.8590,0.8729
7946,0.7143,0.8746,0.8119,0.8894
7947,0.6326,0.8484,0.7822,0.8977
7948,0.6260,0.8629,0.8247,0.8728
7949,0.6677,0.8794,0.8136,0.8985
7950,0.6857,0.8758,0.8626,0.8724
7951,0.7198,0.8664,0.9039,0.8721
7952,0.7732,0.8554,0.9269,0.8911
7953,0.7432,0.9101,0.8719,0.8986
7954,0.7019,0.8844,0.8825,0.8758
7955,0.7258,0.8471,0.8849,0.8883
7956,0.7228,0.9277,0.8957,0.8598
7957,0.6827,0.9192,0.9302,0.8596
7958,0.6443,0.9236,0.9329,0.8416
7959,0.6857,0.8945,0.8758,0.8291
7960,0.6954,0.9008,0.8810,0.8372
7961,0.6536,0.8738,0.8968,0.8633
7962,0.6696,0.8519,0.9060,0.8846
7963,0.6392,0.8449,0.8975,0.8880
7964,0.6753,0.8324,0.9268,0.8804
7965,0.7126,0.8849,0.9323,0.9206
7966,0.7423,0.8877,0.9076,0.9204
7967,0.7447,0.9242,0.8426,0.9018
7968,0.7429,0.9333,0.8621,0.8828
7969,0.7288,1.0000,0.8782,0.9321
7970,0.6938,0.9593,0.9136,0.9766
7971,0.7350,0.9243,0.8692,0.9417
7972,0.7490,0.9342,0.8409,0.8889
7973,0.7108,0.9410,0.8875,0.8791
7974,0.6555,0.9192,0.9011,0.8994
7975,0.6474,0.9307,0.9020,0.9015
7976,0.7036,0.8878,0.8750,0.9231
7977,0.7194,0.9034,0.8908,0.8926
7978,0.7230,0.8812,0.9373,0.9147
7979,0.7620,0.8769,0.8976,0.8834
7980,0.6796,0.8539,0.8657,0.8630
7981,0.6814,0.8480,0.7969,0.8766
7982,0.7265,0.8378,0.8374,0.9047
7983,0.6872,0.8702,0.8486,0.9333
7984,0.6608,0.9286,0.8434,0.9024
7985,0.6625,0.8763,0.8919,0.9180
7986,0.6531,0.9041,0.9007,0.8846
7987,0.6507,0.9297,0.8696,0.8859
7988,0.6670,0.9141,0.8573,0.8722
7989,0.6555,0.8761,0.8484,0.8825
7990,0.6544,0.8560,0.8134,0.8628
7991,0.6370,0.8867,0.8701,0.8355
7992,0.6446,0.8723,0.8870,0.8838
7993,0.6634,0.8752,0.9042,0.8891
7994,0.6753,0.8344,0.8819,0.9132
7995,0.6605,0.8664,0.9066,0.8757
7996,0.6443,0.9050,0.9370,0.8899
7997,0.6439,0.8765,0.9316,0.8816
7998,0.6425,0.8666,0.9413,0.8497
7999,0.6179,0.8341,0.9011,0.8595
8000,0.6039,0.8435,0.9614,0.8582
8001,0.6423,0.8622,0.9628,0.8962
8002,0.5767,0.8778,0.9929,0.9067
8003,0.6234,0.9158,0.9832,0.9000
8004,0.6518,0.9448,0.9507,0.9035
8005,0.6919,0.9461,0.9266,0.9095
8006,0.6908,0.8880,0.9086,0.9135
8007,0.7314,0.9051,0.9053,0.9246
8008,0.7547,0.8650,0.9114,0.9314
8009,0.8223,0.8720,0.9251,0.9665
8010,0.8715,0.8882,0.9202,0.9224
8011,0.8066,0.8802,0.8691,0.9340
8012,0.8896,0.9299,0.8375,0.9312
8013,0.8980,0.9132,0.8583,0.9572
8014,0.8464,0.9135,0.8507,0.9604
8015,0.7714,0.9489,0.9200,0.9125
8016,0.7393,0.9114,0.9399,0.8520
8017,0.7173,0.9003,0.9353,0.8698
8018,0.7322,0.9326,0.8947,0.8879
8019,0.6948,0.9377,0.8954,0.8949
8020,0.6947,0.9285,0.8866,0.8722
8021,0.7190,0.8759,0.8494,0.8917
8022,0.6824,0.8752,0.9024,0.8712
8023,0.6820,0.8478,0.8903,0.9080
