Timestamp,mileage_factor_RegUp_MISO,performance_factor_RegUp_MISO,mileage_factor_RegDown_MISO,performance_factor_RegDown_MISO
2024-10-11 13:00:00,6.3622,0.8701,6.8351,0.915
2024-10-11 14:00:00,7.6512,1.0,7.4859,0.915
2024-10-11 15:00:00,7.1062,1.0,6.9772,0.9144
2024-10-11 16:00:00,6.0484,0.9129,6.7871,0.9609
2024-10-11 17:00:00,7.3007,0.8574,6.4882,1.0
2024-10-11 18:00:00,7.3604,0.9892,7.7618,0.9362
2024-10-11 19:00:00,6.2714,0.9778,7.3714,0.9695
2024-10-11 20:00:00,7.0964,0.8798,6.4507,0.8618
2024-10-11 21:00:00,7.0698,0.8953,6.56,0.9013
2024-10-11 22:00:00,7.271,1.0,7.6154,0.8894
2024-10-11 23:00:00,6.4423,0.925,6.5479,0.9601
2024-10-12 00:00:00,6.8452,0.9218,6.2621,0.9992
2024-10-12 01:00:00,7.2582,0.9787,6.3906,0.9566
2024-10-12 02:00:00,7.1984,1.0,5.7617,0.8654
2024-10-12 03:00:00,7.7889,1.0,7.6542,0.9307
2024-10-12 04:00:00,7.1522,0.957,7.4708,0.9097
2024-10-12 05:00:00,6.9125,0.9392,7.6216,0.9113
2024-10-12 06:00:00,6.7337,0.9454,6.5665,0.9726
2024-10-12 07:00:00,6.9123,0.9855,7.9271,1.0
2024-10-12 08:00:00,6.4045,0.9388,6.8619,0.9496
2024-10-12 09:00:00,6.391,0.9856,7.0398,0.9453
2024-10-12 10:00:00,7.6721,1.0,5.8791,1.0
2024-10-12 11:00:00,6.2529,0.9537,6.4709,0.8952
2024-10-12 12:00:00,7.2086,0.8962,6.183,0.9255
2024-10-12 13:00:00,6.1359,1.0,7.4555,0.96
2024-10-12 14:00:00,7.3239,1.0,7.0257,0.9284
2024-10-12 15:00:00,7.364,0.8597,5.4795,0.9237
2024-10-12 16:00:00,7.9806,0.9909,6.3978,0.9054
2024-10-12 17:00:00,6.4034,0.9227,6.8334,0.9151
2024-10-12 18:00:00,7.5408,0.949,6.5302,0.8065
2024-10-12 19:00:00,6.7605,0.9394,6.7283,0.7845
2024-10-12 20:00:00,6.61,0.9405,6.5129,0.9803
2024-10-12 21:00:00,6.7107,1.0,6.5714,0.9614
2024-10-12 22:00:00,6.4654,0.9637,7.5231,0.9429
2024-10-12 23:00:00,6.7598,0.9487,6.6856,0.94
2024-10-13 00:00:00,7.8578,0.9721,5.8066,0.8783
2024-10-13 01:00:00,7.424,0.9433,7.6752,0.9583
2024-10-13 02:00:00,7.2626,0.9602,6.3198,0.9255
2024-10-13 03:00:00,7.0881,0.9501,6.6416,0.8971
2024-10-13 04:00:00,7.0314,1.0,6.0549,1.0
2024-10-13 05:00:00,7.2389,0.9083,6.0672,0.9692
2024-10-13 06:00:00,5.7209,0.8809,7.2609,0.9391
2024-10-13 07:00:00,7.1109,0.8908,8.2283,0.8948
2024-10-13 08:00:00,7.5264,0.8635,7.5536,0.9435
2024-10-13 09:00:00,8.0733,0.9637,6.8699,0.8667
2024-10-13 10:00:00,7.0476,1.0,6.4581,0.9553
2024-10-13 11:00:00,5.7068,0.9484,7.1597,0.9967
2024-10-13 12:00:00,6.5682,0.9146,6.8386,0.8818
2024-10-13 13:00:00,5.8444,1.0,6.6631,1.0
2024-10-13 14:00:00,7.2606,0.9644,6.6566,1.0
2024-10-13 15:00:00,6.7502,0.9053,7.2719,0.988
2024-10-13 16:00:00,7.0681,0.922,5.9504,0.9638
2024-10-13 17:00:00,7.2209,0.9979,6.1589,0.8655
2024-10-13 18:00:00,8.7801,0.9393,6.7836,0.8893
2024-10-13 19:00:00,7.234,0.8968,5.7682,0.9386
2024-10-13 20:00:00,8.0701,0.9415,6.9072,0.9965
2024-10-13 21:00:00,6.3573,0.886,7.2124,0.9717
2024-10-13 22:00:00,6.7195,0.8807,7.3495,0.9081
2024-10-13 23:00:00,7.1658,0.9418,6.9378,0.9854
2024-10-14 00:00:00,7.4809,1.0,6.6991,0.9608
2024-10-14 01:00:00,7.1301,0.9757,8.9826,0.9571
2024-10-14 02:00:00,6.229,0.9166,6.6289,0.8251
2024-10-14 03:00:00,6.5463,0.9916,7.8027,0.9765
2024-10-14 04:00:00,7.4115,0.9256,6.8417,0.8566
2024-10-14 05:00:00,8.4102,0.9659,5.801,0.9233
2024-10-14 06:00:00,6.4936,0.9774,7.5673,1.0
2024-10-14 07:00:00,7.6067,0.9823,6.5002,0.8697
2024-10-14 08:00:00,7.0006,0.9949,6.9368,0.9351
2024-10-14 09:00:00,7.7939,0.9186,7.2097,1.0
2024-10-14 10:00:00,7.3081,1.0,7.5697,0.9369
2024-10-14 11:00:00,6.4228,0.9879,7.1881,0.9517
2024-10-14 12:00:00,6.4328,0.9201,7.2527,0.994
2024-10-14 13:00:00,6.348,0.9748,6.5662,0.9339
2024-10-14 14:00:00,8.9625,0.9692,6.3728,0.8594
2024-10-14 15:00:00,7.5417,0.963,6.2466,0.9187
2024-10-14 16:00:00,6.1914,0.8088,6.1177,1.0
2024-10-14 17:00:00,7.5082,0.965,6.5257,1.0
2024-10-14 18:00:00,7.0786,1.0,6.4988,0.9925
2024-10-14 19:00:00,7.4027,1.0,7.2322,0.888
2024-10-14 20:00:00,7.1128,1.0,6.7728,1.0
2024-10-14 21:00:00,5.8121,0.9983,7.1328,0.9907
2024-10-14 22:00:00,6.0685,0.9522,6.5333,0.8832
2024-10-14 23:00:00,7.9372,0.9954,6.8298,0.9078
2024-10-15 00:00:00,7.76,0.9362,6.9017,0.9107
2024-10-15 01:00:00,7.8067,0.9627,8.0756,0.9516
2024-10-15 02:00:00,6.4018,0.9603,6.4652,0.965
2024-10-15 03:00:00,6.5131,0.9249,7.5465,0.968
2024-10-15 04:00:00,7.7023,0.9004,7.2943,0.989
2024-10-15 05:00:00,7.8249,0.9522,7.1663,0.8862
2024-10-15 06:00:00,6.3912,0.9087,6.8402,0.9657
2024-10-15 07:00:00,7.2656,0.9445,8.3095,0.8904
2024-10-15 08:00:00,6.91,0.8426,6.1811,0.9566
2024-10-15 09:00:00,7.1787,0.9648,6.4383,0.9635
2024-10-15 10:00:00,7.534,0.9066,7.3263,0.9496
2024-10-15 11:00:00,5.6531,0.9224,5.4474,0.9286
2024-10-15 12:00:00,7.5819,0.962,7.6801,1.0
2024-10-15 13:00:00,7.1871,0.9552,6.8253,0.9466
2024-10-15 14:00:00,6.8607,1.0,5.0938,1.0
2024-10-15 15:00:00,7.9493,0.9147,7.1866,0.9931
2024-10-15 16:00:00,6.6304,0.8831,6.0432,0.9665
2024-10-15 17:00:00,8.0704,0.9489,7.4435,0.9404
2024-10-15 18:00:00,7.2903,0.9939,6.1705,1.0
2024-10-15 19:00:00,6.7168,0.9529,7.5862,0.916
2024-10-15 20:00:00,6.614,0.9783,6.7201,0.9218
2024-10-15 21:00:00,6.9651,0.9632,6.553,0.8164
2024-10-15 22:00:00,7.3626,0.8475,7.0227,0.9259
2024-10-15 23:00:00,6.758,0.9871,6.6956,1.0
2024-10-16 00:00:00,6.5634,0.9547,7.6044,0.9424
2024-10-16 01:00:00,5.8551,1.0,6.3685,0.852
2024-10-16 02:00:00,8.0334,1.0,7.696,0.8804
2024-10-16 03:00:00,7.1358,0.8385,6.4915,0.9953
2024-10-16 04:00:00,7.7397,0.9289,6.5465,0.9473
2024-10-16 05:00:00,6.5032,0.9511,6.8561,0.9589
2024-10-16 06:00:00,7.5423,0.8755,7.1472,0.8945
2024-10-16 07:00:00,7.9359,1.0,7.3322,0.9544
2024-10-16 08:00:00,6.5367,0.9019,6.0807,0.9929
2024-10-16 09:00:00,7.4561,0.9298,6.2844,1.0
2024-10-16 10:00:00,6.3639,0.9544,7.8303,1.0
2024-10-16 11:00:00,6.9089,0.9703,7.2735,0.8757
2024-10-16 12:00:00,6.3846,0.9393,6.4526,0.9195
2024-10-16 13:00:00,6.3368,0.8612,5.3407,0.9572
2024-10-16 14:00:00,7.7315,0.9057,7.2839,0.8504
2024-10-16 15:00:00,6.7476,1.0,6.8104,0.9249
2024-10-16 16:00:00,7.087,0.8965,7.1605,0.8865
2024-10-16 17:00:00,6.9413,0.9329,8.9818,0.9911
2024-10-16 18:00:00,7.8633,0.9467,6.6406,0.9814
2024-10-16 19:00:00,6.4056,0.9153,6.6106,0.9811
2024-10-16 20:00:00,6.6162,0.955,8.9623,1.0
2024-10-16 21:00:00,7.2738,0.8303,7.7991,0.9152
2024-10-16 22:00:00,7.9512,0.9296,7.3144,0.9521
2024-10-16 23:00:00,6.8802,0.9664,6.4238,0.8964
2024-10-17 00:00:00,6.5393,0.9178,7.5936,0.952
2024-10-17 01:00:00,7.6914,0.9296,6.6752,1.0
2024-10-17 02:00:00,6.0097,0.981,6.6162,0.9445
2024-10-17 03:00:00,6.991,0.8921,7.1318,1.0
2024-10-17 04:00:00,6.5595,1.0,6.7272,0.8854
2024-10-17 05:00:00,7.295,0.8791,6.8006,0.9386
2024-10-17 06:00:00,7.0796,0.9541,6.5038,0.9816
2024-10-17 07:00:00,6.4461,0.8786,7.0301,0.9717
2024-10-17 08:00:00,6.5457,0.97,7.6504,0.8884
2024-10-17 09:00:00,7.5009,0.924,6.4218,0.9047
2024-10-17 10:00:00,7.401,0.9964,7.8481,1.0
2024-10-17 11:00:00,7.4242,0.9275,5.8588,0.9567
2024-10-17 12:00:00,5.5527,1.0,6.4875,0.9608
2024-10-17 13:00:00,5.9708,0.9251,8.0838,1.0
2024-10-17 14:00:00,7.4048,1.0,7.9357,0.9965
2024-10-17 15:00:00,7.6015,0.8985,7.1008,0.9212
2024-10-17 16:00:00,6.424,0.8906,7.1535,0.9551
2024-10-17 17:00:00,7.3857,0.885,7.9312,0.8235
2024-10-17 18:00:00,8.7029,0.9319,7.3727,0.9936
2024-10-17 19:00:00,6.7631,0.8247,7.5608,0.996
2024-10-17 20:00:00,7.7841,0.9629,7.1568,0.9562
2024-10-17 21:00:00,7.4776,0.8974,7.1464,0.9753
2024-10-17 22:00:00,6.933,0.9931,7.984,0.8456
2024-10-17 23:00:00,6.2452,0.952,7.3382,0.9618
2024-10-18 00:00:00,6.4558,1.0,8.0835,1.0
2024-10-18 01:00:00,6.7089,0.9621,6.7976,1.0
2024-10-18 02:00:00,6.6698,0.8903,7.4549,0.8933
2024-10-18 03:00:00,7.897,0.8849,7.752,0.93
2024-10-18 04:00:00,5.4225,0.9139,6.4166,0.8787
2024-10-18 05:00:00,5.8342,1.0,6.913,0.9414
2024-10-18 06:00:00,7.4814,0.9752,5.9543,0.8652
2024-10-18 07:00:00,7.8979,0.9976,7.5453,0.9183
2024-10-18 08:00:00,6.7534,0.9689,8.2953,0.9373
2024-10-18 09:00:00,6.7681,0.8883,7.5404,0.9528
2024-10-18 10:00:00,7.3687,0.9462,5.7809,0.8958
2024-10-18 11:00:00,6.8493,0.968,6.3952,0.876
2024-10-18 12:00:00,6.5082,0.8331,7.9262,0.9472
2024-10-18 13:00:00,7.7796,0.8956,6.5728,0.9523
2024-10-18 14:00:00,6.3883,1.0,7.1484,0.9619
2024-10-18 15:00:00,6.5724,1.0,5.5956,0.9791
2024-10-18 16:00:00,7.8398,0.9669,7.2906,0.9141
2024-10-18 17:00:00,7.3087,0.9791,6.6586,1.0
2024-10-18 18:00:00,7.8402,0.8772,7.8238,0.9345
2024-10-18 19:00:00,6.5115,0.9905,6.7143,0.9186
2024-10-18 20:00:00,7.7663,1.0,6.6653,0.9227
2024-10-18 21:00:00,6.9652,1.0,6.3292,0.9228
2024-10-18 22:00:00,6.4404,0.956,7.9129,0.92
2024-10-18 23:00:00,7.0272,0.9488,5.7057,0.8831
2024-10-19 00:00:00,7.5738,1.0,7.3242,0.9788
2024-10-19 01:00:00,6.367,0.9172,7.0455,0.9822
2024-10-19 02:00:00,6.6905,0.9436,7.8168,0.8824
2024-10-19 03:00:00,5.9697,0.9684,7.2969,0.9575
2024-10-19 04:00:00,8.0312,1.0,6.9853,0.9635
2024-10-19 05:00:00,6.6759,0.986,6.5,0.9958
2024-10-19 06:00:00,5.9253,0.8137,7.051,0.9354
2024-10-19 07:00:00,7.7191,0.9434,5.4579,0.9933
2024-10-19 08:00:00,5.6275,0.912,8.5306,0.9666
2024-10-19 09:00:00,7.0283,0.9743,7.005,0.9626
2024-10-19 10:00:00,8.0132,0.881,6.5973,0.9687
2024-10-19 11:00:00,8.019,0.9763,7.4959,0.8763
2024-10-19 12:00:00,6.1808,0.9386,7.476,0.9161
2024-10-19 13:00:00,6.4885,0.7773,6.3642,0.9826
2024-10-19 14:00:00,6.6285,1.0,7.9406,0.9086
2024-10-19 15:00:00,7.004,0.9401,6.8564,1.0
2024-10-19 16:00:00,5.0847,0.8911,7.325,1.0
2024-10-19 17:00:00,6.5493,0.9423,6.6712,0.9649
2024-10-19 18:00:00,7.8956,0.924,6.2087,0.8781
2024-10-19 19:00:00,5.2894,0.9,6.7986,0.9246
2024-10-19 20:00:00,6.0499,0.8892,7.4478,0.9408
2024-10-19 21:00:00,6.8688,0.8421,7.9386,0.9504
2024-10-19 22:00:00,7.3223,0.9593,7.599,0.992
2024-10-19 23:00:00,7.0919,0.9343,7.855,0.9667
2024-10-20 00:00:00,7.461,1.0,6.9801,0.8945
2024-10-20 01:00:00,7.0612,0.9417,7.5825,0.9631
2024-10-20 02:00:00,6.3673,0.9909,5.814,0.9315
2024-10-20 03:00:00,8.4304,0.9192,5.7914,0.9152
2024-10-20 04:00:00,7.7537,0.9777,7.0101,0.8805
2024-10-20 05:00:00,5.9258,0.9089,6.01,0.9119
2024-10-20 06:00:00,7.0307,0.8393,6.9849,0.9834
2024-10-20 07:00:00,6.7182,0.981,5.5514,0.895
2024-10-20 08:00:00,6.5121,0.9462,6.3737,0.9102
2024-10-20 09:00:00,6.8681,0.8943,7.0698,0.9684
2024-10-20 10:00:00,7.0248,0.8653,6.4341,0.9949
2024-10-20 11:00:00,8.1371,0.9872,6.0797,0.889
2024-10-20 12:00:00,5.8875,1.0,6.7452,0.9967
2024-10-20 13:00:00,7.7851,0.9434,6.529,0.9118
2024-10-20 14:00:00,6.8134,0.8453,7.4132,0.8415
2024-10-20 15:00:00,6.6028,0.9819,7.4585,1.0
2024-10-20 16:00:00,6.5802,0.9184,7.6119,0.9993
2024-10-20 17:00:00,6.6806,0.8971,7.6181,0.9646
2024-10-20 18:00:00,6.6405,0.9598,5.9369,0.8278
2024-10-20 19:00:00,6.7676,1.0,6.9635,0.9657
2024-10-20 20:00:00,6.6243,0.9121,7.934,0.9794
2024-10-20 21:00:00,6.2261,0.9794,6.3861,0.9452
2024-10-20 22:00:00,8.1159,0.9445,6.455,0.9281
2024-10-20 23:00:00,7.7636,1.0,7.5361,0.9346
2024-10-21 00:00:00,6.6516,1.0,6.6044,0.8695
2024-10-21 01:00:00,6.5866,0.9237,6.9054,1.0
2024-10-21 02:00:00,6.7761,0.9586,6.5114,0.8865
2024-10-21 03:00:00,5.9643,0.9418,6.3216,1.0
2024-10-21 04:00:00,6.8572,0.9293,6.9109,1.0
2024-10-21 05:00:00,6.7489,1.0,6.8275,0.9624
2024-10-21 06:00:00,6.2719,0.9543,7.1907,0.9275
2024-10-21 07:00:00,5.4515,0.9433,6.7196,0.9359
2024-10-21 08:00:00,6.325,1.0,7.7098,0.8751
2024-10-21 09:00:00,5.791,1.0,7.9279,0.9896
2024-10-21 10:00:00,6.2822,0.9762,6.296,0.969
2024-10-21 11:00:00,6.8528,0.9888,7.2899,0.9698
2024-10-21 12:00:00,7.8832,1.0,6.5855,0.9382
2024-10-21 13:00:00,6.9209,0.9571,7.5423,0.9256
2024-10-21 14:00:00,7.4092,0.9232,6.9823,0.9702
2024-10-21 15:00:00,6.8385,0.9789,6.9033,0.9611
2024-10-21 16:00:00,7.5552,0.918,7.3379,0.9291
2024-10-21 17:00:00,6.9454,0.9226,6.4018,1.0
2024-10-21 18:00:00,7.5306,0.9421,6.8073,0.9955
2024-10-21 19:00:00,6.7722,0.8665,8.0806,0.9902
2024-10-21 20:00:00,5.9355,0.828,6.4791,0.9782
2024-10-21 21:00:00,6.5545,0.9977,7.3541,0.9112
2024-10-21 22:00:00,6.5762,0.9317,6.4548,0.9695
2024-10-21 23:00:00,7.0528,1.0,6.9076,1.0
2024-10-22 00:00:00,7.3428,1.0,6.8005,0.9817
2024-10-22 01:00:00,8.0686,1.0,5.9812,0.98
2024-10-22 02:00:00,7.6562,1.0,6.636,1.0
2024-10-22 03:00:00,6.9812,0.978,7.517,0.9827
2024-10-22 04:00:00,6.7528,0.891,6.0635,0.9276
2024-10-22 05:00:00,6.999,0.916,7.3634,0.9251
2024-10-22 06:00:00,6.8454,0.9861,7.3273,0.8466
2024-10-22 07:00:00,7.4988,0.9752,7.3207,1.0
2024-10-22 08:00:00,7.8008,1.0,6.3885,0.867
2024-10-22 09:00:00,7.4536,0.9492,7.7991,1.0
2024-10-22 10:00:00,7.1745,0.9611,6.6374,0.8667
2024-10-22 11:00:00,7.3447,0.8825,8.2473,0.975
2024-10-22 12:00:00,8.181,0.8929,7.2119,0.9796
2024-10-22 13:00:00,7.4888,1.0,7.0005,1.0
2024-10-22 14:00:00,6.7757,0.9251,6.7305,0.9315
2024-10-22 15:00:00,6.7867,0.975,8.7485,0.9568
2024-10-22 16:00:00,6.9719,0.9579,7.9568,0.9194
2024-10-22 17:00:00,6.3516,0.8906,8.3675,0.9612
2024-10-22 18:00:00,7.2505,0.9378,7.5864,0.9417
2024-10-22 19:00:00,6.5348,1.0,7.0258,1.0
2024-10-22 20:00:00,6.4721,0.897,6.3028,0.9154
2024-10-22 21:00:00,6.5685,0.9815,6.9567,1.0
2024-10-22 22:00:00,6.4542,0.9188,7.5655,0.9151
2024-10-22 23:00:00,6.7769,0.9835,7.3313,0.9239
2024-10-23 00:00:00,6.119,0.9043,6.3716,0.8712
2024-10-23 01:00:00,6.8011,0.9055,6.3609,0.9062
2024-10-23 02:00:00,7.3506,0.9937,7.6123,0.9789
2024-10-23 03:00:00,6.6997,1.0,6.8935,0.9436
2024-10-23 04:00:00,7.1387,0.9122,6.7122,0.9671
2024-10-23 05:00:00,6.9846,1.0,5.9807,0.9125
2024-10-23 06:00:00,7.3917,0.9808,6.9076,0.9946
2024-10-23 07:00:00,7.4221,0.984,5.0454,0.9658
2024-10-23 08:00:00,7.0479,0.8822,6.5768,0.8735
2024-10-23 09:00:00,7.078,0.996,8.136,0.9977
2024-10-23 10:00:00,5.924,1.0,7.9481,1.0
2024-10-23 11:00:00,5.9654,0.9907,6.4139,0.9591
2024-10-23 12:00:00,6.983,0.8309,7.9388,0.9389
2024-10-23 13:00:00,8.1431,1.0,6.4149,0.9903
2024-10-23 14:00:00,5.9721,0.9967,6.8999,1.0
2024-10-23 15:00:00,6.9214,0.9068,6.5256,0.8278
2024-10-23 16:00:00,6.0561,0.9325,6.6943,0.9504
2024-10-23 17:00:00,7.0856,0.9238,7.1039,0.9747
2024-10-23 18:00:00,7.8708,0.9539,6.7779,0.9462
2024-10-23 19:00:00,7.5396,0.9825,6.9099,1.0
2024-10-23 20:00:00,6.4819,0.9664,6.6933,0.9052
2024-10-23 21:00:00,6.8877,0.9872,6.6884,0.9927
2024-10-23 22:00:00,6.408,0.9002,7.1115,0.9369
2024-10-23 23:00:00,7.9681,0.9924,7.9232,0.9954
2024-10-24 00:00:00,6.2939,0.9655,6.5176,0.9261
2024-10-24 01:00:00,7.8013,1.0,7.4122,0.9455
2024-10-24 02:00:00,7.4965,0.9515,6.4908,0.9488
2024-10-24 03:00:00,7.0624,0.9576,7.3376,1.0
2024-10-24 04:00:00,6.9727,0.964,5.5719,0.9295
2024-10-24 05:00:00,6.554,0.9289,5.737,0.9536
2024-10-24 06:00:00,7.0931,1.0,7.4953,1.0
2024-10-24 07:00:00,6.2935,0.9217,7.1848,0.9834
2024-10-24 08:00:00,6.8326,0.9488,5.9431,0.8897
2024-10-24 09:00:00,6.3083,0.9482,6.7275,0.9783
2024-10-24 10:00:00,7.6078,0.9897,6.7092,0.9555
2024-10-24 11:00:00,8.3123,1.0,7.4787,0.9672
2024-10-24 12:00:00,6.7367,1.0,6.6551,0.9273
2024-10-24 13:00:00,8.1161,0.9443,5.7318,0.8799
2024-10-24 14:00:00,6.9556,0.9826,7.5309,0.9691
2024-10-24 15:00:00,6.5002,0.8947,6.4027,1.0
2024-10-24 16:00:00,7.0876,0.9126,6.1628,0.9606
2024-10-24 17:00:00,6.0401,0.8534,6.4863,0.9223
2024-10-24 18:00:00,6.4099,0.9824,7.9333,0.9337
2024-10-24 19:00:00,6.4951,1.0,5.603,0.9095
2024-10-24 20:00:00,5.5452,0.9755,6.3743,1.0
2024-10-24 21:00:00,7.0421,1.0,7.1204,0.8699
2024-10-24 22:00:00,6.0393,0.8576,5.0686,0.9204
2024-10-24 23:00:00,6.0385,0.9382,7.3532,0.965
2024-10-25 00:00:00,6.2153,1.0,7.5416,0.9828
2024-10-25 01:00:00,7.0687,0.8839,5.7576,0.9869
2024-10-25 02:00:00,7.5503,0.9564,6.5861,0.9556
2024-10-25 03:00:00,7.0802,0.9159,7.9981,1.0
2024-10-25 04:00:00,6.4576,1.0,5.9931,1.0
2024-10-25 05:00:00,7.29,0.9728,7.2483,0.8989
2024-10-25 06:00:00,7.4355,0.9372,7.5257,0.9557
2024-10-25 07:00:00,7.7044,1.0,7.7645,0.9564
2024-10-25 08:00:00,8.6336,0.9124,6.426,0.9191
2024-10-25 09:00:00,6.6562,0.8671,7.4721,0.9874
2024-10-25 10:00:00,6.7499,0.9698,7.1361,0.9278
2024-10-25 11:00:00,7.6919,0.9146,6.8158,0.959
2024-10-25 12:00:00,6.6604,0.9389,6.4337,0.8984
2024-10-25 13:00:00,6.1291,0.9672,8.8502,0.8974
2024-10-25 14:00:00,6.9194,0.8773,7.2437,0.9665
2024-10-25 15:00:00,6.7497,0.9005,6.685,0.9108
2024-10-25 16:00:00,6.2202,0.9631,7.3752,1.0
2024-10-25 17:00:00,7.2459,0.9856,6.3464,1.0
2024-10-25 18:00:00,7.7322,1.0,6.7215,0.9265
2024-10-25 19:00:00,6.7208,0.928,7.5699,0.9095
2024-10-25 20:00:00,7.5553,0.8831,7.0568,0.9124
2024-10-25 21:00:00,6.4742,0.934,6.1262,0.9402
2024-10-25 22:00:00,6.0474,0.9974,5.8746,0.9592
2024-10-25 23:00:00,6.6552,0.965,7.2713,0.8736
2024-10-26 00:00:00,7.8508,0.9891,5.7732,0.9342
2024-10-26 01:00:00,6.2547,0.9237,7.7744,0.9079
2024-10-26 02:00:00,6.9664,0.8736,6.8785,0.9044
2024-10-26 03:00:00,6.0782,0.8746,6.9379,0.9832
2024-10-26 04:00:00,7.6144,0.9965,5.7283,0.9334
2024-10-26 05:00:00,7.1982,0.8843,7.2661,0.9269
2024-10-26 06:00:00,6.8339,0.9588,6.4488,0.9079
2024-10-26 07:00:00,7.0868,0.8874,6.8934,0.973
2024-10-26 08:00:00,6.3298,0.9035,6.3558,0.9931
2024-10-26 09:00:00,7.0555,0.9542,6.9984,0.9253
2024-10-26 10:00:00,7.1878,0.9973,5.5327,0.8882
2024-10-26 11:00:00,6.238,0.8809,5.6275,0.9448
2024-10-26 12:00:00,6.5629,0.9496,6.5577,0.9384
2024-10-26 13:00:00,7.6707,0.9383,6.6697,0.9695
2024-10-26 14:00:00,7.0729,0.8991,6.8136,0.9512
2024-10-26 15:00:00,6.3547,0.9431,6.858,0.9814
2024-10-26 16:00:00,7.2644,0.9701,6.3577,1.0
2024-10-26 17:00:00,7.0078,0.9789,5.6752,0.9357
2024-10-26 18:00:00,6.2801,1.0,6.6372,0.8948
2024-10-26 19:00:00,7.096,0.9539,7.5278,0.9224
2024-10-26 20:00:00,6.8727,0.9507,7.7371,1.0
2024-10-26 21:00:00,7.2654,0.9291,7.0698,0.9767
2024-10-26 22:00:00,5.563,0.8914,7.7795,0.985
2024-10-26 23:00:00,6.1476,0.9365,7.3229,0.9783
2024-10-27 00:00:00,8.5313,0.8567,7.8936,0.9664
2024-10-27 01:00:00,6.4282,0.8993,7.8905,0.9816
2024-10-27 02:00:00,6.8593,0.987,7.1657,0.896
2024-10-27 03:00:00,7.3835,0.8811,7.0729,0.9446
2024-10-27 04:00:00,6.7185,0.9545,7.717,0.9473
2024-10-27 05:00:00,6.9411,0.9313,8.787,0.9208
2024-10-27 06:00:00,5.6151,0.9049,6.6068,0.8424
2024-10-27 07:00:00,7.5699,0.9792,6.6556,0.8895
2024-10-27 08:00:00,7.4415,0.9804,7.5236,1.0
2024-10-27 09:00:00,6.392,1.0,6.6272,0.9479
2024-10-27 10:00:00,6.8081,0.9782,6.3128,0.9639
2024-10-27 11:00:00,7.1368,0.9889,7.3705,0.9089
2024-10-27 12:00:00,7.0817,0.9387,6.4699,0.9219
2024-10-27 13:00:00,7.0907,0.8587,6.0686,0.9439
2024-10-27 14:00:00,7.6269,1.0,5.5622,0.8863
2024-10-27 15:00:00,6.0215,0.9768,5.4533,0.9421
2024-10-27 16:00:00,7.2201,0.9996,8.2463,0.9071
2024-10-27 17:00:00,6.4045,0.9883,7.2769,1.0
2024-10-27 18:00:00,6.8667,0.9841,7.4617,0.9399
2024-10-27 19:00:00,8.1276,1.0,6.7624,0.9081
2024-10-27 20:00:00,7.3091,0.9701,7.6318,1.0
2024-10-27 21:00:00,7.183,1.0,6.9134,0.9728
2024-10-27 22:00:00,6.4333,1.0,7.218,0.9837
2024-10-27 23:00:00,6.9737,0.9412,6.9809,1.0
2024-10-28 00:00:00,7.1986,0.9536,7.5175,1.0
2024-10-28 01:00:00,7.2158,0.918,7.8962,1.0
2024-10-28 02:00:00,8.2199,0.923,7.6335,0.931
2024-10-28 03:00:00,7.0658,0.9517,7.3655,0.9707
2024-10-28 04:00:00,6.5057,1.0,7.3827,1.0
2024-10-28 05:00:00,7.5194,1.0,8.0493,0.9491
2024-10-28 06:00:00,5.9954,0.9041,7.9497,0.9737
2024-10-28 07:00:00,6.3694,0.9074,6.6817,0.9073
2024-10-28 08:00:00,6.2943,0.9575,6.9151,0.9513
2024-10-28 09:00:00,5.4534,0.9996,7.2689,0.9092
2024-10-28 10:00:00,6.4698,0.997,7.0185,0.9615
2024-10-28 11:00:00,6.4921,0.9362,6.8218,0.9021
2024-10-28 12:00:00,7.3409,0.9747,6.7424,0.9559
2024-10-28 13:00:00,7.3276,0.9756,7.8831,0.9661
2024-10-28 14:00:00,6.9567,0.9056,7.427,1.0
2024-10-28 15:00:00,7.1593,0.9795,7.2867,0.9189
2024-10-28 16:00:00,6.523,0.9364,6.1837,0.9698
2024-10-28 17:00:00,7.9077,0.9969,7.0904,0.9712
2024-10-28 18:00:00,7.0357,0.8884,5.5787,0.9169
2024-10-28 19:00:00,6.1128,0.9645,6.3496,0.9768
2024-10-28 20:00:00,7.1929,0.9993,7.5017,0.9211
2024-10-28 21:00:00,7.145,0.9627,7.4101,0.9893
2024-10-28 22:00:00,7.353,0.868,7.0126,0.9558
2024-10-28 23:00:00,6.8654,0.947,5.9952,0.9371
2024-10-29 00:00:00,6.0089,1.0,8.2974,1.0
2024-10-29 01:00:00,7.0909,0.8898,6.4663,0.9525
2024-10-29 02:00:00,7.9623,0.9614,7.5384,0.8999
2024-10-29 03:00:00,8.6177,0.9565,7.8343,0.9571
2024-10-29 04:00:00,7.7539,0.9359,7.3607,0.9466
2024-10-29 05:00:00,7.6421,0.9605,7.2255,0.9751
2024-10-29 06:00:00,7.6218,1.0,5.9832,0.8591
2024-10-29 07:00:00,6.9414,0.9856,6.9374,0.9494
2024-10-29 08:00:00,8.1677,0.8965,6.6555,0.9295
2024-10-29 09:00:00,7.3821,0.9854,7.7765,0.907
2024-10-29 10:00:00,6.8069,0.9755,7.4856,0.9568
