HourOfYear,p_Reg_MISO,loc_Reg_MISO,p_Spin_MISO,loc_Spin_MISO,p_Sup_MISO,loc_Sup_MISO,p_STR_MISO,loc_STR_MISO
7305,11.9503,-0.3536,3.0000,0.5296,11.0016,0.1892,9.3082,-0.0696
7306,3.0000,-0.2699,6.6419,0.2746,16.1346,-0.1019,3.0000,0.3799
7307,10.6874,0.1526,3.0000,0.1369,4.0948,0.0759,12.6942,-0.6485
7308,8.8762,-0.0593,16.1560,0.1412,6.1959,-0.1043,10.9504,0.2818
7309,14.7346,-0.4163,18.7316,-0.2404,13.6186,-0.1666,9.8409,-0.1984
7310,4.1389,-0.1048,11.8238,0.1399,5.7917,0.0215,13.1945,0.0079
7311,10.1621,0.2307,7.9610,-0.3906,10.5647,0.1518,4.7904,-0.0877
7312,10.2848,-0.1564,14.9577,0.0410,13.2980,0.2064,3.0000,-0.0225
7313,8.3521,-0.5670,15.6310,0.1244,16.3703,-0.4597,22.6769,0.1133
7314,8.0830,0.4392,10.7342,0.2300,7.8634,-0.0683,3.3749,0.3088
7315,7.8871,0.0286,12.2234,-0.3675,4.9352,0.1420,9.2164,-0.0354
7316,7.7832,0.4072,8.3320,-0.0860,16.2603,-0.2038,8.7224,-0.1640
7317,6.4429,0.0881,10.6896,-0.3108,14.1672,0.0524,11.4624,0.0861
7318,9.2135,-0.1624,14.1082,0.3331,11.7070,0.4831,3.7199,0.2885
7319,10.5991,0.0887,8.6036,0.4342,4.4298,-0.0097,8.5232,-0.2831
7320,5.9300,0.0794,4.9831,0.2302,13.5291,-0.2656,3.0000,0.5893
7321,3.0000,0.4586,8.9976,-0.3084,13.1728,-0.0387,3.0000,0.2412
7322,7.7290,0.3213,8.6472,-0.0060,7.2145,0.3229,8.5549,-0.0153
7323,8.3452,0.1714,7.4167,0.1408,7.6623,0.0050,5.4874,0.2051
7324,7.2760,0.0959,8.9171,0.0702,15.9525,-0.2287,8.9082,0.0496
7325,8.0717,0.0202,7.7637,0.1359,13.0971,0.0700,6.6003,0.1634
7326,10.4192,-0.1449,9.8647,0.0546,13.2271,0.3184,5.7170,0.1723
7327,8.2784,0.2690,11.8403,0.0690,17.7520,-0.0773,8.1891,0.0749
7328,10.2633,-0.1057,7.6441,-0.2502,13.0706,-0.0620,4.1044,0.0629
7329,8.3120,-0.0607,6.5034,0.2170,3.0000,-0.1421,7.8612,-0.0352
7330,5.8772,0.0172,6.9250,-0.4393,3.0000,0.3927,3.0000,-0.0491
7331,12.9841,-0.1565,8.3000,0.2313,10.9970,-0.0980,14.1873,-0.2778
7332,5.9728,-0.1118,10.1453,-0.5828,10.2170,-0.1094,11.2599,-0.5225
7333,5.1776,0.0006,3.0000,0.2989,11.1928,0.0763,11.5166,-0.0362
7334,10.3740,-0.0198,13.7879,0.0030,13.7803,0.0383,22.3794,-0.1401
7335,11.2034,0.3639,20.0868,-0.0955,10.6371,0.0700,15.3895,0.2331
7336,11.1602,-0.3820,8.7182,0.2946,7.5754,-0.0379,13.6721,0.0215
7337,6.6794,0.1406,17.2808,0.1847,3.2541,-0.0938,8.5243,0.2902
7338,9.1778,-0.1205,10.0007,-0.1153,8.9420,-0.2873,12.6692,-0.1932
7339,5.4370,-0.0870,5.7155,0.3907,20.2160,-0.3862,12.8140,-0.0821
7340,10.8994,-0.5943,6.6359,0.0014,18.1865,0.0503,14.4920,0.1487
7341,9.1353,-0.1863,11.2527,0.0051,15.0018,0.0497,5.6715,0.5108
7342,10.5354,0.1298,7.4534,0.0812,13.1232,-0.0880,8.4192,0.1100
7343,11.1094,-0.1730,18.5600,0.0764,8.3626,0.1010,8.3308,-0.4272
7344,9.3285,-0.1191,6.7618,0.0386,11.1775,-0.4519,6.6694,0.0982
7345,10.7962,-0.0760,12.3146,0.2189,20.0260,-0.0939,20.2621,-0.0782
7346,6.2187,0.0506,5.5734,-0.0710,7.9464,0.0630,3.0000,-0.0083
7347,4.5827,0.4157,3.0000,0.2279,9.8965,0.3164,6.6024,-0.0061
7348,3.0000,-0.0183,3.0000,-0.2364,8.4129,0.0123,3.0000,0.2451
7349,9.1151,0.7226,6.0603,0.0317,5.1270,0.1212,14.0291,0.1577
7350,10.0404,0.6464,8.1197,0.0975,5.9452,-0.5447,4.2959,0.0124
7351,5.0654,0.4098,8.8541,-0.1718,13.3641,-0.2604,4.0697,-0.0694
7352,6.0970,0.2544,6.7987,-0.0504,6.7692,-0.0798,6.9920,0.3402
7353,13.9065,0.0866,31.5357,0.1615,32.4848,0.0993,23.6815,0.0868
7354,7.6568,0.3796,10.7676,-0.2109,12.3856,-0.4244,13.5617,-0.3145
7355,12.1077,0.5280,16.3895,0.1897,15.0447,-0.1119,6.6492,-0.0640
7356,8.4268,0.0279,11.8556,0.1353,9.2397,-0.2597,9.5304,0.3997
7357,7.2428,0.0668,13.7220,-0.0249,8.6893,0.1397,15.2765,0.2843
7358,10.3673,0.1928,14.0218,-0.1062,3.0000,0.0496,7.7627,-0.1455
7359,6.6935,-0.0253,13.7688,-0.2136,16.5489,-0.1838,3.0000,-0.1615
7360,12.4001,0.3693,11.5854,0.4413,11.8285,-0.2055,16.3186,0.0673
7361,9.1684,-0.3079,16.1877,-0.0979,11.6302,-0.1844,8.2643,-0.2369
7362,12.2688,0.0862,5.3986,-0.3546,11.3069,0.0901,4.3836,0.0938
7363,12.5837,-0.2969,21.1907,-0.2968,15.3834,-0.0911,18.4819,-0.1927
7364,5.8612,-0.0097,5.8160,0.0645,8.5321,-0.0938,3.0000,0.2689
7365,9.8739,-0.1841,8.1236,-0.1488,10.7371,-0.1162,16.6645,-0.1575
7366,9.2154,-0.0140,4.0311,-0.3606,15.9694,0.5296,9.4390,-0.0583
7367,9.2663,-0.4190,10.2924,-0.2343,14.1496,-0.0916,17.1374,0.0249
7368,11.0940,0.1497,9.9622,0.2708,11.9073,-0.1524,4.1202,-0.1507
7369,7.5055,-0.0962,10.1629,0.2277,4.2532,-0.4759,3.2417,-0.0792
7370,9.6079,0.2656,19.2580,-0.3655,27.0128,-0.0977,19.0702,0.1740
7371,6.7760,-0.0136,16.2947,-0.5461,9.0459,0.1972,11.3375,-0.2772
7372,5.9977,0.2103,6.6810,0.3944,3.0000,-0.0395,6.4622,0.0501
7373,6.4565,-0.1163,8.2203,-0.3350,10.4720,0.2935,3.5351,0.0991
7374,6.7253,0.2002,12.2945,-0.1285,3.0000,-0.0345,3.0000,0.0307
7375,6.3061,0.5272,13.3692,-0.0002,9.6287,-0.1201,4.3965,0.0928
7376,10.4904,-0.1909,7.7677,-0.4047,4.4683,0.4320,3.0000,-0.5279
7377,12.2117,0.2027,4.3467,0.0759,10.1832,-0.5738,13.4613,-0.1136
7378,9.1664,-0.3110,10.0905,-0.3382,9.8945,0.2289,13.2652,-0.4645
7379,10.9345,-0.0343,8.1783,-0.1465,8.2741,-0.1022,8.2167,0.4262
7380,6.6480,-0.4619,13.5322,0.5201,21.7457,-0.5182,6.6317,-0.1200
7381,11.7811,0.1660,4.2247,-0.0810,7.1831,0.6463,7.9661,0.0939
7382,24.0911,-0.1478,33.0919,-0.0228,31.6926,-0.2010,17.5090,0.0798
7383,12.4454,0.1868,5.6564,-0.3341,6.3449,-0.2461,9.8823,-0.1902
7384,7.7844,0.0762,10.3833,-0.6089,14.3449,0.1159,8.4348,-0.2016
7385,12.6454,-0.0602,15.3902,0.2572,16.7626,-0.0582,15.9263,0.0852
7386,14.1954,0.1944,24.2084,0.2263,15.1070,-0.3747,8.6090,-0.0006
7387,7.9771,0.2655,11.8975,0.0916,13.3667,0.2086,14.9020,0.0389
7388,11.2873,-0.1048,17.1634,-0.0144,14.6817,-0.1657,3.2953,-0.0223
7389,7.9500,0.2751,6.6352,0.0476,9.8116,0.7018,23.3242,-0.5142
7390,5.9538,-0.0566,3.0000,0.3873,5.9908,-0.3725,4.9445,-0.5704
7391,8.7740,-0.6853,15.8246,0.1947,6.4645,0.4205,10.9082,0.0598
7392,7.0423,0.0540,10.4405,0.2012,6.6538,0.1130,3.0000,0.2867
7393,7.1716,-0.1620,5.9887,0.0307,11.9371,0.2570,11.3241,0.1382
7394,3.0000,-0.0958,4.7612,-0.3151,6.6995,0.2830,6.4301,-0.4095
7395,8.7807,-0.5045,9.3800,-0.1659,9.1304,0.0397,8.1333,-0.4545
7396,6.1987,0.0748,3.0000,-0.8239,10.7703,-0.0660,12.1337,0.4384
7397,10.2332,-0.1724,3.3362,-0.0974,17.4799,0.1448,7.2513,0.2666
7398,6.6196,-0.1308,4.8231,-0.2809,10.8272,0.2961,5.0249,-0.3157
7399,12.3175,0.2643,9.7943,0.4957,7.2211,-0.1127,3.0000,0.1242
7400,7.5422,-0.5268,11.3400,0.0506,3.0000,0.2039,7.9021,0.2922
7401,8.1254,0.0929,10.6601,0.4655,10.5296,-0.0570,3.0000,0.2983
7402,6.2312,0.0978,8.8009,-0.2435,11.4620,-0.1236,6.7320,0.0382
7403,8.8445,0.0594,12.4598,0.2970,10.3301,0.2317,15.0298,-0.5982
7404,9.4949,0.2764,3.7698,0.1115,7.2097,0.1868,16.6155,-0.3547
7405,7.3537,0.2211,7.3442,0.2526,11.4838,-0.2789,11.6865,-0.2742
7406,12.0918,0.0325,7.6525,-0.0577,14.8663,0.1003,3.5366,0.3691
7407,7.9268,-0.1880,12.9249,-0.0276,8.5620,-0.0865,11.2455,0.1646
7408,12.8034,-0.1121,9.4343,0.1423,4.3169,-0.3966,13.7244,-0.0485
7409,5.2891,-0.0058,12.0445,0.0415,9.7170,0.2643,9.6315,0.0338
7410,10.0430,-0.5832,14.2760,-0.1214,17.4583,0.7373,8.7328,-0.1445
7411,16.6119,-0.1251,11.4747,-0.3424,11.1583,-0.1599,6.0644,0.3535
7412,3.4210,0.2989,7.1657,0.3765,10.8073,0.0980,5.6986,0.1360
7413,11.4196,-0.0978,11.3552,-0.4379,11.4961,-0.1618,5.8176,-0.3633
7414,9.8975,0.2018,9.6432,0.0963,15.7580,0.5995,6.1967,0.1892
7415,9.0234,0.2181,15.4737,0.0242,6.5470,-0.3350,13.0308,-0.5145
7416,10.2537,0.3029,3.0000,-0.6488,5.2857,-0.1698,7.0720,-0.3527
7417,9.6046,-0.0795,9.3636,0.0544,3.0000,-0.1089,18.6047,-0.1369
7418,6.7424,-0.0632,5.0673,0.0002,4.9925,0.1873,6.2167,0.1447
7419,5.9259,0.0773,4.7715,0.0195,3.0000,0.0428,11.7569,-0.3293
7420,6.4945,-0.1989,13.4727,0.1320,5.0462,-0.1475,7.4205,-0.1800
7421,6.8111,-0.1752,4.4726,-0.3744,12.5441,-0.1898,5.7941,-0.2856
7422,7.2297,0.2502,3.0000,0.1836,6.3806,-0.3810,6.5705,0.0196
7423,5.2183,-0.1738,8.7078,-0.1930,7.5109,0.0039,15.1115,0.2134
7424,8.8201,0.1276,13.6261,-0.1050,4.7881,-0.0943,3.0000,-0.0858
7425,5.6117,0.0993,8.4313,-0.0162,9.1077,-0.1649,8.1172,0.1438
7426,8.9879,-0.0024,3.0000,0.3219,9.4495,0.4695,4.5804,-0.0574
7427,13.2523,0.0668,8.7556,-0.0312,7.2713,-0.1118,7.2424,0.5217
7428,10.4434,0.1705,4.5602,-0.2257,14.4338,0.5474,7.6120,-0.2215
7429,19.1531,0.3595,40.5747,0.3206,27.7420,0.0328,36.2920,-0.2610
7430,5.6086,-0.2350,7.2376,-0.2691,15.1127,-0.3091,3.0000,-0.0708
7431,9.8728,-0.2439,12.5869,-0.1281,7.3040,0.0552,9.6680,0.1344
7432,13.3514,-0.0248,10.9878,0.3319,14.3145,0.1715,3.7264,-0.0625
7433,7.3410,0.0884,15.8349,0.1443,18.1439,-0.1410,18.4265,-0.3879
7434,3.6471,0.0704,17.1181,-0.1682,3.0000,0.1807,3.0000,-0.2565
7435,10.0580,0.4299,10.0476,-0.2565,3.0000,-0.4010,3.0000,0.1038
7436,13.3253,-0.2397,5.4726,0.1539,15.1461,-0.1535,12.3045,0.0603
7437,11.7774,-0.4130,16.8540,-0.3371,9.5122,0.1776,9.4917,-0.2358
7438,12.9945,0.1284,7.5154,0.3333,13.0484,0.3258,7.8506,0.0768
7439,4.6488,0.0558,10.5510,0.0602,5.0758,-0.0330,8.4043,0.2639
7440,7.6848,-0.0342,7.5886,-0.1956,16.7151,0.0048,9.6984,-0.0677
7441,9.9283,0.2019,9.6028,0.1444,14.0633,0.1665,9.9892,0.0116
7442,3.5383,-0.4084,3.5497,0.5265,13.7583,0.0876,12.3764,-0.0168
7443,7.7322,-0.4329,6.8958,0.1670,5.4322,0.0918,7.3900,0.4322
7444,6.7195,-0.5004,10.1344,-0.0610,8.3195,0.0974,10.1981,-0.2437
7445,6.1134,-0.1774,3.0000,0.1427,9.4000,-0.0372,5.3433,0.2129
7446,9.0727,0.3054,14.3266,0.4731,8.8541,0.0202,9.7049,0.5042
7447,7.2977,-0.3708,15.0980,0.3058,8.9911,0.3591,4.7183,0.4396
7448,4.9434,0.0097,7.6853,-0.0169,3.9015,-0.1431,8.7827,-0.3564
7449,10.4989,0.0762,11.2737,0.0166,9.4042,0.1403,8.6550,0.3498
7450,5.4780,0.3868,10.0788,0.1341,6.0994,-0.2818,3.1921,-0.0348
7451,8.1041,-0.2155,6.7550,-0.0031,4.5548,-0.0963,4.6373,0.2193
7452,7.0308,-0.2255,6.9804,-0.1611,17.2126,-0.3850,8.8772,0.1250
7453,10.2906,0.2588,5.5869,0.2722,12.0762,-0.1079,9.9634,0.1717
7454,5.8952,-0.2681,5.9403,0.1248,8.3668,-0.4410,10.9223,-0.2455
7455,8.7028,0.3024,7.1833,0.2764,14.7710,-0.0146,3.0000,0.1941
7456,9.8200,0.0892,14.7655,-0.2968,3.0000,0.2824,3.0000,-0.0259
7457,9.8489,-0.4414,8.0752,-0.0334,3.0000,-0.1961,5.4958,-0.2126
7458,12.6401,0.1633,14.4683,-0.1021,10.2839,0.4787,7.9016,-0.1276
7459,11.2335,0.1129,12.5553,-0.1289,16.3431,-0.1884,15.5219,0.1127
7460,9.7724,-0.0605,9.7580,-0.0625,13.3856,0.0178,6.9006,0.0205
7461,3.8239,-0.1565,10.9124,-0.2331,3.9437,0.1478,11.9226,0.2168
7462,10.2872,0.4039,4.2805,0.3579,10.1717,0.1049,10.6884,-0.0177
7463,11.0367,-0.6122,8.4411,-0.1244,14.9582,0.0211,14.1900,-0.1563
7464,5.8268,-0.3782,4.9523,-0.0994,7.3986,-0.1897,7.4155,-0.1274
7465,12.0626,-0.1321,15.9413,0.0150,13.6186,-0.2929,13.5786,-0.4853
7466,9.7255,0.1209,8.8777,0.2786,10.8745,-0.3192,4.7353,-0.3991
7467,5.8131,-0.0006,10.5783,-0.4723,11.6104,0.0937,12.5142,0.3915
7468,6.1322,-0.1766,6.2126,0.1374,7.9777,0.1745,5.4105,-0.1105
7469,4.9837,0.1325,3.5733,-0.2248,9.6709,-0.0060,3.7336,0.2050
7470,10.5909,-0.4344,6.8433,-0.2850,16.3728,0.1517,8.9813,0.4494
7471,6.4945,0.0909,3.0000,-0.1726,14.2268,-0.1726,9.7206,-0.3457
7472,6.0725,-0.0750,3.5459,-0.1934,5.8670,0.0492,7.3584,-0.0870
7473,6.8915,0.1678,3.0000,0.0998,3.5545,-0.0216,3.5366,-0.2464
7474,6.1575,0.1234,8.8133,-0.5843,5.6152,0.0749,7.9831,-0.1546
7475,9.7689,0.1905,12.9617,-0.2353,10.6291,0.4914,4.5530,-0.0164
7476,8.9753,-0.1527,10.0684,0.2697,3.4297,0.3891,17.7907,-0.3434
7477,10.7141,-0.1842,3.0343,0.3082,4.9076,0.3592,12.4124,-0.4224
7478,11.5250,0.0486,13.4307,-0.1355,12.0295,-0.0576,11.4849,0.1113
7479,14.4927,-0.3645,4.2482,-0.2752,18.8522,-0.3614,12.9269,0.0245
7480,5.4579,0.5538,5.1393,-0.1665,17.7158,0.1086,4.8322,0.1142
7481,6.2832,0.4019,12.2475,0.0641,8.4523,0.0954,11.4401,0.1002
7482,9.7095,-0.3891,16.7031,0.1626,15.3071,-0.0326,6.5478,-0.2008
7483,9.4674,0.0570,9.4270,0.0130,6.0966,-0.0918,12.4562,-0.1303
7484,8.4145,0.2956,3.0000,0.1014,14.8706,-0.3967,14.2158,-0.3562
7485,13.0188,-0.0981,10.3263,0.1157,12.6376,-0.0172,12.4167,-0.3056
7486,7.5280,-0.1875,17.5346,0.0100,15.4854,-0.1942,4.3478,0.1666
7487,10.3672,0.2952,15.0510,0.0808,18.7471,-0.1156,3.0000,0.2348
7488,9.3963,0.3382,6.6311,0.6069,3.9378,-0.3654,6.3496,0.0165
7489,6.6934,-0.4030,7.0077,-0.1527,6.4832,-0.0524,5.7326,-0.1018
7490,9.4411,0.0293,11.0552,-0.3407,10.9635,-0.0224,4.5362,0.0919
7491,7.5728,-0.0302,9.4160,0.4720,4.3828,0.0464,9.9268,0.1246
7492,10.3231,-0.4396,3.0000,0.4557,10.5082,-0.4336,5.1763,-0.2020
7493,10.1856,-0.4016,6.9160,0.4728,6.4397,0.0551,7.1313,-0.1948
7494,3.0000,-0.2302,13.0499,-0.1112,13.7145,-0.1824,8.5177,0.0436
7495,3.3365,0.0039,5.7461,0.1887,5.4051,-0.2325,10.7080,-0.4469
7496,7.2557,0.3229,5.8870,0.1382,7.9204,0.3834,8.3334,0.1076
7497,9.9751,-0.6954,15.1808,-0.4624,10.3115,0.3490,8.4812,-0.1756
7498,9.6859,0.0297,10.8533,-0.1164,3.0000,0.1868,7.4747,0.1862
7499,8.2232,-0.2381,9.4729,-0.1687,8.8024,-0.0620,3.2115,-0.1815
7500,15.7148,0.1328,13.1091,-0.1202,5.0395,0.3641,13.0582,0.3478
7501,8.3776,0.2545,12.9590,0.2088,12.4592,0.2241,15.2643,0.3923
7502,10.4445,0.2620,6.9681,-0.1964,7.0335,0.1784,12.1001,-0.0898
7503,10.2241,-0.0244,3.1792,-0.0644,5.2905,-0.0247,18.0642,-0.0520
7504,11.7327,-0.0840,7.8252,0.1765,9.4650,0.1868,4.8276,-0.1257
7505,11.6106,0.3332,8.3286,-0.2496,12.9908,0.0535,14.4540,0.1308
7506,9.8004,-0.0828,13.6035,-0.2589,11.9723,-0.3027,7.9974,0.3420
7507,13.0385,0.0140,13.7461,-0.1519,6.9790,0.3782,7.3670,-0.2524
7508,12.2352,-0.1155,5.5522,0.0115,3.0000,-0.0310,5.4383,-0.2926
7509,9.7004,0.0838,7.4507,0.1959,5.7394,-0.2221,4.9229,0.1883
7510,8.3103,-0.3417,5.8373,0.0348,6.0985,0.2370,4.5745,0.2552
7511,10.1607,-0.0734,5.6211,-0.6291,8.7217,0.0423,11.1938,-0.0442
7512,5.3548,0.0231,10.1962,-0.0467,9.3717,-0.2263,19.9979,0.4485
7513,6.8559,0.2585,12.3682,0.0143,13.9869,0.0215,7.8554,0.1318
7514,5.2072,-0.0429,3.0000,-0.1384,3.0000,0.5088,4.3192,-0.1295
7515,9.3308,-0.6135,11.2036,-0.0294,9.9837,0.2953,8.0822,-0.0189
7516,11.2036,-0.1476,8.5164,-0.2782,3.1004,0.1962,12.7684,-0.0397
7517,10.1027,0.3647,9.5591,-0.2736,5.6759,0.0333,4.1297,-0.0987
7518,7.1448,0.0393,5.8373,-0.2186,11.9920,-0.7387,4.9967,0.0295
7519,4.6523,-0.1810,5.3790,-0.0892,5.4318,0.3318,3.0000,-0.5196
7520,10.3754,-0.2522,8.0718,-0.1847,7.4249,0.3847,9.6120,-0.1105
7521,11.1612,0.0934,9.5121,0.2195,7.1810,-0.4192,7.0171,0.0509
7522,7.2637,-0.1718,4.7368,0.1379,4.0881,-0.0250,9.8287,0.0818
7523,8.7913,0.0068,12.1857,0.2341,12.7354,-0.2422,11.4556,-0.1062
7524,8.1606,-0.1916,3.0000,0.0155,10.8410,0.3929,10.5460,0.1230
7525,10.0558,-0.2231,13.6100,-0.1608,6.2554,0.3938,12.9804,0.0664
7526,7.8909,-0.0964,12.3144,-0.0525,13.8724,-0.6536,14.6465,0.5095
7527,9.7268,-0.0307,14.3014,-0.0312,10.1112,0.5164,12.9061,0.2555
7528,6.3866,-0.0139,12.5711,0.1595,16.4971,-0.1024,17.8181,0.1091
7529,9.4615,-0.0696,10.9112,-0.0898,7.6194,-0.4753,8.4304,0.0490
7530,12.8672,0.2744,12.3673,-0.0545,5.3091,0.0337,8.7539,-0.3404
7531,10.9116,-0.1021,13.9013,-0.1166,9.9207,0.0536,13.1103,0.0889
7532,12.1675,0.3599,9.3844,0.1558,16.4155,-0.1309,7.0403,0.1957
7533,10.9981,-0.0404,7.2174,0.5566,11.3646,0.2621,19.3244,-0.1059
7534,8.2775,-0.1654,8.9295,0.2150,8.8737,-0.1137,15.1442,-0.1590
7535,8.2448,0.0742,14.8596,-0.0340,5.3855,-0.3192,11.5578,0.0225
7536,6.3767,0.1871,10.9013,0.1462,23.2463,0.4772,7.5265,-0.3350
7537,10.2728,-0.2044,9.7931,-0.4808,9.4835,-0.1438,3.0000,-0.2764
7538,7.9445,-0.3586,3.0000,0.0034,12.1743,0.1588,3.0000,-0.1786
7539,9.8136,0.2491,3.0000,-0.0545,10.2023,-0.0138,3.0000,-0.8097
7540,7.6857,0.3349,8.2377,-0.0037,3.0000,0.1627,4.4612,0.2054
7541,3.3701,0.1344,12.8638,0.2064,11.4051,-0.1128,3.8005,-0.2202
7542,5.7485,-0.1863,5.0064,-0.2392,7.1198,0.1547,12.6645,-0.1463
7543,10.5717,-0.0379,8.3841,0.3229,9.1569,0.0273,6.8662,-0.2043
7544,8.0123,-0.2997,6.9225,0.1815,13.3810,0.2397,9.8723,-0.3875
7545,11.2214,0.2575,3.9014,0.1962,13.7003,0.1703,6.6759,0.0578
7546,12.0376,0.0547,6.9078,0.0024,3.6521,-0.3815,3.3749,-0.3070
7547,10.8642,0.1123,9.6762,-0.0582,7.4766,-0.0515,6.5947,-0.3786
7548,10.5307,0.0324,16.2755,-0.0226,14.6125,-0.1566,6.1105,0.1609
7549,3.0000,0.0009,10.1150,-0.0573,5.0537,0.5309,3.0000,-0.0461
7550,9.4938,0.0522,12.1540,0.0058,14.5586,0.5930,8.0822,-0.4137
7551,9.5524,-0.0001,18.0054,0.0909,11.3624,-0.1190,8.1988,-0.2712
7552,12.6911,0.2918,15.9036,0.3194,6.9784,0.0297,17.0741,-0.0661
7553,9.0501,-0.3507,12.2244,-0.1476,6.4856,-0.0698,7.9563,-0.0661
7554,5.1788,-0.2167,12.7517,0.0399,12.5487,0.0457,7.5672,0.1607
7555,6.1396,-0.0907,9.4632,-0.3095,9.0898,0.0187,15.4947,-0.2877
7556,8.1531,-0.0463,11.0609,0.0830,15.6793,0.1721,3.0000,0.1088
7557,16.4027,0.2505,13.4356,-0.4153,9.0372,0.1068,5.1117,-0.2812
7558,9.4768,-0.3408,7.5920,-0.2236,12.5965,0.3555,7.1035,-0.1047
7559,9.3699,0.1356,7.5105,-0.0828,3.0000,0.3568,9.0865,0.0679
7560,4.4721,-0.0348,7.3795,-0.3968,7.4167,-0.3019,4.2490,0.2796
7561,10.0147,0.2133,3.0000,-0.1924,4.7834,0.1269,3.0000,-0.2584
7562,6.4564,0.0985,12.4270,0.1889,7.1587,-0.0659,11.5140,-0.0280
7563,11.9023,-0.0319,6.4797,-0.5568,15.2722,-0.1518,10.7118,0.0867
7564,4.8833,-0.2485,5.2137,0.0407,10.2919,0.3223,9.3044,-0.1264
7565,7.4658,0.0856,8.9358,0.2082,4.7580,0.1095,3.0000,-0.4199
7566,5.4130,-0.0990,11.9148,0.4787,3.0000,-0.2249,8.2085,-0.0978
7567,13.6165,-0.0268,12.8267,-0.2397,12.9439,-0.2437,13.5308,0.0306
7568,9.6467,0.1957,6.2547,0.0042,13.1808,0.2361,3.9455,-0.1155
7569,7.0297,0.3689,3.0000,0.3289,4.0259,-0.0737,14.6525,-0.3059
7570,9.9767,-0.4077,16.2573,-0.2165,16.3667,0.2285,8.1217,0.1818
7571,11.5182,0.1967,5.1891,0.0787,3.0000,-0.1081,7.7898,-0.2279
7572,11.2394,0.3246,3.0000,0.2845,6.4195,0.3211,13.8303,-0.0957
7573,7.2580,-0.0411,14.1022,0.3014,17.3693,0.1518,8.7054,-0.0088
7574,8.9007,-0.2883,5.5894,-0.0174,19.1403,0.1182,5.8745,-0.0696
7575,8.4776,0.0899,3.6127,-0.0400,10.0689,0.0613,5.1124,0.0235
7576,11.1433,-0.0457,4.3557,-0.1006,17.0895,-0.3163,3.0303,0.0525
7577,9.5053,0.8780,6.2492,-0.0104,14.0771,-0.2322,12.1846,0.0448
7578,6.3138,0.0835,18.4962,0.4394,11.8887,0.1110,11.1054,-0.2658
7579,9.0527,-0.1211,3.4177,0.0952,10.2981,0.0945,3.0000,0.0031
7580,12.5885,-0.3674,12.3829,-0.4811,6.4039,-0.2437,6.7243,-0.6598
7581,12.0652,-0.2430,7.3292,-0.0725,12.9863,-0.0012,6.9436,-0.2476
7582,7.5955,0.2214,7.2419,0.5533,6.6751,0.1222,12.0107,0.2179
7583,4.6504,-0.4334,7.2647,0.0810,8.1895,-0.0502,17.0117,-0.1914
7584,7.6794,-0.4249,9.0534,-0.1077,14.0736,0.0374,9.1549,0.0015
7585,8.3255,0.2491,10.0434,-0.5138,3.0000,-0.2482,15.2782,-0.5254
7586,6.3551,-0.0939,3.0000,0.3322,12.8588,-0.1068,9.1002,-0.0862
7587,4.6612,-0.0665,15.9130,0.6527,8.4093,0.0445,5.5811,-0.2719
7588,9.4081,0.1447,7.6189,0.2351,14.3715,0.0181,12.1980,-0.1048
7589,3.0000,-0.0598,3.0000,-0.0006,3.0000,-0.3027,4.5113,-0.2115
7590,10.4211,-0.3988,13.4018,-0.1707,8.8847,-0.2713,14.0447,-0.4592
7591,9.0960,-0.1650,5.5548,-0.0141,4.9778,-0.2333,5.6304,-0.4494
7592,9.1614,0.1173,7.1670,-0.0718,3.1471,-0.0371,12.8641,0.1724
7593,9.1080,0.0167,10.9348,0.2129,3.0000,0.0610,11.9310,0.1525
7594,7.4757,0.3748,3.0000,0.1752,10.9901,0.0384,3.0000,-0.2873
7595,9.1504,0.1029,13.4361,0.0749,7.5176,-0.0612,5.4054,-0.1061
7596,12.0969,-0.2153,9.6101,0.1034,12.7433,-0.1790,10.9673,-0.0380
7597,7.8263,0.3516,5.4852,-0.2144,7.7640,-0.2457,14.3047,0.2657
7598,9.6337,0.3684,7.8559,0.4182,15.7644,0.1506,12.6292,0.1518
7599,11.1720,-0.1760,8.1630,-0.2334,3.0000,0.2157,7.4822,-0.1914
7600,9.8474,0.1407,11.4727,-0.1511,9.2712,0.3199,4.9025,-0.0974
7601,8.8903,0.1666,11.7854,0.2053,14.6394,0.0184,10.3387,-0.0986
7602,4.8339,0.0849,4.6845,-0.0860,5.3228,0.1488,11.1506,0.5360
7603,11.6364,-0.3443,7.2073,0.0148,9.9319,0.2821,17.7779,-0.5529
7604,11.4647,0.7471,3.0000,-0.0290,9.5486,-0.7149,5.7310,0.0898
7605,9.3213,-0.1069,4.6613,0.1514,15.4066,0.1117,10.3953,-0.0247
7606,11.4874,0.0900,4.7696,-0.2616,5.4351,0.0240,3.0000,0.1603
7607,8.9861,0.2297,3.0000,0.1623,12.6340,0.0310,7.9951,-0.3935
7608,3.0049,-0.1033,9.4268,-0.3207,3.0000,-0.1607,7.8572,-0.0110
7609,5.1594,0.3100,10.5462,0.5352,10.3950,0.1277,9.4453,0.1806
7610,6.5287,-0.0002,17.4108,-0.1758,4.2653,0.0023,3.0000,-0.0954
7611,6.2086,-0.1588,9.0683,-0.0359,6.8360,0.0995,10.7681,-0.0192
7612,6.6856,-0.3569,3.0000,-0.3036,4.9125,0.0758,3.0000,-0.0303
