Time,RegU,RegD,Spin,NSpin,ECRS
2024-11-17 08:00:00,3.65,2.02,3.65,3.65,3.65
2024-11-17 09:00:00,1.8,1.68,1.0,1.82,1.0
2024-11-17 10:00:00,1.38,0.29,0.58,1.0,0.58
2024-11-17 11:00:00,1.3,0.29,0.5,1.0,0.5
2024-11-17 12:00:00,1.43,0.92,0.63,1.5,0.63
2024-11-17 13:00:00,1.59,1.36,0.79,1.48,0.79
2024-11-17 14:00:00,1.78,1.49,0.98,1.49,0.98
2024-11-17 15:00:00,1.65,1.49,0.85,1.98,0.85
2024-11-17 16:00:00,10.79,4.7,9.99,9.99,9.99
2024-11-17 17:00:00,28.99,3.64,29.15,29.0,29.15
2024-11-17 18:00:00,12.64,5.8,12.86,7.52,12.86
2024-11-17 19:00:00,1.01,0.19,3.03,3.03,3.03
2024-11-17 20:00:00,1.98,0.49,0.98,1.98,1.18
2024-11-17 21:00:00,1.8,0.52,0.98,2.05,1.0
2024-11-17 22:00:00,1.0,0.49,0.79,1.0,0.79
2024-11-17 23:00:00,1.3,0.5,0.5,0.25,0.5
2024-11-18 00:00:00,1.0,0.29,0.35,0.35,0.04
2024-11-18 01:00:00,1.0,0.29,0.35,0.25,0.06
2024-11-18 02:00:00,1.25,0.29,0.45,0.45,0.04
2024-11-18 03:00:00,1.17,0.29,0.37,0.37,0.04
2024-11-18 04:00:00,1.25,0.29,0.45,0.45,0.04
2024-11-18 05:00:00,1.25,0.29,0.45,0.45,0.04
2024-11-18 06:00:00,1.48,0.29,0.68,1.76,0.68
2024-11-18 07:00:00,1.0,2.04,1.0,1.36,1.0
2024-11-18 08:00:00,1.5,2.46,1.5,1.5,1.5
2024-11-18 09:00:00,1.5,1.79,0.7,1.05,0.7
2024-11-18 10:00:00,1.15,1.24,0.5,1.0,0.5
2024-11-18 11:00:00,1.2,1.0,0.4,1.0,0.4
2024-11-18 12:00:00,1.0,1.0,0.29,1.0,0.29
2024-11-18 13:00:00,1.3,0.94,0.5,1.0,0.5
2024-11-18 14:00:00,1.44,1.0,0.64,1.0,0.64
2024-11-18 15:00:00,1.4,1.0,0.6,1.0,0.6
2024-11-18 16:00:00,4.42,2.6,1.0,2.04,1.0
2024-11-18 17:00:00,22.89,3.44,25.0,20.0,25.0
2024-11-18 18:00:00,13.43,4.31,14.99,4.0,14.99
2024-11-18 19:00:00,0.99,1.41,2.04,2.04,2.04
2024-11-18 20:00:00,1.81,0.49,0.98,1.98,1.01
2024-11-18 21:00:00,1.8,0.68,0.98,2.04,1.0
2024-11-18 22:00:00,1.55,0.49,0.75,1.0,0.75
2024-11-18 23:00:00,1.47,0.66,0.67,0.67,0.67
2024-11-19 00:00:00,1.15,0.29,0.35,0.25,0.05
2024-11-19 01:00:00,1.17,0.29,0.37,0.12,0.37
2024-11-19 02:00:00,1.17,0.29,0.37,0.37,0.05
2024-11-19 03:00:00,1.15,0.29,0.35,0.35,0.05
2024-11-19 04:00:00,1.17,0.29,0.37,0.37,0.05
2024-11-19 05:00:00,1.3,0.29,0.5,0.5,0.5
2024-11-19 06:00:00,1.8,0.29,1.0,1.69,1.0
2024-11-19 07:00:00,1.87,2.04,1.61,1.61,1.61
2024-11-19 08:00:00,2.53,2.7,2.53,2.53,2.53
2024-11-19 09:00:00,1.6,1.24,0.8,1.07,0.8
2024-11-19 10:00:00,1.0,1.0,0.51,1.0,0.51
2024-11-19 11:00:00,1.3,1.0,0.5,1.0,0.5
2024-11-19 12:00:00,1.25,1.49,0.45,1.04,0.45
2024-11-19 13:00:00,1.3,1.0,0.5,1.05,0.5
2024-11-19 14:00:00,1.53,1.02,0.73,1.02,0.73
2024-11-19 15:00:00,1.91,1.0,0.65,1.03,0.65
2024-11-19 16:00:00,5.06,1.74,1.49,4.0,1.49
2024-11-19 17:00:00,77.57,2.88,79.04,55.0,79.04
2024-11-19 18:00:00,20.0,3.2,20.0,7.0,20.0
2024-11-19 19:00:00,4.22,1.11,5.16,5.01,5.16
2024-11-19 20:00:00,2.3,1.0,1.5,2.0,1.5
2024-11-19 21:00:00,1.8,1.0,1.0,1.04,1.0
2024-11-19 22:00:00,1.79,0.5,0.99,1.0,0.99
2024-11-19 23:00:00,1.59,0.49,0.79,0.66,0.06
2024-11-20 00:00:00,0.78,0.29,0.78,0.06,0.04
2024-11-20 01:00:00,0.78,0.29,0.78,0.06,0.05
2024-11-20 02:00:00,0.75,0.29,0.75,0.12,0.04
2024-11-20 03:00:00,0.79,0.29,0.79,0.12,0.04
2024-11-20 04:00:00,1.04,1.06,0.79,0.12,0.04
2024-11-20 05:00:00,1.79,0.5,0.78,0.5,0.05
2024-11-20 06:00:00,3.27,0.29,2.17,2.17,2.17
2024-11-20 07:00:00,3.45,1.35,3.0,3.0,3.0
2024-11-20 08:00:00,3.0,1.78,3.0,3.0,3.0
2024-11-20 09:00:00,1.8,1.0,0.98,1.07,1.0
2024-11-20 10:00:00,1.42,0.29,0.8,1.0,0.8
2024-11-20 11:00:00,0.81,0.29,0.79,1.0,0.79
2024-11-20 12:00:00,0.7,0.29,0.7,1.0,0.7
2024-11-20 13:00:00,0.8,0.29,0.79,1.0,0.79
2024-11-20 14:00:00,1.28,1.47,0.98,1.0,0.98
2024-11-20 15:00:00,1.8,0.59,0.8,1.0,0.8
2024-11-20 16:00:00,5.86,5.69,1.04,1.5,1.04
2024-11-20 17:00:00,38.81,5.09,42.74,31.67,42.74
2024-11-20 18:00:00,17.66,8.11,17.01,10.0,17.01
2024-11-20 19:00:00,5.52,0.19,5.52,5.12,5.52
2024-11-20 20:00:00,1.95,0.66,1.15,1.36,1.15
2024-11-20 21:00:00,1.79,1.79,0.99,1.48,0.99
2024-11-20 22:00:00,1.78,1.3,0.98,1.0,0.98
2024-11-20 23:00:00,1.72,1.0,0.92,0.92,0.92
2024-11-21 00:00:00,0.68,0.29,0.68,0.07,0.68
2024-11-21 01:00:00,0.63,0.29,0.63,0.07,0.63
2024-11-21 02:00:00,0.5,0.29,0.5,0.5,0.5
2024-11-21 03:00:00,0.53,0.29,0.53,0.53,0.53
2024-11-21 04:00:00,0.5,0.29,0.5,0.5,0.5
2024-11-21 05:00:00,1.39,0.29,0.68,0.68,0.68
2024-11-21 06:00:00,1.65,0.29,1.05,1.65,1.05
2024-11-21 07:00:00,3.45,1.35,2.1,2.86,2.1
2024-11-21 08:00:00,3.88,1.78,3.88,3.88,3.88
2024-11-21 09:00:00,0.84,0.79,0.81,1.07,0.81
2024-11-21 10:00:00,0.6,0.29,0.55,1.0,0.55
2024-11-21 11:00:00,0.56,0.29,0.5,1.0,0.5
2024-11-21 12:00:00,0.56,0.29,0.5,1.0,0.5
2024-11-21 13:00:00,0.4,0.29,0.4,1.0,0.4
2024-11-21 14:00:00,0.59,0.29,0.59,1.0,0.59
2024-11-21 15:00:00,1.0,0.29,0.61,1.0,0.61
2024-11-21 16:00:00,7.57,6.71,1.65,10.22,1.9
2024-11-21 17:00:00,43.6,4.06,54.14,58.99,54.14
2024-11-21 18:00:00,35.0,9.8,35.0,18.73,35.0
2024-11-21 19:00:00,10.11,0.19,13.0,18.0,15.0
2024-11-21 20:00:00,1.21,0.29,0.98,6.06,1.21
2024-11-21 21:00:00,1.0,0.85,0.98,1.36,1.0
2024-11-21 22:00:00,1.0,1.0,0.98,1.07,1.0
2024-11-21 23:00:00,1.0,1.04,0.98,1.0,1.0
2024-11-22 00:00:00,0.74,0.29,0.74,0.74,0.74
2024-11-22 01:00:00,0.79,0.29,0.79,0.79,0.79
2024-11-22 02:00:00,0.75,0.29,0.75,1.0,0.75
2024-11-22 03:00:00,0.79,0.29,0.79,0.94,0.79
2024-11-22 04:00:00,1.0,0.29,0.79,0.79,0.79
2024-11-22 05:00:00,1.58,0.29,0.98,1.0,0.98
2024-11-22 06:00:00,24.01,1.98,24.01,24.01,24.01
2024-11-22 07:00:00,15.38,3.65,17.5,19.64,17.5
2024-11-22 08:00:00,10.51,1.4,11.29,11.29,11.29
2024-11-22 09:00:00,0.76,0.59,0.57,1.04,0.57
2024-11-22 10:00:00,0.29,0.29,0.26,1.0,0.26
2024-11-22 11:00:00,0.29,0.29,0.24,1.0,0.24
2024-11-22 12:00:00,0.29,0.29,0.24,1.0,0.06
2024-11-22 13:00:00,0.29,0.29,0.24,1.0,0.24
2024-11-22 14:00:00,0.57,0.29,0.4,1.0,0.4
2024-11-22 15:00:00,0.41,0.29,0.24,1.0,0.24
2024-11-22 16:00:00,3.37,3.48,0.79,1.5,0.79
2024-11-22 17:00:00,11.6,2.35,11.6,11.45,11.6
2024-11-22 18:00:00,5.0,5.39,3.13,1.14,3.13
2024-11-22 19:00:00,1.92,0.19,1.0,0.99,1.0
2024-11-22 20:00:00,0.52,0.29,0.52,0.92,0.52
2024-11-22 21:00:00,0.5,0.38,0.5,1.0,0.05
2024-11-22 22:00:00,0.37,0.94,0.37,0.5,0.05
2024-11-22 23:00:00,0.5,0.29,0.5,0.5,0.04
2024-11-23 00:00:00,1.0,0.29,0.29,0.07,0.03
2024-11-23 01:00:00,0.85,0.29,0.29,0.07,0.04
2024-11-23 02:00:00,0.85,0.29,0.29,0.21,0.04
2024-11-23 03:00:00,1.04,0.29,0.29,0.21,0.03
2024-11-23 04:00:00,1.04,0.29,0.29,0.21,0.04
2024-11-23 05:00:00,1.86,0.29,0.3,0.3,0.04
2024-11-23 06:00:00,3.02,1.98,0.81,1.04,0.81
2024-11-23 07:00:00,3.5,1.75,1.0,1.0,1.0
2024-11-23 08:00:00,2.4,1.5,1.01,1.01,1.01
2024-11-23 09:00:00,0.98,0.79,0.79,1.0,0.79
2024-11-23 10:00:00,0.61,0.79,0.42,0.94,0.42
2024-11-23 11:00:00,0.6,0.79,0.28,0.92,0.28
2024-11-23 12:00:00,0.6,0.79,0.25,1.0,0.25
2024-11-23 13:00:00,0.6,0.79,0.27,0.94,0.27
2024-11-23 14:00:00,0.79,0.79,0.54,0.64,0.54
2024-11-23 15:00:00,1.04,0.79,0.5,0.64,0.5
2024-11-23 16:00:00,3.31,4.14,1.0,1.0,1.0
2024-11-23 17:00:00,3.68,2.11,3.76,2.15,3.76
2024-11-23 18:00:00,3.0,2.5,1.47,1.0,1.47
2024-11-23 19:00:00,0.99,1.13,1.0,0.98,1.0
2024-11-23 20:00:00,1.44,0.5,0.5,0.76,0.5
2024-11-23 21:00:00,1.25,0.49,0.5,0.76,0.5
2024-11-23 22:00:00,1.15,1.13,0.4,0.4,0.25
2024-11-23 23:00:00,1.25,0.79,0.5,0.5,0.24
2024-11-24 00:00:00,1.0,0.29,0.29,0.07,0.25
2024-11-24 01:00:00,0.91,0.29,0.35,0.07,0.35
2024-11-24 02:00:00,0.86,0.29,0.3,0.2,0.25
2024-11-24 03:00:00,1.05,0.29,0.3,0.2,0.05
2024-11-24 04:00:00,1.05,0.29,0.3,0.2,0.05
2024-11-24 05:00:00,2.0,0.61,0.37,0.2,0.05
2024-11-24 06:00:00,1.63,1.98,0.78,1.0,0.78
2024-11-24 07:00:00,1.8,1.6,1.0,1.0,1.0
2024-11-24 08:00:00,2.4,3.0,1.0,1.0,1.0
2024-11-24 09:00:00,0.98,0.79,0.79,1.0,0.79
2024-11-24 10:00:00,0.68,0.75,0.49,0.5,0.49
2024-11-24 11:00:00,0.61,0.75,0.36,0.5,0.36
2024-11-24 12:00:00,0.6,0.75,0.28,0.61,0.28
2024-11-24 13:00:00,0.74,0.75,0.49,0.72,0.49
2024-11-24 14:00:00,1.04,0.79,0.63,0.63,0.63
2024-11-24 15:00:00,1.04,0.79,0.5,0.92,0.5
2024-11-24 16:00:00,3.56,3.0,1.5,2.14,1.5
2024-11-24 17:00:00,4.5,2.17,5.2,5.2,5.2
2024-11-24 18:00:00,3.0,2.5,2.75,2.0,2.75
2024-11-24 19:00:00,0.99,0.45,1.0,1.0,1.0
2024-11-24 20:00:00,1.45,1.13,0.51,0.76,0.51
2024-11-24 21:00:00,1.12,0.49,0.37,0.62,0.37
2024-11-24 22:00:00,1.05,1.13,0.3,0.3,0.3
2024-11-24 23:00:00,1.12,0.66,0.37,0.37,0.25
2024-11-25 00:00:00,1.22,0.29,0.3,0.07,0.04
2024-11-25 01:00:00,0.88,0.29,0.32,0.07,0.06
2024-11-25 02:00:00,0.91,0.29,0.35,0.2,0.05
2024-11-25 03:00:00,1.1,0.29,0.35,0.2,0.04
2024-11-25 04:00:00,1.12,0.29,0.37,0.2,0.04
2024-11-25 05:00:00,2.06,0.29,0.5,0.2,0.04
2024-11-25 06:00:00,1.62,1.98,0.68,1.0,0.1
2024-11-25 07:00:00,3.28,2.71,1.0,1.0,1.0
2024-11-25 08:00:00,2.4,2.18,1.0,1.0,1.0
2024-11-25 09:00:00,0.98,0.79,0.79,1.0,0.79
2024-11-25 10:00:00,0.69,0.75,0.5,0.5,0.5
2024-11-25 11:00:00,0.58,0.29,0.33,0.5,0.33
2024-11-25 12:00:00,0.6,0.29,0.25,0.92,0.24
2024-11-25 13:00:00,0.54,0.29,0.25,0.92,0.25
2024-11-25 14:00:00,0.75,0.29,0.5,0.64,0.5
2024-11-25 15:00:00,1.04,0.77,0.5,0.96,0.5
2024-11-25 16:00:00,6.39,9.89,2.39,2.39,2.39
2024-11-25 17:00:00,19.2,4.95,21.6,18.0,21.6
2024-11-25 18:00:00,12.0,4.8,12.0,1.48,12.0
2024-11-25 19:00:00,1.98,0.63,1.98,1.48,1.98
2024-11-25 20:00:00,1.95,1.13,0.79,1.36,1.03
2024-11-25 21:00:00,1.75,0.5,0.81,1.36,1.0
2024-11-25 22:00:00,1.17,0.49,0.79,1.0,0.79
2024-11-25 23:00:00,1.54,0.29,0.79,1.0,0.79
2024-11-26 00:00:00,1.29,1.23,0.35,0.1,0.06
2024-11-26 01:00:00,0.93,0.85,0.37,0.11,0.11
2024-11-26 02:00:00,0.91,0.85,0.35,0.22,0.06
2024-11-26 03:00:00,1.1,1.0,0.35,0.22,0.06
2024-11-26 04:00:00,1.74,1.54,0.49,0.49,0.14
2024-11-26 05:00:00,6.28,1.98,1.0,1.0,1.0
2024-11-26 06:00:00,6.64,1.98,6.64,5.0,6.64
2024-11-26 07:00:00,6.77,5.0,6.77,4.0,6.77
2024-11-26 08:00:00,4.15,1.74,2.9,3.0,3.0
2024-11-26 09:00:00,1.0,0.64,0.81,1.0,0.81
2024-11-26 10:00:00,0.79,0.29,0.6,0.6,0.6
2024-11-26 11:00:00,0.62,0.29,0.37,0.62,0.37
2024-11-26 12:00:00,0.55,0.29,0.3,0.92,0.24
2024-11-26 13:00:00,0.62,0.29,0.37,0.75,0.37
2024-11-26 14:00:00,0.86,0.5,0.61,0.7,0.61
2024-11-26 15:00:00,1.0,0.5,0.61,0.7,0.61
2024-11-26 16:00:00,4.56,2.87,1.0,1.0,1.0
2024-11-26 17:00:00,4.2,4.9,1.9,1.48,1.9
2024-11-26 18:00:00,2.5,4.25,1.0,0.99,1.0
2024-11-26 19:00:00,0.99,0.19,0.5,0.94,0.5
2024-11-26 20:00:00,1.23,0.29,0.29,0.92,0.29
2024-11-26 21:00:00,1.0,0.29,0.29,0.75,0.07
2024-11-26 22:00:00,1.04,0.29,0.29,0.29,0.07
2024-11-26 23:00:00,1.05,0.29,0.3,0.3,0.06
2024-11-27 00:00:00,1.16,1.23,0.29,0.07,0.06
2024-11-27 01:00:00,0.85,0.85,0.29,0.07,0.06
2024-11-27 02:00:00,0.85,0.85,0.29,0.12,0.06
2024-11-27 03:00:00,1.24,1.04,0.49,0.12,0.05
2024-11-27 04:00:00,1.54,1.38,0.47,0.12,0.06
2024-11-27 05:00:00,2.9,1.98,0.63,0.12,0.05
2024-11-27 06:00:00,5.03,1.98,0.63,0.96,0.1
2024-11-27 07:00:00,1.27,3.3,0.51,0.94,0.51
2024-11-27 08:00:00,1.5,2.0,0.79,0.97,0.79
2024-11-27 09:00:00,0.78,0.79,0.59,0.92,0.59
2024-11-27 10:00:00,0.5,0.29,0.31,0.5,0.31
2024-11-27 11:00:00,0.54,0.75,0.25,0.5,0.25
2024-11-27 12:00:00,0.54,0.29,0.25,0.64,0.24
2024-11-27 13:00:00,0.54,0.29,0.25,0.64,0.24
2024-11-27 14:00:00,0.75,0.5,0.5,0.69,0.5
2024-11-27 15:00:00,0.98,0.29,0.49,0.69,0.49
2024-11-27 16:00:00,4.56,5.66,0.96,1.0,0.96
2024-11-27 17:00:00,3.85,4.15,1.65,1.48,1.65
2024-11-27 18:00:00,3.75,4.9,1.0,0.96,1.0
2024-11-27 19:00:00,0.99,0.19,0.5,0.5,0.5
2024-11-27 20:00:00,1.44,0.29,0.5,0.5,0.24
2024-11-27 21:00:00,1.25,0.29,0.5,0.5,0.07
2024-11-27 22:00:00,1.04,0.43,0.29,0.28,0.07
2024-11-27 23:00:00,1.04,0.29,0.29,0.29,0.06
2024-11-28 00:00:00,1.23,1.23,0.24,0.07,0.06
2024-11-28 01:00:00,0.85,0.85,0.24,0.07,0.07
2024-11-28 02:00:00,0.85,0.85,0.24,0.2,0.06
2024-11-28 03:00:00,1.04,1.04,0.24,0.2,0.06
2024-11-28 04:00:00,1.04,1.04,0.25,0.2,0.06
2024-11-28 05:00:00,1.26,1.38,0.3,0.2,0.06
2024-11-28 06:00:00,2.51,1.29,0.5,1.0,0.07
2024-11-28 07:00:00,1.0,5.75,0.5,1.0,0.5
2024-11-28 08:00:00,1.25,1.1,0.94,1.0,0.94
2024-11-28 09:00:00,0.82,0.98,0.63,1.0,0.63
2024-11-28 10:00:00,0.56,0.29,0.37,0.69,0.37
2024-11-28 11:00:00,0.48,0.29,0.25,0.64,0.24
2024-11-28 12:00:00,0.48,0.29,0.24,0.94,0.24
2024-11-28 13:00:00,0.6,0.29,0.25,0.96,0.24
2024-11-28 14:00:00,1.04,0.75,0.37,0.94,0.37
2024-11-28 15:00:00,0.98,0.29,0.37,0.97,0.37
2024-11-28 16:00:00,3.5,3.56,1.11,1.11,1.11
2024-11-28 17:00:00,7.37,4.95,10.09,8.99,11.0
2024-11-28 18:00:00,4.5,4.9,4.5,1.25,5.09
2024-11-28 19:00:00,1.61,0.19,1.05,1.05,1.05
2024-11-28 20:00:00,1.73,0.29,0.79,1.02,1.0
2024-11-28 21:00:00,1.73,0.29,0.79,1.0,0.79
2024-11-28 22:00:00,1.09,0.29,0.79,1.0,0.95
2024-11-28 23:00:00,1.54,0.29,0.79,1.0,0.79
2024-11-29 00:00:00,0.46,1.0,0.3,0.3,0.1
2024-11-29 01:00:00,1.35,0.85,0.79,0.94,0.79
2024-11-29 02:00:00,1.28,0.78,0.72,1.0,0.72
2024-11-29 03:00:00,1.43,0.85,0.68,1.0,0.68
2024-11-29 04:00:00,1.48,0.87,0.73,1.0,0.73
2024-11-29 05:00:00,1.95,1.98,1.0,1.0,1.0
2024-11-29 06:00:00,3.98,3.5,3.98,3.83,3.98
2024-11-29 07:00:00,3.0,2.91,3.0,3.0,3.0
2024-11-29 08:00:00,3.2,0.82,2.89,2.99,2.99
2024-11-29 09:00:00,0.98,0.75,0.79,1.0,0.79
2024-11-29 10:00:00,0.48,0.29,0.25,0.94,0.25
2024-11-29 11:00:00,0.48,0.29,0.26,0.97,0.24
2024-11-29 12:00:00,0.54,0.29,0.25,1.0,0.07
2024-11-29 13:00:00,0.6,0.4,0.25,1.0,0.24
2024-11-29 14:00:00,1.04,0.5,0.37,0.96,0.37
2024-11-29 15:00:00,0.98,0.5,0.49,0.94,0.49
2024-11-29 16:00:00,4.0,2.8,1.0,1.0,1.0
2024-11-29 17:00:00,5.03,4.02,6.15,6.03,6.15
2024-11-29 18:00:00,4.5,5.5,1.92,1.07,1.92
2024-11-29 19:00:00,1.56,0.19,1.0,1.01,1.0
2024-11-29 20:00:00,1.0,0.29,0.5,0.94,0.5
2024-11-29 21:00:00,1.43,0.29,0.49,0.74,0.07
2024-11-29 22:00:00,1.12,0.29,0.37,0.37,0.06
2024-11-29 23:00:00,1.24,0.29,0.49,0.49,0.06
2024-11-30 00:00:00,1.0,1.23,0.29,0.07,0.05
2024-11-30 01:00:00,0.86,0.85,0.3,0.06,0.06
2024-11-30 02:00:00,0.85,0.85,0.29,0.2,0.06
2024-11-30 03:00:00,0.86,1.04,0.3,0.2,0.05
2024-11-30 04:00:00,0.91,1.04,0.35,0.2,0.06
2024-11-30 05:00:00,2.81,1.98,0.49,0.2,0.05
2024-11-30 06:00:00,2.51,3.5,0.8,0.99,0.1
2024-11-30 07:00:00,2.25,2.5,0.73,1.0,0.73
2024-11-30 08:00:00,1.19,0.6,0.88,1.0,0.88
2024-11-30 09:00:00,0.98,0.98,0.52,1.0,0.52
2024-11-30 10:00:00,0.48,0.29,0.28,0.5,0.28
2024-11-30 11:00:00,0.48,0.29,0.25,0.64,0.24
2024-11-30 12:00:00,0.5,0.29,0.25,0.94,0.08
2024-11-30 13:00:00,0.55,0.29,0.24,0.94,0.24
2024-11-30 14:00:00,0.89,0.5,0.45,0.92,0.45
2024-11-30 15:00:00,0.98,0.29,0.49,0.94,0.49
2024-11-30 16:00:00,4.13,2.33,1.1,1.1,1.1
2024-11-30 17:00:00,12.79,2.68,15.16,15.0,15.26
2024-11-30 18:00:00,11.46,4.5,11.46,1.44,11.46
2024-11-30 19:00:00,1.98,0.19,1.29,1.29,1.29
2024-11-30 20:00:00,1.75,0.29,0.81,1.06,1.0
2024-11-30 21:00:00,1.56,0.29,0.81,1.07,1.0
2024-11-30 22:00:00,1.54,0.29,0.79,1.0,1.0
2024-11-30 23:00:00,1.57,0.29,0.82,1.0,0.82
2024-12-01 00:00:00,1.69,0.99,0.79,1.0,0.79
2024-12-01 01:00:00,1.24,0.24,0.68,1.01,0.68
2024-12-01 02:00:00,1.31,0.85,0.75,1.05,0.75
2024-12-01 03:00:00,1.24,0.24,0.68,1.05,0.68
2024-12-01 04:00:00,1.19,0.33,0.63,1.02,0.63
2024-12-01 05:00:00,2.81,1.98,1.0,1.01,1.0
2024-12-01 06:00:00,2.51,3.5,1.5,2.51,1.5
2024-12-01 07:00:00,5.0,2.5,5.0,5.0,5.0
2024-12-01 08:00:00,1.6,0.74,1.29,1.47,1.29
2024-12-01 09:00:00,0.87,0.48,0.68,1.0,0.68
2024-12-01 10:00:00,0.48,0.29,0.28,1.0,0.28
2024-12-01 11:00:00,0.48,0.29,0.25,1.0,0.24
2024-12-01 12:00:00,0.48,0.29,0.25,1.0,0.08
2024-12-01 13:00:00,0.74,0.29,0.24,1.0,0.24
2024-12-01 14:00:00,0.89,0.36,0.25,1.0,0.24
2024-12-01 15:00:00,0.98,0.5,0.25,1.0,0.25
2024-12-01 16:00:00,4.12,7.37,0.92,1.0,0.92
2024-12-01 17:00:00,3.18,2.01,4.0,4.0,4.0
2024-12-01 18:00:00,1.98,4.5,4.0,5.0,4.0
2024-12-01 19:00:00,1.94,0.19,1.0,4.44,1.0
2024-12-01 20:00:00,1.59,0.29,0.79,7.58,0.79
2024-12-01 21:00:00,1.49,0.29,0.74,3.29,0.74
2024-12-01 22:00:00,1.07,0.29,0.63,1.0,0.63
2024-12-01 23:00:00,1.44,0.29,0.69,1.0,0.69
2024-12-02 00:00:00,0.68,0.24,0.5,1.0,0.5
2024-12-02 01:00:00,0.85,0.01,0.29,1.0,0.11
2024-12-02 02:00:00,0.85,0.5,0.29,1.02,0.29
2024-12-02 03:00:00,1.19,0.01,0.63,1.01,0.63
2024-12-02 04:00:00,1.35,0.86,0.79,1.01,0.79
2024-12-02 05:00:00,3.47,1.98,1.48,1.48,1.48
2024-12-02 06:00:00,16.58,3.5,18.7,18.55,18.7
2024-12-02 07:00:00,12.84,7.01,12.84,12.84,12.84
2024-12-02 08:00:00,4.32,0.82,4.01,4.01,4.01
2024-12-02 09:00:00,1.19,0.29,1.0,1.44,1.0
2024-12-02 10:00:00,0.64,0.29,0.45,1.02,0.45
2024-12-02 11:00:00,0.48,0.29,0.25,1.03,0.24
2024-12-02 12:00:00,0.48,0.29,0.24,1.07,0.09
2024-12-02 13:00:00,0.55,0.29,0.24,1.07,0.24
2024-12-02 14:00:00,0.71,0.29,0.25,1.03,0.24
2024-12-02 15:00:00,0.98,0.5,0.5,1.0,0.5
2024-12-02 16:00:00,8.19,4.4,1.1,1.23,1.1
2024-12-02 17:00:00,5.36,1.88,6.68,6.68,6.68
2024-12-02 18:00:00,2.0,3.6,8.86,8.86,8.86
2024-12-02 19:00:00,1.98,0.19,1.04,7.42,1.04
2024-12-02 20:00:00,1.57,0.27,0.63,4.0,0.63
2024-12-02 21:00:00,1.25,0.29,0.5,3.0,0.24
2024-12-02 22:00:00,0.99,0.29,0.5,1.0,0.5
2024-12-02 23:00:00,1.25,0.29,0.5,1.0,0.1
2024-12-03 00:00:00,1.24,1.02,0.68,1.0,0.1
2024-12-03 01:00:00,1.32,0.85,0.76,1.0,0.11
2024-12-03 02:00:00,1.23,0.85,0.67,1.01,0.12
2024-12-03 03:00:00,1.24,1.04,0.68,1.01,0.13
2024-12-03 04:00:00,1.69,1.04,0.75,1.02,0.14
2024-12-03 05:00:00,6.25,1.98,1.36,1.36,1.36
2024-12-03 06:00:00,3.35,21.87,3.65,3.5,3.65
2024-12-03 07:00:00,8.0,10.0,8.0,7.85,8.0
2024-12-03 08:00:00,3.98,0.8,3.79,3.79,3.79
2024-12-03 09:00:00,1.42,0.98,1.29,1.36,1.29
2024-12-03 10:00:00,0.63,0.37,0.5,1.03,0.5
2024-12-03 11:00:00,0.55,0.29,0.43,1.03,0.43
2024-12-03 12:00:00,0.5,0.29,0.25,1.07,0.24
2024-12-03 13:00:00,0.6,0.29,0.25,1.05,0.25
2024-12-03 14:00:00,0.6,0.29,0.25,1.03,0.25
2024-12-03 15:00:00,1.1,0.69,0.37,1.03,0.37
2024-12-03 16:00:00,4.88,2.48,0.82,1.36,0.24
2024-12-03 17:00:00,2.68,4.34,1.5,4.29,1.5
2024-12-03 18:00:00,1.0,2.8,1.0,4.65,1.0
2024-12-03 19:00:00,1.01,0.19,0.41,2.46,0.41
2024-12-03 20:00:00,1.25,0.29,0.5,3.0,0.5
2024-12-03 21:00:00,1.25,0.29,0.5,3.0,0.25
2024-12-03 22:00:00,1.5,1.54,0.75,1.0,0.75
2024-12-03 23:00:00,1.0,0.29,0.75,1.0,0.5
2024-12-04 00:00:00,1.06,1.23,0.5,1.0,0.5
2024-12-04 01:00:00,1.19,0.85,0.63,1.0,0.06
2024-12-04 02:00:00,1.06,0.85,0.5,1.0,0.07
2024-12-04 03:00:00,1.19,1.04,0.63,1.0,0.06
2024-12-04 04:00:00,1.57,1.04,0.63,1.0,0.06
2024-12-04 05:00:00,2.25,1.98,1.0,1.0,0.05
2024-12-04 06:00:00,1.34,3.17,0.91,1.03,0.91
2024-12-04 07:00:00,3.89,3.75,3.89,3.89,3.89
2024-12-04 08:00:00,4.25,3.12,3.31,3.5,3.31
2024-12-04 09:00:00,1.92,0.98,1.29,2.2,1.29
2024-12-04 10:00:00,1.63,0.98,1.0,1.95,1.0
2024-12-04 11:00:00,1.58,0.74,0.95,1.38,0.95
2024-12-04 12:00:00,1.3,0.82,0.67,1.25,0.67
2024-12-04 13:00:00,2.06,1.0,0.5,1.05,0.5
2024-12-04 14:00:00,2.66,1.04,0.68,1.02,0.68
2024-12-04 15:00:00,2.98,0.98,0.78,1.25,0.78
2024-12-04 16:00:00,10.56,2.94,6.5,10.45,6.5
2024-12-04 17:00:00,17.73,6.84,24.33,24.55,24.33
2024-12-04 18:00:00,9.6,9.6,30.0,30.0,30.0
2024-12-04 19:00:00,4.79,0.19,2.79,15.3,7.44
2024-12-04 20:00:00,2.79,0.29,1.29,4.7,1.53
2024-12-04 21:00:00,2.25,0.29,1.0,4.7,1.0
2024-12-04 22:00:00,1.02,1.54,0.91,1.02,1.0
