Time,Spin10,NSpin10,Res30,RegC
2024-12-04 07:00:00,49.494,49.494,29.83,51.95
2024-12-04 08:00:00,34.055,34.055,27.94,47.72
2024-12-04 09:00:00,17.171,17.171,15.54,25.94
2024-12-04 10:00:00,9.16,9.16,8.32,9.69
2024-12-04 11:00:00,7.205,7.205,6.25,7.62
2024-12-04 12:00:00,7.425,7.425,6.47,7.47
2024-12-04 13:00:00,11.005,11.005,10.46,11.46
2024-12-04 14:00:00,13.775,13.775,12.82,13.82
2024-12-04 15:00:00,26.767,26.767,25.0,26.0
2024-12-04 16:00:00,12.928,12.928,12.769,11.91
2024-12-04 17:00:00,34.103,34.103,32.88,33.88
2024-12-04 18:00:00,17.813,17.813,17.63,18.63
2024-12-04 19:00:00,15.134,15.134,15.0,16.62
2024-12-04 20:00:00,15.955,15.955,15.0,16.62
2024-12-04 21:00:00,6.162,6.162,4.525,5.75
2024-12-04 22:00:00,12.236,12.236,9.52,10.89
2024-12-04 23:00:00,4.825,4.825,2.709,4.0
2024-12-05 00:00:00,2.955,2.955,2.955,4.5
2024-12-05 01:00:00,3.088,3.088,2.955,3.27
2024-12-05 02:00:00,3.088,3.088,2.932,3.27
2024-12-05 03:00:00,2.965,2.965,2.686,3.0
2024-12-05 04:00:00,3.07,3.07,2.918,3.23
2024-12-05 05:00:00,3.638,3.638,2.684,4.0
2024-12-05 06:00:00,5.982,5.982,5.0,10.0
2024-12-05 07:00:00,17.302,17.302,15.0,25.99
2024-12-05 08:00:00,8.357,8.357,7.43,10.0
2024-12-05 09:00:00,8.47,8.47,8.47,10.09
2024-12-05 10:00:00,8.205,8.205,7.25,8.62
2024-12-05 11:00:00,7.205,7.205,6.25,7.62
2024-12-05 12:00:00,8.205,8.205,7.25,8.62
2024-12-05 13:00:00,8.205,8.205,7.25,8.62
2024-12-05 14:00:00,8.955,8.955,8.0,9.37
2024-12-05 15:00:00,9.465,9.465,8.51,9.88
2024-12-05 16:00:00,15.28,15.28,15.0,16.37
2024-12-05 17:00:00,26.895,26.895,25.0,28.31
2024-12-05 18:00:00,25.975,25.975,25.02,28.77
2024-12-05 19:00:00,15.404,15.404,15.0,16.3
2024-12-05 20:00:00,9.563,9.563,8.995,10.31
2024-12-05 21:00:00,5.98,5.98,5.435,5.75
2024-12-05 22:00:00,7.716,7.716,5.0,6.35
2024-12-05 23:00:00,6.362,6.362,3.645,4.0
2024-12-06 00:00:00,5.695,5.695,3.0,4.0
2024-12-06 01:00:00,3.955,3.955,3.0,3.52
2024-12-06 02:00:00,3.944,3.944,3.0,3.52
2024-12-06 03:00:00,3.698,3.698,2.482,3.0
2024-12-06 04:00:00,3.944,3.944,3.0,3.52
2024-12-06 05:00:00,3.708,3.698,2.482,4.0
2024-12-06 06:00:00,13.424,13.424,9.06,18.81
2024-12-06 07:00:00,17.716,17.716,15.0,27.12
2024-12-06 08:00:00,17.716,17.716,15.0,24.88
2024-12-06 09:00:00,19.465,19.465,16.77,21.71
2024-12-06 10:00:00,7.868,7.868,6.51,7.88
2024-12-06 11:00:00,6.868,6.868,5.51,6.88
2024-12-06 12:00:00,6.868,6.868,5.51,6.56
2024-12-06 13:00:00,6.868,6.868,5.51,6.88
2024-12-06 14:00:00,7.868,7.868,6.51,7.88
2024-12-06 15:00:00,16.767,16.767,15.0,18.24
2024-12-06 16:00:00,6.073,6.073,5.909,6.37
2024-12-06 17:00:00,23.601,16.058,15.0,36.44
2024-12-06 18:00:00,15.977,15.967,15.0,30.89
2024-12-06 19:00:00,7.418,7.408,7.25,11.03
2024-12-06 20:00:00,6.085,6.085,5.909,6.62
2024-12-06 21:00:00,9.625,9.625,9.071,5.75
2024-12-06 22:00:00,12.664,12.664,9.19,14.17
2024-12-06 23:00:00,7.902,7.902,5.0,11.06
2024-12-07 00:00:00,7.716,7.716,5.0,11.73
2024-12-07 01:00:00,5.182,5.182,3.0,3.52
2024-12-07 02:00:00,4.26,4.26,3.0,3.52
2024-12-07 03:00:00,4.015,4.015,2.482,3.0
2024-12-07 04:00:00,4.015,4.015,2.482,3.0
2024-12-07 05:00:00,4.015,4.015,2.482,6.36
2024-12-07 06:00:00,3.976,3.976,2.716,7.86
2024-12-07 07:00:00,6.369,6.369,5.0,9.51
2024-12-07 08:00:00,5.955,5.955,5.0,8.75
2024-12-07 09:00:00,4.855,4.855,4.31,5.93
2024-12-07 10:00:00,4.762,4.762,4.189,5.5
2024-12-07 11:00:00,4.762,4.762,4.189,5.5
2024-12-07 12:00:00,4.833,4.833,4.26,5.63
2024-12-07 13:00:00,4.953,4.953,4.38,5.5
2024-12-07 14:00:00,5.42,5.42,4.525,5.18
2024-12-07 15:00:00,5.884,5.884,4.525,5.5
2024-12-07 16:00:00,5.629,5.629,4.455,7.0
2024-12-07 17:00:00,6.295,6.295,4.909,9.58
2024-12-07 18:00:00,5.816,5.816,4.525,7.13
2024-12-07 19:00:00,5.487,5.487,4.455,7.0
2024-12-07 20:00:00,5.068,5.068,4.455,5.75
2024-12-07 21:00:00,5.097,5.097,4.449,5.75
2024-12-07 22:00:00,4.958,4.958,4.209,5.5
2024-12-07 23:00:00,3.227,3.227,2.655,4.0
2024-12-08 00:00:00,5.868,5.868,2.709,4.0
2024-12-08 01:00:00,3.593,3.593,2.709,3.0
2024-12-08 02:00:00,4.502,4.502,2.527,3.0
2024-12-08 03:00:00,4.502,4.502,2.527,3.0
2024-12-08 04:00:00,4.502,4.502,2.527,3.0
2024-12-08 05:00:00,4.502,4.502,2.527,4.0
2024-12-08 06:00:00,4.532,4.532,3.512,10.24
2024-12-08 07:00:00,5.884,5.884,5.0,8.62
2024-12-08 08:00:00,5.409,5.409,4.525,7.75
2024-12-08 09:00:00,5.409,5.409,4.525,5.75
2024-12-08 10:00:00,5.409,5.409,4.525,5.5
2024-12-08 11:00:00,5.409,5.409,4.525,5.13
2024-12-08 12:00:00,5.409,5.409,4.525,5.13
2024-12-08 13:00:00,5.409,5.409,4.525,5.13
2024-12-08 14:00:00,5.409,5.409,4.525,5.13
2024-12-08 15:00:00,5.884,5.884,5.0,6.37
2024-12-08 16:00:00,5.012,5.012,4.525,7.0
2024-12-08 17:00:00,5.408,5.408,4.525,9.58
2024-12-08 18:00:00,5.386,5.386,4.525,9.18
2024-12-08 19:00:00,5.155,5.155,4.525,7.0
2024-12-08 20:00:00,5.068,5.068,4.525,5.75
2024-12-08 21:00:00,5.068,5.068,4.525,5.75
2024-12-08 22:00:00,5.488,5.488,4.13,5.5
2024-12-08 23:00:00,4.729,4.729,2.482,4.0
2024-12-09 00:00:00,3.955,3.955,3.0,4.0
2024-12-09 01:00:00,3.742,3.742,3.0,3.52
2024-12-09 02:00:00,3.269,3.269,2.527,3.0
2024-12-09 03:00:00,3.269,3.269,2.527,3.0
2024-12-09 04:00:00,3.269,3.269,2.527,3.0
2024-12-09 05:00:00,3.269,3.269,2.527,4.48
2024-12-09 06:00:00,3.965,3.965,3.0,5.0
2024-12-09 07:00:00,5.145,5.145,4.19,7.94
2024-12-09 08:00:00,5.203,5.203,4.75,7.58
2024-12-09 09:00:00,5.955,5.955,5.0,6.62
2024-12-09 10:00:00,5.545,5.545,5.0,6.37
2024-12-09 11:00:00,5.545,5.513,5.0,6.37
2024-12-09 12:00:00,5.545,5.513,5.0,6.37
2024-12-09 13:00:00,5.545,5.513,5.0,6.37
2024-12-09 14:00:00,4.675,4.643,4.13,5.5
2024-12-09 15:00:00,5.513,5.513,5.0,6.37
2024-12-09 16:00:00,4.468,4.468,4.13,7.42
2024-12-09 17:00:00,6.226,6.226,5.64,12.39
2024-12-09 18:00:00,5.491,5.491,5.0,10.18
2024-12-09 19:00:00,4.605,4.605,4.13,7.0
2024-12-09 20:00:00,4.468,4.468,4.13,5.75
2024-12-09 21:00:00,4.605,4.605,4.13,5.75
2024-12-09 22:00:00,4.468,4.468,4.13,5.5
2024-12-09 23:00:00,3.269,3.269,2.527,4.69
2024-12-10 00:00:00,3.742,3.742,3.0,5.2
2024-12-10 01:00:00,2.774,2.774,2.626,3.0
2024-12-10 02:00:00,2.774,2.774,2.626,3.0
2024-12-10 03:00:00,2.774,2.774,2.626,3.0
2024-12-10 04:00:00,2.774,2.774,2.626,3.0
2024-12-10 05:00:00,3.269,3.269,2.527,4.47
2024-12-10 06:00:00,3.965,3.965,3.0,5.0
2024-12-10 07:00:00,9.105,9.105,6.41,13.35
2024-12-10 08:00:00,9.455,9.455,8.5,12.25
2024-12-10 09:00:00,10.995,10.995,9.5,11.12
2024-12-10 10:00:00,9.781,9.781,8.57,9.94
2024-12-10 11:00:00,6.205,6.205,5.25,6.62
2024-12-10 12:00:00,6.195,6.195,5.24,6.61
2024-12-10 13:00:00,7.175,7.175,6.22,7.59
2024-12-10 14:00:00,6.885,6.885,5.93,7.3
2024-12-10 15:00:00,10.405,10.405,9.21,10.58
2024-12-10 16:00:00,11.959,10.356,8.589,10.0
2024-12-10 17:00:00,16.244,16.085,15.0,19.28
2024-12-10 18:00:00,14.938,14.938,14.06,15.06
2024-12-10 19:00:00,8.207,8.207,7.34,10.93
2024-12-10 20:00:00,5.513,5.513,5.0,6.62
2024-12-10 21:00:00,5.616,5.616,4.525,5.75
2024-12-10 22:00:00,4.614,4.614,4.15,5.5
2024-12-10 23:00:00,3.133,3.133,2.555,3.0
2024-12-11 00:00:00,3.269,3.269,2.527,4.0
2024-12-11 01:00:00,2.774,2.774,2.626,3.0
2024-12-11 02:00:00,2.774,2.774,2.626,3.0
2024-12-11 03:00:00,2.774,2.774,2.626,3.0
2024-12-11 04:00:00,2.774,2.774,2.626,3.0
2024-12-11 05:00:00,3.269,3.269,2.527,4.0
2024-12-11 06:00:00,3.955,3.785,2.83,5.0
2024-12-11 07:00:00,5.0,5.0,5.0,8.31
2024-12-11 08:00:00,5.0,5.0,5.0,7.76
2024-12-11 09:00:00,5.606,4.695,4.39,6.01
2024-12-11 10:00:00,4.75,4.75,4.75,6.15
2024-12-11 11:00:00,5.032,5.032,4.59,5.96
2024-12-11 12:00:00,5.442,5.442,5.0,6.0
2024-12-11 13:00:00,4.534,4.534,4.13,5.13
2024-12-11 14:00:00,4.255,4.255,4.13,5.13
2024-12-11 15:00:00,4.255,4.255,4.13,5.13
2024-12-11 16:00:00,4.864,4.864,4.525,12.33
2024-12-11 17:00:00,5.745,5.745,4.66,10.0
2024-12-11 18:00:00,4.582,4.582,4.244,11.3
2024-12-11 19:00:00,4.75,4.75,4.412,7.0
2024-12-11 20:00:00,4.468,4.397,4.13,5.75
2024-12-11 21:00:00,4.415,4.137,3.87,5.75
2024-12-11 22:00:00,3.765,3.765,3.05,5.5
2024-12-11 23:00:00,3.401,3.401,2.501,3.0
2024-12-12 00:00:00,3.44,3.44,2.6,4.0
2024-12-12 01:00:00,2.79,2.79,2.643,3.0
2024-12-12 02:00:00,2.79,2.79,2.643,3.0
2024-12-12 03:00:00,2.79,2.79,2.643,3.0
2024-12-12 04:00:00,2.79,2.79,2.643,3.0
2024-12-12 05:00:00,3.84,3.84,3.0,6.29
2024-12-12 06:00:00,4.646,4.636,3.0,7.76
2024-12-12 07:00:00,6.091,6.091,5.0,12.9
2024-12-12 08:00:00,4.468,4.354,4.13,7.0
2024-12-12 09:00:00,4.468,4.354,4.13,5.27
2024-12-12 10:00:00,4.785,4.785,4.209,5.5
2024-12-12 11:00:00,5.27,5.27,4.525,5.5
2024-12-12 12:00:00,6.158,6.158,4.956,10.2
2024-12-12 13:00:00,4.95,4.95,4.209,5.5
2024-12-12 14:00:00,7.075,7.075,5.0,6.37
2024-12-12 15:00:00,7.542,7.542,4.684,7.66
2024-12-12 16:00:00,9.475,9.475,7.707,9.37
2024-12-12 17:00:00,12.715,12.715,10.909,11.0
2024-12-12 18:00:00,13.237,12.97,10.909,8.87
2024-12-12 19:00:00,12.364,12.364,10.909,10.66
2024-12-12 20:00:00,11.856,11.856,10.768,9.12
2024-12-12 21:00:00,10.402,10.402,7.707,9.99
2024-12-12 22:00:00,6.358,6.358,4.209,7.0
2024-12-12 23:00:00,3.255,3.255,2.709,4.39
2024-12-13 00:00:00,8.518,8.518,3.87,8.85
2024-12-13 01:00:00,3.824,3.824,3.0,3.52
2024-12-13 02:00:00,3.351,3.351,2.527,3.0
2024-12-13 03:00:00,3.351,3.351,2.527,3.0
2024-12-13 04:00:00,3.451,3.451,2.627,3.11
2024-12-13 05:00:00,3.824,3.824,3.0,6.26
2024-12-13 06:00:00,13.586,13.576,10.86,17.6
2024-12-13 07:00:00,39.46,39.46,39.46,41.08
2024-12-13 08:00:00,15.92,15.92,15.92,17.54
2024-12-13 09:00:00,7.78,7.78,7.78,13.67
2024-12-13 10:00:00,5.9,5.9,5.9,7.27
2024-12-13 11:00:00,5.0,5.0,5.0,6.37
2024-12-13 12:00:00,4.055,4.055,3.51,13.51
2024-12-13 13:00:00,5.005,5.005,5.0,7.51
2024-12-13 14:00:00,5.955,5.955,5.0,10.96
2024-12-13 15:00:00,15.955,15.955,15.0,16.37
2024-12-13 16:00:00,7.967,7.967,7.01,8.38
2024-12-13 17:00:00,33.452,33.452,31.89,33.26
2024-12-13 18:00:00,40.026,40.026,38.6,39.97
2024-12-13 19:00:00,16.314,16.314,15.0,16.62
2024-12-13 20:00:00,7.385,7.385,6.26,7.88
2024-12-13 21:00:00,5.605,5.605,5.039,5.75
2024-12-13 22:00:00,6.441,6.441,5.0,6.37
2024-12-13 23:00:00,5.468,5.468,4.7,6.16
2024-12-14 00:00:00,6.075,6.075,2.709,8.65
2024-12-14 01:00:00,5.207,5.207,2.709,3.0
2024-12-14 02:00:00,4.529,4.529,2.527,3.0
2024-12-14 03:00:00,4.529,4.529,2.527,3.0
2024-12-14 04:00:00,4.756,4.756,2.482,3.0
2024-12-14 05:00:00,5.198,5.198,2.482,9.21
2024-12-14 06:00:00,7.716,7.716,5.0,11.73
2024-12-14 07:00:00,7.895,7.895,6.52,9.57
2024-12-14 08:00:00,15.971,15.971,15.0,18.78
2024-12-14 09:00:00,5.955,5.955,5.0,6.0
2024-12-14 10:00:00,5.765,5.765,5.0,12.5
2024-12-14 11:00:00,4.386,4.386,3.65,9.03
2024-12-14 12:00:00,4.386,4.386,3.65,10.0
2024-12-14 13:00:00,4.386,4.386,3.65,8.76
2024-12-14 14:00:00,4.386,4.386,3.65,8.46
2024-12-14 15:00:00,5.752,5.752,5.0,11.29
2024-12-14 16:00:00,5.907,5.907,5.0,19.3
2024-12-14 17:00:00,7.833,7.833,5.0,7.2
2024-12-14 18:00:00,7.219,7.219,5.0,15.14
2024-12-14 19:00:00,6.345,6.345,5.0,21.34
2024-12-14 20:00:00,5.886,5.886,5.0,9.08
2024-12-14 21:00:00,6.18,6.18,5.295,7.53
2024-12-14 22:00:00,7.93,7.93,5.0,10.0
2024-12-14 23:00:00,4.7,4.7,2.709,13.23
2024-12-15 00:00:00,11.611,11.611,5.0,13.11
2024-12-15 01:00:00,4.955,4.955,2.5,3.02
2024-12-15 02:00:00,4.535,4.535,2.5,3.02
2024-12-15 03:00:00,4.535,4.535,2.5,3.02
2024-12-15 04:00:00,4.535,4.535,2.5,3.02
2024-12-15 05:00:00,4.535,4.535,2.5,13.9
2024-12-15 06:00:00,4.762,4.762,3.0,23.24
2024-12-15 07:00:00,6.124,6.091,5.0,23.52
2024-12-15 08:00:00,5.955,5.715,5.0,20.76
2024-12-15 09:00:00,5.955,5.715,5.0,13.27
2024-12-15 10:00:00,5.671,5.671,5.0,7.87
2024-12-15 11:00:00,5.671,5.671,5.0,7.35
2024-12-15 12:00:00,5.671,5.671,5.0,11.8
2024-12-15 13:00:00,5.682,5.682,5.0,6.8
2024-12-15 14:00:00,5.682,5.682,5.0,10.24
2024-12-15 15:00:00,5.709,5.704,5.0,6.85
2024-12-15 16:00:00,5.704,5.704,5.0,10.0
2024-12-15 17:00:00,6.714,6.714,5.323,21.2
2024-12-15 18:00:00,5.87,5.87,5.0,14.74
2024-12-15 19:00:00,5.743,5.743,5.0,13.7
2024-12-15 20:00:00,5.682,5.682,5.0,7.61
2024-12-15 21:00:00,5.965,5.965,5.0,8.36
2024-12-15 22:00:00,5.671,5.671,5.0,7.91
2024-12-15 23:00:00,4.516,4.516,2.482,5.07
2024-12-16 00:00:00,4.762,4.762,3.0,6.23
2024-12-16 01:00:00,4.535,4.535,2.5,3.02
2024-12-16 02:00:00,4.535,4.535,2.5,3.02
2024-12-16 03:00:00,3.839,3.839,2.527,3.0
2024-12-16 04:00:00,3.839,3.839,2.527,3.0
2024-12-16 05:00:00,4.762,4.762,3.0,2.92
2024-12-16 06:00:00,5.826,5.232,3.11,12.8
2024-12-16 07:00:00,6.091,6.091,5.0,15.39
2024-12-16 08:00:00,6.222,5.671,5.0,14.61
2024-12-16 09:00:00,6.331,6.331,5.0,16.27
2024-12-16 10:00:00,5.955,5.955,5.0,12.36
2024-12-16 11:00:00,5.955,5.955,5.0,12.54
2024-12-16 12:00:00,5.955,5.955,5.0,13.44
2024-12-16 13:00:00,5.955,5.955,5.0,12.16
2024-12-16 14:00:00,5.955,5.955,5.0,13.03
2024-12-16 15:00:00,5.955,5.955,5.0,10.0
2024-12-16 16:00:00,6.767,6.767,5.0,14.83
2024-12-16 17:00:00,6.287,6.287,4.525,22.47
2024-12-16 18:00:00,5.895,5.895,4.525,17.06
2024-12-16 19:00:00,5.545,5.545,4.591,13.8
2024-12-16 20:00:00,5.545,5.545,4.525,9.84
2024-12-16 21:00:00,5.275,5.275,4.13,6.83
2024-12-16 22:00:00,5.275,5.275,4.13,5.5
2024-12-16 23:00:00,4.516,4.516,2.482,4.0
2024-12-17 00:00:00,4.516,4.516,2.482,1.35
2024-12-17 01:00:00,3.38,3.38,2.709,3.0
2024-12-17 02:00:00,2.944,2.944,2.709,3.0
2024-12-17 03:00:00,2.944,2.944,2.709,3.0
2024-12-17 04:00:00,2.944,2.944,2.709,3.0
2024-12-17 05:00:00,4.516,4.516,2.482,4.0
2024-12-17 06:00:00,5.296,5.182,3.0,7.64
2024-12-17 07:00:00,8.022,6.091,5.0,14.14
2024-12-17 08:00:00,6.375,5.715,5.0,10.69
2024-12-17 09:00:00,5.704,5.704,5.0,8.8
2024-12-17 10:00:00,5.682,5.682,5.0,8.68
2024-12-17 11:00:00,5.644,5.644,4.94,7.33
2024-12-17 12:00:00,5.644,5.644,4.94,4.77
2024-12-17 13:00:00,5.644,5.644,4.94,4.78
2024-12-17 14:00:00,5.704,5.704,5.0,11.05
2024-12-17 15:00:00,5.862,5.704,5.0,13.65
2024-12-17 16:00:00,6.944,6.944,6.0,20.12
2024-12-17 17:00:00,11.039,6.932,6.0,28.32
2024-12-17 18:00:00,8.6,6.925,6.0,24.22
2024-12-17 19:00:00,6.926,6.926,6.0,18.52
2024-12-17 20:00:00,5.757,5.757,5.0,10.0
2024-12-17 21:00:00,6.904,6.904,5.0,10.21
2024-12-17 22:00:00,5.275,5.275,4.13,5.52
2024-12-17 23:00:00,4.516,4.516,2.482,4.0
2024-12-18 00:00:00,4.723,4.713,2.482,4.0
2024-12-18 01:00:00,3.763,3.753,2.482,3.0
2024-12-18 02:00:00,2.816,2.816,2.669,3.0
2024-12-18 03:00:00,2.816,2.816,2.669,3.0
2024-12-18 04:00:00,2.816,2.816,2.669,3.0
2024-12-18 05:00:00,5.203,4.947,2.482,5.69
2024-12-18 06:00:00,10.595,6.091,5.0,14.83
2024-12-18 07:00:00,18.775,14.82,14.82,26.14
2024-12-18 08:00:00,16.583,13.31,13.31,19.68
2024-12-18 09:00:00,7.316,6.318,5.5,10.0
2024-12-18 10:00:00,5.545,5.54,5.0,7.86
2024-12-18 11:00:00,5.545,5.54,5.0,6.0
2024-12-18 12:00:00,5.545,5.54,5.0,8.15
2024-12-18 13:00:00,6.096,6.091,5.0,10.28
2024-12-18 14:00:00,7.045,6.091,5.0,13.34
2024-12-18 15:00:00,7.595,6.767,5.0,16.14
2024-12-18 16:00:00,10.265,10.255,10.02,19.99
2024-12-18 17:00:00,12.453,9.846,9.0,28.49
2024-12-18 18:00:00,10.862,6.777,6.51,20.76
2024-12-18 19:00:00,7.611,6.777,6.51,17.82
2024-12-18 20:00:00,5.267,5.0,4.689,10.0
2024-12-18 21:00:00,7.276,5.22,4.525,10.29
2024-12-18 22:00:00,6.091,6.091,5.0,5.95
2024-12-18 23:00:00,4.957,4.947,2.482,4.0
2024-12-19 00:00:00,3.681,3.671,2.482,4.0
2024-12-19 01:00:00,3.571,3.571,2.496,3.0
2024-12-19 02:00:00,2.798,2.798,2.651,3.0
2024-12-19 03:00:00,2.798,2.798,2.651,3.0
2024-12-19 04:00:00,3.709,3.699,2.63,3.0
2024-12-19 05:00:00,5.105,5.095,2.63,4.0
2024-12-19 06:00:00,13.328,6.091,5.0,14.77
2024-12-19 07:00:00,14.348,6.92,6.92,24.68
2024-12-19 08:00:00,12.399,7.0,7.0,18.35
2024-12-19 09:00:00,6.429,6.091,5.0,11.77
2024-12-19 10:00:00,5.267,5.267,5.0,8.15
2024-12-19 11:00:00,5.267,5.267,5.0,8.15
2024-12-19 12:00:00,4.448,4.448,4.23,9.05
2024-12-19 13:00:00,4.407,4.407,4.14,9.18
2024-12-19 14:00:00,5.223,5.213,5.0,11.41
2024-12-19 15:00:00,5.55,5.267,5.0,10.0
2024-12-19 16:00:00,8.103,5.0,5.0,22.54
2024-12-19 17:00:00,11.909,5.932,5.0,23.4
2024-12-19 18:00:00,7.715,5.971,5.0,15.21
2024-12-19 19:00:00,9.586,5.0,5.0,20.76
2024-12-19 20:00:00,6.772,5.087,5.0,12.23
2024-12-19 21:00:00,5.071,5.0,4.525,10.0
2024-12-19 22:00:00,6.636,6.636,5.0,6.37
2024-12-19 23:00:00,4.019,4.009,2.482,7.73
2024-12-20 00:00:00,4.281,4.271,2.482,4.85
2024-12-20 01:00:00,3.643,3.633,2.482,3.0
2024-12-20 02:00:00,3.633,3.633,2.482,3.0
2024-12-20 03:00:00,3.387,3.387,2.531,4.14
2024-12-20 04:00:00,3.633,3.633,2.482,3.0
2024-12-20 05:00:00,3.643,3.633,2.482,9.39
2024-12-20 06:00:00,8.01,6.091,5.0,16.77
2024-12-20 07:00:00,9.696,6.091,5.0,23.76
2024-12-20 08:00:00,12.216,6.091,5.0,20.76
2024-12-20 09:00:00,16.342,14.34,14.34,20.87
2024-12-20 10:00:00,11.145,11.145,10.0,13.55
2024-12-20 11:00:00,15.401,15.401,13.77,15.14
2024-12-20 12:00:00,12.071,12.071,10.44,10.0
2024-12-20 13:00:00,12.827,12.827,11.06,14.83
2024-12-20 14:00:00,11.265,11.265,10.0,10.0
2024-12-20 15:00:00,15.224,15.224,13.14,17.1
2024-12-20 16:00:00,6.22,6.22,5.419,13.26
2024-12-20 17:00:00,7.444,7.444,5.909,23.97
2024-12-20 18:00:00,5.886,5.886,4.733,15.46
2024-12-20 19:00:00,5.41,5.41,4.733,19.29
2024-12-20 20:00:00,5.084,5.084,4.525,5.75
2024-12-20 21:00:00,4.729,4.729,4.209,5.75
2024-12-20 22:00:00,6.511,6.511,4.209,5.5
2024-12-20 23:00:00,3.388,3.378,2.533,3.0
2024-12-21 00:00:00,8.045,4.947,2.482,13.07
2024-12-21 01:00:00,5.203,4.947,2.482,3.0
2024-12-21 02:00:00,2.85,2.84,2.698,3.0
2024-12-21 03:00:00,2.85,2.84,2.698,3.0
2024-12-21 04:00:00,2.85,2.84,2.698,3.0
2024-12-21 05:00:00,5.203,4.947,2.482,11.95
2024-12-21 06:00:00,5.501,5.082,2.78,20.36
2024-12-21 07:00:00,7.602,6.091,5.0,24.05
2024-12-21 08:00:00,7.695,6.091,5.0,23.8
2024-12-21 09:00:00,12.601,12.601,10.97,23.8
2024-12-21 10:00:00,5.545,5.545,5.0,12.77
2024-12-21 11:00:00,4.685,4.685,4.14,5.51
2024-12-21 12:00:00,4.685,4.685,4.14,11.03
2024-12-21 13:00:00,4.685,4.685,4.14,5.16
2024-12-21 14:00:00,4.685,4.685,4.14,5.14
2024-12-21 15:00:00,5.835,5.835,5.0,11.34
2024-12-21 16:00:00,14.536,14.536,11.82,29.02
2024-12-21 17:00:00,24.296,18.755,15.0,48.79
2024-12-21 18:00:00,18.804,18.804,15.0,39.35
2024-12-21 19:00:00,16.851,16.851,14.97,26.81
2024-12-21 20:00:00,14.756,14.756,11.62,17.0
2024-12-21 21:00:00,6.429,6.429,4.525,10.86
2024-12-21 22:00:00,7.716,7.716,5.0,10.83
2024-12-21 23:00:00,4.445,4.445,3.61,4.13
2024-12-22 00:00:00,6.358,6.358,5.0,22.35
2024-12-22 01:00:00,7.716,7.716,5.0,5.52
2024-12-22 02:00:00,5.207,5.197,4.75,5.27
2024-12-22 03:00:00,4.402,4.402,3.0,3.52
2024-12-22 04:00:00,5.197,5.197,4.75,5.27
2024-12-22 05:00:00,5.115,5.115,4.57,38.77
2024-12-22 06:00:00,7.716,7.716,5.0,43.18
2024-12-22 07:00:00,17.746,17.746,15.03,53.48
2024-12-22 08:00:00,27.716,27.716,25.0,67.04
2024-12-22 09:00:00,21.287,21.287,20.0,55.5
2024-12-22 10:00:00,8.41,8.41,7.87,18.45
2024-12-22 11:00:00,5.321,5.311,5.0,17.25
2024-12-22 12:00:00,5.311,5.311,5.0,29.88
2024-12-22 13:00:00,5.321,5.311,5.0,23.8
2024-12-22 14:00:00,5.506,5.496,5.0,23.8
2024-12-22 15:00:00,5.58,5.57,5.57,30.46
2024-12-22 16:00:00,21.767,21.767,20.0,31.82
2024-12-22 17:00:00,23.661,23.661,22.57,51.11
2024-12-22 18:00:00,21.086,21.086,20.0,37.32
2024-12-22 19:00:00,29.701,29.701,28.61,46.66
2024-12-22 20:00:00,21.085,21.085,20.0,24.98
2024-12-22 21:00:00,11.424,11.424,9.52,23.8
2024-12-22 22:00:00,5.545,5.54,5.0,6.95
2024-12-22 23:00:00,5.321,5.311,5.0,16.41
2024-12-23 00:00:00,5.321,5.311,5.0,10.27
2024-12-23 01:00:00,5.311,5.311,5.0,5.52
2024-12-23 02:00:00,5.311,5.311,5.0,5.52
2024-12-23 03:00:00,5.311,5.311,5.0,5.52
2024-12-23 04:00:00,5.311,5.311,5.0,5.52
2024-12-23 05:00:00,5.55,5.54,5.0,21.56
2024-12-23 06:00:00,27.716,27.716,25.0,99.46
2024-12-23 07:00:00,42.126,42.126,39.41,105.18
2024-12-23 08:00:00,32.095,32.095,29.4,80.14
2024-12-23 09:00:00,26.631,26.631,25.0,96.64
2024-12-23 10:00:00,6.668,6.668,5.07,6.07
2024-12-23 11:00:00,5.311,5.311,5.0,8.34
2024-12-23 12:00:00,5.311,5.311,5.0,23.8
2024-12-23 13:00:00,5.311,5.311,5.0,12.95
2024-12-23 14:00:00,5.311,5.311,5.0,23.8
2024-12-23 15:00:00,7.767,7.767,6.0,32.0
2024-12-23 16:00:00,12.487,12.487,10.72,23.8
2024-12-23 17:00:00,16.091,16.091,15.0,43.45
2024-12-23 18:00:00,16.091,16.091,15.0,50.07
2024-12-23 19:00:00,16.091,16.091,15.0,27.72
2024-12-23 20:00:00,7.085,7.085,6.0,23.8
2024-12-23 21:00:00,6.904,6.904,5.0,23.8
2024-12-23 22:00:00,7.716,7.716,5.0,10.93
2024-12-23 23:00:00,4.156,4.156,2.482,14.06
2024-12-24 00:00:00,5.425,5.425,2.709,9.21
2024-12-24 01:00:00,5.425,5.425,2.709,3.0
2024-12-24 02:00:00,2.991,2.991,2.709,3.0
2024-12-24 03:00:00,2.991,2.991,2.709,3.0
2024-12-24 04:00:00,2.991,2.991,2.709,3.0
2024-12-24 05:00:00,10.775,10.775,4.518,23.76
2024-12-24 06:00:00,10.625,10.625,5.0,16.03
2024-12-24 07:00:00,12.112,12.112,10.11,24.92
2024-12-24 08:00:00,12.755,12.755,10.06,15.95
