HourOfYear,mileage_factor_RegU_CAISO,mileage_factor_RegD_CAISO
7586,0.9862,1.0159
7587,0.9863,1.0075
7588,0.9941,0.9734
7589,0.9930,0.9645
7590,0.9797,0.9827
7591,0.9774,0.9840
7592,0.9858,0.9825
7593,0.9890,0.9918
7594,1.0046,0.9873
7595,1.0075,0.9781
7596,0.9983,0.9863
7597,1.0114,0.9933
7598,1.0227,1.0000
7599,1.0122,0.9841
7600,1.0151,0.9941
7601,1.0184,1.0003
7602,1.0182,1.0034
7603,1.0023,1.0067
7604,1.0291,1.0094
7605,1.0199,1.0001
7606,1.0196,0.9899
7607,1.0244,0.9985
7608,1.0162,0.9971
7609,1.0245,1.0134
7610,1.0200,1.0068
7611,1.0106,1.0058
7612,0.9957,0.9934
7613,0.9931,0.9844
7614,0.9976,0.9813
7615,0.9952,0.9743
7616,1.0020,0.9877
7617,1.0167,0.9986
7618,1.0109,0.9790
7619,1.0193,0.9737
7620,1.0174,0.9733
7621,1.0171,0.9825
7622,1.0141,0.9821
7623,1.0151,0.9589
7624,1.0049,0.9521
7625,0.9974,0.9744
7626,0.9924,0.9722
7627,0.9779,0.9821
7628,0.9709,0.9926
7629,0.9753,0.9810
7630,0.9746,0.9838
7631,0.9788,1.0025
7632,0.9883,1.0049
7633,0.9927,1.0050
7634,0.9931,1.0039
7635,0.9775,1.0143
7636,0.9821,1.0313
7637,0.9792,1.0067
7638,0.9893,1.0263
7639,0.9840,1.0268
7640,0.9765,1.0287
7641,0.9937,1.0204
7642,0.9784,1.0342
7643,0.9977,1.0279
7644,0.9991,1.0236
7645,0.9962,1.0116
7646,0.9930,0.9985
7647,1.0022,0.9897
7648,1.0038,1.0014
7649,1.0047,1.0123
7650,1.0032,1.0190
7651,0.9985,1.0147
7652,1.0101,1.0202
7653,1.0040,1.0096
7654,0.9916,1.0077
7655,0.9959,1.0013
7656,0.9836,0.9945
7657,1.0000,0.9973
7658,1.0037,1.0031
7659,0.9838,0.9999
7660,0.9902,1.0056
7661,0.9886,1.0044
7662,1.0023,0.9848
7663,1.0006,0.9792
7664,0.9994,0.9867
7665,0.9959,0.9933
7666,0.9939,0.9900
7667,0.9761,0.9834
7668,0.9753,0.9989
7669,0.9706,1.0056
7670,0.9722,0.9867
7671,0.9872,0.9901
7672,1.0042,0.9925
7673,1.0053,0.9874
7674,0.9989,0.9879
7675,0.9862,0.9782
7676,0.9843,0.9897
7677,0.9758,1.0048
7678,0.9781,0.9960
7679,0.9816,0.9946
7680,0.9866,0.9855
7681,0.9900,0.9843
7682,0.9743,0.9932
7683,0.9702,0.9930
7684,0.9671,1.0010
7685,0.9690,1.0215
7686,0.9756,1.0122
7687,0.9730,1.0115
7688,1.0067,1.0058
7689,1.0166,1.0112
7690,1.0042,1.0098
7691,1.0155,1.0102
7692,1.0278,1.0085
7693,1.0114,1.0062
7694,0.9985,1.0087
7695,0.9999,1.0087
7696,1.0096,1.0176
7697,1.0108,1.0128
7698,0.9932,1.0263
7699,0.9872,1.0234
7700,0.9842,1.0400
7701,0.9947,1.0448
7702,0.9828,1.0359
7703,0.9744,1.0267
7704,0.9796,1.0104
7705,0.9833,1.0223
7706,0.9945,1.0379
7707,0.9899,1.0250
7708,1.0015,1.0205
7709,1.0096,1.0195
7710,1.0069,1.0169
7711,1.0007,1.0052
7712,1.0159,1.0148
7713,1.0173,1.0126
7714,1.0115,1.0299
7715,1.0006,1.0224
7716,1.0123,1.0188
7717,1.0042,1.0110
7718,0.9986,0.9949
7719,0.9920,0.9952
7720,0.9900,0.9891
7721,0.9954,1.0005
7722,0.9916,0.9992
7723,0.9922,0.9930
7724,0.9872,0.9796
7725,0.9940,0.9898
7726,0.9942,0.9859
7727,0.9840,0.9924
7728,0.9858,0.9981
7729,0.9905,1.0053
7730,0.9885,0.9944
7731,0.9717,1.0022
7732,0.9882,0.9982
7733,0.9812,1.0014
7734,0.9902,0.9997
7735,0.9886,1.0109
7736,0.9898,1.0122
7737,0.9898,1.0119
7738,1.0008,1.0352
7739,1.0028,1.0444
7740,1.0036,1.0319
7741,0.9919,1.0212
7742,1.0070,1.0156
7743,0.9919,1.0137
7744,1.0052,0.9997
7745,0.9876,1.0085
7746,1.0064,1.0019
7747,1.0089,1.0145
7748,1.0026,1.0187
7749,0.9896,1.0070
7750,0.9913,1.0045
7751,0.9971,0.9890
7752,0.9981,0.9948
7753,0.9948,0.9867
7754,0.9891,0.9896
7755,1.0018,0.9870
7756,0.9986,1.0018
7757,1.0022,1.0006
7758,1.0068,1.0196
7759,0.9943,0.9953
7760,0.9944,0.9903
7761,1.0073,1.0139
7762,1.0086,1.0080
7763,1.0111,1.0133
7764,1.0052,1.0023
7765,1.0142,1.0236
7766,1.0294,1.0166
7767,1.0170,1.0022
7768,1.0210,1.0009
7769,1.0047,0.9900
7770,1.0094,0.9802
7771,1.0117,0.9686
7772,0.9991,0.9663
7773,1.0077,0.9775
7774,0.9973,0.9957
7775,1.0153,1.0046
7776,1.0138,1.0090
7777,1.0099,1.0069
7778,1.0021,1.0060
7779,1.0072,0.9953
7780,1.0090,0.9997
7781,1.0087,0.9956
7782,1.0003,0.9977
7783,0.9978,1.0005
7784,0.9915,1.0043
7785,0.9774,1.0033
7786,0.9803,1.0102
7787,0.9737,1.0004
7788,0.9969,0.9892
7789,1.0145,0.9779
7790,1.0151,0.9844
7791,0.9957,0.9896
7792,1.0006,0.9906
7793,0.9985,0.9958
7794,1.0089,1.0093
7795,1.0166,0.9886
7796,1.0067,0.9863
7797,1.0021,0.9817
7798,0.9978,0.9770
7799,0.9944,0.9875
7800,0.9810,0.9896
7801,0.9879,0.9880
7802,0.9909,0.9976
7803,0.9896,1.0153
7804,0.9940,1.0164
7805,0.9980,1.0070
7806,1.0090,1.0026
7807,1.0155,1.0109
7808,1.0221,1.0046
7809,1.0099,1.0054
7810,0.9979,1.0041
7811,1.0069,1.0174
7812,1.0212,1.0076
7813,1.0251,0.9933
7814,1.0235,0.9896
7815,1.0193,0.9876
7816,1.0418,0.9861
7817,1.0418,0.9831
7818,1.0324,0.9881
7819,1.0445,0.9802
7820,1.0521,1.0002
7821,1.0296,0.9978
7822,1.0130,0.9953
7823,1.0088,0.9981
7824,1.0188,0.9967
7825,1.0101,0.9944
7826,0.9990,1.0063
7827,1.0066,1.0084
7828,0.9878,1.0074
7829,0.9869,0.9983
7830,0.9795,0.9977
7831,0.9831,0.9843
7832,0.9776,0.9925
7833,0.9803,1.0039
7834,0.9877,1.0102
7835,0.9911,1.0040
7836,0.9878,0.9874
7837,0.9869,0.9874
7838,1.0098,1.0000
7839,1.0161,1.0032
7840,1.0110,1.0027
7841,1.0106,1.0074
7842,1.0128,1.0030
7843,1.0036,1.0019
7844,1.0029,1.0078
7845,0.9926,1.0006
7846,0.9849,0.9962
7847,0.9956,1.0074
7848,1.0056,0.9998
7849,1.0150,0.9855
7850,1.0117,0.9764
7851,1.0051,0.9834
7852,1.0042,0.9966
7853,0.9872,1.0171
7854,1.0021,1.0079
7855,0.9771,0.9899
7856,0.9901,1.0097
7857,0.9829,1.0163
7858,0.9860,1.0112
7859,0.9808,1.0056
7860,0.9767,1.0013
7861,0.9587,0.9985
7862,0.9547,1.0008
7863,0.9712,1.0043
7864,0.9653,1.0122
7865,0.9601,1.0063
7866,0.9664,1.0165
7867,0.9513,1.0090
7868,0.9570,1.0110
7869,0.9671,0.9916
7870,0.9765,0.9872
7871,0.9713,0.9923
7872,0.9875,0.9835
7873,0.9991,0.9787
7874,0.9835,0.9896
7875,0.9930,0.9788
7876,0.9957,0.9848
7877,1.0011,0.9991
7878,0.9953,1.0086
7879,0.9844,1.0262
7880,0.9859,1.0217
7881,0.9919,1.0227
7882,0.9970,1.0209
7883,1.0006,1.0205
7884,0.9907,1.0203
7885,1.0049,1.0052
7886,1.0148,1.0065
7887,1.0144,1.0214
7888,1.0031,1.0233
7889,1.0049,1.0140
7890,1.0001,1.0189
7891,0.9969,0.9990
7892,1.0036,1.0040
7893,0.9991,0.9833
7894,1.0121,0.9756
7895,1.0157,0.9737
7896,1.0220,0.9698
7897,1.0098,0.9823
7898,1.0024,0.9801
7899,0.9907,0.9711
7900,1.0044,0.9719
7901,1.0298,0.9743
7902,1.0291,0.9807
7903,1.0261,0.9790
7904,1.0171,0.9915
7905,1.0287,0.9959
7906,1.0230,0.9939
7907,1.0130,1.0036
7908,0.9972,1.0241
7909,0.9882,1.0198
7910,0.9910,0.9988
7911,0.9760,0.9979
7912,0.9692,1.0120
7913,0.9899,1.0063
7914,0.9993,1.0061
7915,0.9965,0.9921
7916,1.0057,0.9980
7917,0.9977,0.9903
7918,1.0052,1.0022
7919,1.0009,0.9956
7920,1.0187,0.9813
7921,1.0049,0.9876
7922,1.0180,0.9854
7923,1.0135,0.9752
7924,0.9940,0.9872
7925,0.9979,0.9872
7926,1.0046,0.9993
7927,1.0174,0.9947
7928,1.0212,0.9926
7929,1.0089,0.9985
7930,1.0167,1.0042
7931,1.0142,0.9941
7932,0.9972,0.9945
7933,0.9969,1.0203
7934,0.9868,1.0325
7935,0.9879,1.0306
7936,0.9967,1.0455
7937,0.9871,1.0397
7938,0.9921,1.0255
7939,1.0034,1.0329
7940,0.9971,1.0133
7941,0.9950,1.0029
7942,1.0057,1.0035
7943,1.0148,1.0158
7944,1.0015,1.0243
7945,0.9918,1.0078
7946,1.0005,0.9973
7947,0.9983,0.9871
7948,0.9972,0.9894
7949,0.9817,0.9932
7950,0.9809,0.9914
7951,0.9828,0.9878
7952,0.9925,0.9835
7953,0.9905,0.9998
7954,0.9988,0.9926
7955,0.9975,0.9807
7956,1.0094,1.0050
7957,1.0075,1.0039
7958,1.0015,1.0064
7959,0.9946,0.9981
7960,0.9861,0.9999
7961,0.9915,0.9914
7962,1.0109,0.9836
7963,1.0160,0.9800
7964,1.0169,0.9747
7965,1.0026,0.9898
7966,0.9914,0.9912
7967,1.0016,1.0033
7968,1.0055,1.0078
7969,0.9987,1.0316
7970,0.9834,1.0213
7971,0.9846,1.0117
7972,0.9792,1.0149
7973,0.9782,1.0175
7974,0.9705,1.0111
7975,0.9832,1.0145
7976,0.9807,1.0010
7977,0.9888,1.0047
7978,0.9944,0.9971
7979,0.9901,0.9945
7980,0.9902,0.9861
7981,1.0080,0.9826
7982,0.9972,0.9778
7983,0.9901,0.9865
7984,0.9728,1.0048
7985,0.9764,0.9899
7986,0.9616,0.9984
7987,0.9642,1.0072
7988,0.9542,1.0037
7989,0.9692,0.9922
7990,0.9732,0.9850
7991,0.9478,0.9935
7992,0.9485,0.9889
7993,0.9535,0.9893
7994,0.9668,0.9760
7995,0.9807,0.9846
7996,0.9878,0.9966
7997,0.9928,0.9886
7998,0.9979,0.9854
7999,1.0041,0.9747
8000,1.0035,0.9763
8001,1.0009,0.9814
8002,1.0024,0.9863
8003,1.0126,0.9989
8004,0.9889,1.0098
8005,0.9701,1.0125
8006,0.9806,0.9959
8007,0.9760,1.0010
8008,0.9810,0.9885
8009,0.9841,0.9896
8010,1.0067,0.9942
8011,1.0116,0.9916
8012,1.0186,1.0071
8013,1.0124,1.0032
8014,1.0028,1.0039
8015,0.9946,1.0157
8016,1.0068,1.0054
8017,1.0103,1.0019
8018,1.0091,1.0119
8019,1.0230,1.0143
8020,1.0176,1.0122
8021,1.0074,0.9958
8022,1.0029,0.9942
8023,1.0122,0.9843
8024,0.9975,0.9947
8025,0.9975,0.9960
8026,1.0126,0.9808
8027,1.0140,0.9677
8028,1.0097,0.9671
8029,1.0254,0.9607
8030,1.0240,0.9626
8031,1.0050,0.9742
8032,1.0025,0.9704
8033,1.0131,0.9824
8034,1.0122,0.9808
8035,1.0241,0.9872
8036,1.0100,0.9750
8037,1.0074,0.9882
8038,1.0093,1.0022
8039,0.9963,0.9988
8040,0.9969,0.9938
8041,1.0013,0.9953
8042,0.9896,0.9939
8043,0.9780,0.9905
8044,0.9928,1.0136
8045,0.9952,1.0202
8046,0.9747,1.0200
8047,0.9732,1.0187
8048,0.9788,1.0003
8049,0.9619,0.9968
8050,0.9605,0.9926
8051,0.9648,1.0039
8052,0.9683,0.9941
8053,0.9644,0.9992
8054,0.9696,0.9920
8055,0.9715,0.9960
8056,0.9749,0.9910
8057,0.9823,0.9946
8058,0.9686,0.9969
8059,0.9808,1.0016
8060,0.9891,1.0110
8061,0.9955,1.0152
8062,0.9947,1.0207
8063,0.9938,1.0304
8064,0.9938,1.0236
8065,0.9956,1.0191
8066,1.0036,1.0054
8067,1.0098,0.9993
8068,1.0055,0.9809
8069,1.0098,0.9932
8070,1.0125,0.9910
8071,1.0165,1.0057
8072,1.0100,1.0066
8073,1.0199,0.9979
8074,1.0236,0.9840
8075,1.0094,0.9675
8076,1.0004,0.9617
8077,1.0142,0.9730
8078,0.9947,0.9837
8079,0.9954,0.9879
8080,1.0154,0.9922
8081,1.0223,0.9816
8082,1.0276,0.9757
8083,1.0117,0.9731
8084,1.0168,0.9815
8085,1.0277,0.9736
8086,1.0199,0.9839
8087,1.0163,0.9756
8088,1.0225,0.9900
8089,1.0165,0.9828
8090,0.9997,0.9773
8091,0.9750,0.9879
8092,0.9824,0.9902
8093,0.9810,0.9926
8094,0.9595,0.9997
8095,0.9596,0.9999
8096,0.9634,1.0100
8097,0.9656,1.0030
8098,0.9822,1.0024
8099,0.9914,1.0087
8100,0.9916,1.0192
8101,0.9816,1.0067
8102,0.9913,1.0020
8103,1.0063,1.0014
8104,1.0209,1.0012
8105,1.0146,1.0036
8106,1.0173,1.0118
8107,1.0083,1.0130
8108,0.9993,1.0070
8109,1.0060,1.0122
8110,0.9935,1.0315
8111,0.9903,1.0220
8112,1.0025,1.0124
8113,0.9975,1.0006
8114,0.9886,1.0126
8115,1.0088,1.0007
8116,1.0123,0.9960
8117,0.9952,1.0024
8118,0.9991,0.9923
8119,0.9982,0.9992
8120,1.0059,0.9993
8121,1.0094,0.9774
8122,1.0073,0.9916
8123,1.0083,1.0022
8124,1.0097,0.9943
8125,1.0116,0.9886
8126,1.0061,0.9872
8127,0.9919,0.9966
8128,0.9913,1.0021
8129,0.9888,1.0042
8130,0.9903,1.0123
8131,1.0021,1.0000
8132,1.0149,0.9903
8133,1.0187,1.0053
8134,1.0227,0.9990
8135,1.0177,0.9968
8136,1.0110,0.9946
8137,1.0157,0.9913
8138,1.0217,0.9925
8139,1.0265,0.9914
8140,1.0204,0.9989
8141,1.0174,1.0158
8142,1.0319,1.0111
8143,1.0040,1.0189
8144,1.0122,1.0157
8145,1.0069,1.0088
8146,1.0025,0.9968
8147,0.9995,0.9926
8148,0.9827,0.9685
8149,0.9840,0.9790
8150,0.9985,0.9852
8151,0.9961,0.9871
8152,0.9954,0.9796
8153,0.9881,0.9837
8154,0.9905,0.9885
8155,0.9690,0.9902
8156,0.9674,0.9849
8157,0.9768,0.9879
8158,0.9690,0.9776
8159,0.9634,0.9870
8160,0.9658,0.9934
8161,0.9765,1.0102
8162,0.9900,0.9983
8163,0.9918,0.9944
8164,0.9905,0.9937
8165,0.9959,0.9858
8166,0.9946,0.9792
8167,1.0023,0.9798
8168,1.0154,0.9710
8169,1.0111,0.9842
8170,0.9987,0.9845
8171,0.9984,0.9904
8172,1.0170,0.9944
8173,1.0168,0.9976
8174,1.0048,1.0031
8175,1.0043,0.9979
8176,1.0028,1.0179
8177,0.9948,1.0136
8178,1.0072,1.0037
8179,1.0115,0.9909
8180,1.0199,0.9789
8181,0.9882,1.0137
8182,0.9929,1.0129
8183,0.9949,1.0041
8184,0.9869,0.9953
8185,0.9933,1.0021
8186,0.9857,0.9942
8187,0.9737,0.9991
8188,0.9851,1.0052
8189,0.9864,1.0065
8190,0.9740,0.9878
8191,0.9918,1.0024
8192,0.9938,1.0069
8193,0.9876,1.0242
8194,0.9750,1.0251
8195,0.9695,1.0136
8196,0.9602,1.0078
8197,0.9830,1.0051
8198,1.0043,1.0015
8199,1.0147,0.9954
8200,0.9969,0.9986
8201,1.0024,0.9935
8202,1.0232,1.0085
8203,1.0117,0.9936
8204,1.0087,0.9933
8205,1.0235,0.9860
8206,1.0224,0.9864
8207,1.0244,0.9961
8208,1.0137,1.0012
8209,0.9979,1.0156
8210,1.0027,1.0010
8211,0.9977,0.9864
8212,0.9922,0.9795
8213,0.9863,0.9707
8214,0.9963,0.9800
8215,1.0014,0.9910
8216,1.0185,1.0051
8217,1.0257,0.9897
8218,1.0224,0.9852
8219,1.0193,0.9752
8220,1.0254,0.9703
8221,1.0221,0.9804
8222,1.0294,0.9654
8223,1.0257,0.9613
8224,1.0271,0.9678
8225,1.0359,0.9566
8226,1.0152,0.9748
8227,1.0253,0.9731
8228,1.0341,0.9950
8229,1.0258,0.9970
8230,1.0222,0.9938
8231,1.0154,0.9840
8232,1.0076,0.9762
8233,1.0179,0.9686
8234,1.0020,0.9778
8235,1.0030,0.9927
8236,0.9909,0.9987
8237,0.9879,0.9852
8238,0.9801,0.9880
8239,0.9847,0.9887
8240,0.9925,0.9877
8241,1.0048,0.9712
8242,1.0040,0.9533
8243,1.0212,0.9558
8244,1.0135,0.9565
8245,1.0182,0.9743
8246,1.0276,0.9854
8247,1.0197,0.9909
8248,1.0215,0.9859
8249,0.9950,1.0005
8250,1.0064,1.0170
8251,0.9979,1.0199
8252,1.0126,1.0114
8253,1.0101,1.0072
8254,1.0172,1.0290
8255,1.0087,1.0261
8256,1.0361,1.0329
8257,1.0313,1.0242
8258,1.0471,1.0113
8259,1.0386,1.0015
8260,1.0287,0.9783
8261,1.0297,0.9767
8262,1.0356,0.9977
8263,1.0376,1.0003
8264,1.0359,0.9964
8265,1.0300,0.9868
8266,1.0324,0.9943
8267,1.0304,1.0001
8268,1.0237,1.0047
8269,1.0181,0.9984
8270,1.0280,0.9949
8271,1.0111,0.9956
8272,1.0172,0.9835
8273,1.0212,0.9970
8274,1.0377,0.9866
8275,1.0020,1.0077
8276,0.9877,1.0086
8277,0.9819,1.0112
8278,0.9795,0.9965
8279,0.9919,0.9991
8280,0.9813,1.0080
8281,0.9821,1.0091
8282,0.9791,1.0085
8283,0.9803,1.0046
8284,0.9966,1.0071
8285,1.0025,1.0023
8286,0.9965,1.0046
8287,0.9846,1.0177
8288,0.9923,1.0254
8289,0.9877,1.0224
8290,0.9875,1.0079
8291,0.9876,1.0045
8292,0.9999,1.0077
8293,0.9968,1.0111
8294,0.9936,1.0194
8295,0.9865,1.0049
8296,0.9821,1.0135
8297,0.9937,1.0174
8298,0.9949,1.0260
8299,0.9940,1.0098
8300,0.9831,1.0372
8301,0.9768,1.0215
8302,0.9859,1.0118
8303,0.9865,1.0033
8304,0.9869,1.0083
8305,0.9926,1.0092
8306,0.9998,1.0053
8307,1.0061,1.0180
8308,1.0024,1.0220
8309,1.0009,1.0135
8310,1.0056,1.0015
8311,0.9842,1.0113
8312,0.9886,1.0007
8313,0.9971,1.0064
8314,0.9914,0.9836
8315,0.9813,0.9862
8316,0.9977,1.0027
8317,0.9909,1.0067
8318,0.9922,1.0206
8319,0.9965,1.0123
8320,0.9888,1.0124
8321,0.9765,1.0086
8322,0.9834,1.0075
8323,0.9737,0.9978
8324,0.9846,0.9985
8325,0.9861,0.9964
8326,1.0081,0.9926
8327,1.0080,0.9889
8328,1.0000,0.9874
8329,1.0072,0.9984
8330,1.0157,1.0005
8331,1.0006,0.9983
8332,1.0044,1.0028
8333,1.0067,1.0060
8334,1.0143,1.0033
8335,1.0024,0.9920
8336,1.0085,0.9715
8337,1.0107,0.9926
8338,1.0066,0.9926
8339,1.0297,0.9860
8340,1.0135,0.9813
8341,1.0088,0.9930
8342,0.9991,1.0129
8343,1.0023,1.0197
8344,1.0174,1.0085
8345,1.0273,1.0223
8346,0.9984,1.0349
8347,1.0131,1.0105
8348,1.0061,1.0237
8349,0.9987,1.0112
8350,1.0003,1.0117
8351,0.9976,1.0261
8352,0.9950,1.0132
8353,0.9892,1.0180
8354,0.9941,1.0232
8355,1.0062,1.0226
8356,1.0064,1.0080
8357,1.0044,1.0082
8358,1.0092,0.9994
8359,1.0190,1.0061
8360,1.0167,1.0172
8361,1.0122,1.0277
8362,1.0158,1.0337
8363,1.0067,1.0109
8364,0.9868,0.9971
8365,0.9948,0.9846
8366,0.9919,0.9849
8367,0.9886,0.9958
8368,0.9734,0.9957
8369,0.9714,0.9913
8370,0.9734,0.9772
8371,0.9913,0.9926
8372,1.0088,1.0001
8373,1.0056,1.0040
8374,1.0096,0.9975
8375,0.9974,1.0016
8376,0.9990,0.9960
8377,0.9954,0.9962
8378,0.9819,1.0045
8379,0.9955,0.9928
8380,0.9981,0.9953
8381,1.0048,1.0082
8382,1.0003,1.0245
8383,0.9793,1.0092
8384,0.9701,1.0091
8385,0.9838,1.0020
8386,0.9845,1.0145
8387,0.9929,1.0017
8388,0.9903,1.0077
8389,0.9929,0.9878
8390,0.9942,0.9952
8391,0.9869,1.0043
8392,0.9916,0.9981
8393,1.0072,0.9786
8394,1.0014,0.9919
8395,0.9860,0.9759
8396,0.9951,0.9629
8397,0.9835,0.9737
8398,0.9776,0.9862
8399,0.9792,0.9900
8400,0.9887,0.9749
8401,0.9952,0.9627
8402,0.9931,0.9685
8403,0.9824,0.9878
8404,1.0100,1.0025
8405,1.0098,1.0028
8406,1.0155,0.9986
8407,1.0171,0.9811
8408,1.0277,0.9808
8409,1.0130,0.9764
8410,1.0139,0.9918
8411,1.0085,0.9935
8412,0.9971,0.9898
8413,1.0095,0.9892
8414,0.9992,0.9902
8415,1.0037,0.9959
8416,1.0184,1.0104
8417,1.0302,0.9994
8418,1.0163,0.9831
8419,1.0222,0.9759
8420,1.0235,0.9779
8421,1.0085,0.9775
8422,0.9901,0.9711
8423,0.9920,1.0005
8424,1.0044,1.0105
8425,1.0301,1.0014
8426,1.0191,1.0010
8427,1.0173,1.0083
8428,1.0047,1.0120
8429,1.0183,1.0118
8430,1.0179,1.0016
8431,1.0186,1.0075
8432,1.0164,1.0117
8433,1.0058,1.0099
8434,1.0131,1.0038
8435,1.0200,1.0033
8436,1.0280,1.0025
8437,1.0326,0.9802
8438,1.0180,0.9747
8439,1.0129,0.9739
8440,1.0145,0.9734
8441,1.0062,0.9663
8442,0.9947,0.9581
8443,0.9931,0.9657
8444,0.9957,0.9804
8445,1.0269,0.9768
8446,1.0338,0.9876
8447,1.0211,0.9874
8448,1.0107,0.9996
8449,0.9990,1.0025
8450,1.0060,0.9985
8451,1.0015,1.0209
8452,1.0000,1.0131
8453,0.9956,1.0120
8454,1.0173,1.0171
8455,1.0260,1.0063
8456,1.0122,0.9938
8457,0.9996,0.9976
8458,1.0107,1.0012
8459,1.0001,0.9956
8460,1.0120,0.9999
8461,1.0164,1.0055
8462,1.0051,0.9961
8463,1.0101,1.0056
8464,1.0120,0.9953
8465,0.9954,1.0032
8466,0.9963,1.0179
8467,0.9937,1.0179
8468,0.9982,1.0094
8469,0.9970,1.0182
8470,1.0010,1.0153
8471,0.9952,1.0141
8472,0.9950,1.0219
8473,0.9839,1.0382
8474,0.9832,1.0385
8475,0.9824,1.0359
8476,0.9725,1.0231
8477,0.9781,1.0202
8478,0.9968,1.0253
8479,0.9909,1.0221
8480,1.0032,1.0337
8481,1.0052,1.0456
8482,0.9864,1.0518
8483,1.0113,1.0501
8484,1.0009,1.0339
8485,1.0010,1.0218
8486,1.0043,1.0167
8487,1.0032,1.0040
8488,1.0101,1.0029
8489,1.0194,0.9977
8490,1.0076,1.0023
8491,1.0042,0.9989
8492,0.9973,1.0055
8493,0.9916,0.9949
8494,0.9942,0.9830
8495,1.0043,0.9835
8496,0.9888,0.9947
8497,0.9895,0.9997
8498,0.9837,1.0003
8499,0.9924,1.0091
8500,0.9986,1.0133
8501,1.0078,1.0254
8502,0.9950,1.0184
8503,0.9990,1.0208
8504,0.9985,1.0262
8505,0.9837,1.0171
8506,0.9728,1.0191
8507,0.9736,1.0260
8508,0.9784,1.0255
8509,0.9934,1.0090
8510,0.9918,1.0152
8511,0.9966,1.0201
8512,0.9980,1.0017
8513,0.9900,1.0038
8514,0.9874,1.0095
8515,0.9900,1.0174
8516,0.9805,1.0122
8517,0.9893,1.0123
8518,1.0044,0.9929
8519,1.0181,1.0035
8520,1.0211,0.9967
8521,1.0204,1.0025
8522,0.9998,0.9920
8523,0.9906,0.9984
8524,0.9798,1.0005
8525,0.9791,0.9987
8526,0.9899,0.9724
8527,0.9941,0.9685
8528,0.9986,0.9766
8529,1.0031,0.9702
8530,0.9958,0.9743
8531,0.9945,0.9730
8532,0.9974,0.9878
8533,1.0080,0.9744
8534,1.0054,0.9745
8535,1.0023,0.9774
8536,0.9893,0.9928
8537,0.9838,0.9988
8538,0.9888,1.0077
8539,0.9893,1.0027
8540,0.9779,1.0016
8541,0.9684,1.0003
8542,0.9644,1.0017
8543,0.9683,1.0089
8544,0.9830,1.0126
8545,0.9884,1.0264
8546,0.9818,1.0305
8547,0.9786,1.0259
8548,0.9869,1.0145
8549,0.9924,1.0172
8550,0.9875,0.9982
8551,0.9688,0.9922
8552,0.9773,0.9951
8553,0.9783,1.0066
8554,0.9980,1.0035
8555,0.9953,1.0060
8556,0.9959,1.0001
8557,0.9947,1.0196
8558,0.9996,1.0249
8559,1.0033,1.0225
8560,0.9925,1.0256
8561,0.9818,1.0168
8562,0.9951,1.0103
8563,0.9918,1.0175
8564,0.9982,1.0210
8565,0.9954,1.0226
8566,0.9793,1.0072
8567,0.9957,1.0121
8568,1.0037,1.0182
8569,1.0080,1.0221
8570,0.9979,1.0269
8571,1.0047,1.0253
8572,1.0064,1.0347
8573,0.9987,1.0402
8574,0.9965,1.0346
8575,0.9965,1.0188
8576,0.9918,1.0184
8577,0.9961,1.0146
8578,1.0047,1.0220
8579,0.9996,1.0118
8580,0.9987,0.9972
8581,0.9979,0.9799
8582,1.0059,0.9952
8583,1.0065,1.0084
8584,1.0147,1.0255
8585,1.0060,1.0399
8586,1.0048,1.0478
8587,1.0092,1.0466
8588,1.0139,1.0344
8589,1.0080,1.0226
8590,1.0062,1.0189
8591,0.9976,1.0249
8592,0.9805,1.0114
8593,0.9812,0.9997
8594,0.9818,1.0050
8595,0.9813,0.9950
8596,0.9749,0.9812
8597,0.9846,0.9835
8598,0.9936,0.9937
8599,0.9942,0.9882
8600,0.9879,0.9793
8601,0.9848,0.9720
8602,0.9873,0.9780
8603,0.9974,0.9809
8604,0.9858,0.9792
8605,0.9833,0.9797
8606,0.9877,0.9867
8607,0.9968,0.9895
8608,0.9854,0.9856
8609,0.9813,0.9987
8610,0.9636,1.0107
8611,0.9821,1.0008
8612,0.9753,0.9894
8613,0.9843,0.9907
8614,1.0002,0.9966
8615,1.0129,0.9973
8616,0.9941,1.0178
8617,1.0044,1.0164
8618,1.0110,1.0153
8619,1.0178,1.0177
8620,0.9945,1.0163
8621,0.9901,1.0149
8622,0.9764,0.9991
8623,0.9764,0.9961
8624,0.9880,0.9946
8625,1.0080,1.0007
8626,1.0143,1.0128
8627,1.0153,1.0127
8628,1.0079,1.0054
8629,1.0014,0.9912
8630,1.0050,1.0088
8631,1.0030,1.0038
8632,1.0077,1.0114
8633,1.0051,1.0125
8634,1.0174,1.0212
8635,1.0234,1.0026
8636,1.0114,0.9920
8637,1.0163,0.9860
8638,1.0156,1.0083
8639,1.0062,0.9976
8640,1.0239,0.9934
8641,1.0223,0.9912
8642,1.0215,1.0012
8643,1.0248,1.0218
8644,1.0254,1.0266
8645,1.0297,1.0211
8646,1.0132,1.0022
8647,1.0236,1.0092
8648,1.0228,1.0108
8649,1.0209,1.0116
8650,1.0103,1.0118
8651,1.0003,1.0138
8652,0.9918,1.0266
8653,0.9889,1.0068
8654,0.9915,1.0117
8655,0.9807,1.0132
8656,1.0003,1.0152
8657,1.0048,1.0022
8658,0.9944,0.9917
